"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"eduroam","C4:0A:CB:B2:33:D1","CISCO SYSTEMS, INC.","-76","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:49:56","-78.94179","36.0032"
"DukeVisitor","C4:0A:CB:B2:33:D3","CISCO SYSTEMS, INC.","-77","2412","1","None","None","Infrastructure","No","2018/12/10 18:50:38","-78.94135","36.0035"
"Dukeblue","C4:0A:CB:B2:33:D2","CISCO SYSTEMS, INC.","-72","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:49:56","-78.94179","36.0032"
"DukeOpen","C4:0A:CB:B2:33:D0","CISCO SYSTEMS, INC.","-73","2412","1","None","None","Infrastructure","No","2018/12/10 18:49:55","-78.94179","36.0032"
"clubs","F4:EA:67:BF:37:54","CISCO SYSTEMS, INC.","-83","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:49:57","-78.94178","36.0032"
"Dukeblue","F4:EA:67:BF:37:52","CISCO SYSTEMS, INC.","-85","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:50:12","-78.94162","36.00327"
"DukeVisitor","F4:EA:67:BF:37:53","CISCO SYSTEMS, INC.","-85","2412","1","None","None","Infrastructure","No","2018/12/10 18:51:50","-78.94096","36.00367"
"DukeVisitor","00:C1:64:85:58:F3","","-81","2437","6","None","None","Infrastructure","No","2018/12/10 18:58:19","-78.94129","36.00375"
"eduroam","00:C1:64:85:58:F1","","-82","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:58:38","-78.94129","36.00375"
"Dukeblue","00:C1:64:85:58:F2","","-80","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:58:24","-78.94129","36.00375"
"DukeOpen","F4:EA:67:BF:37:50","CISCO SYSTEMS, INC.","-84","2412","1","None","None","Infrastructure","No","2018/12/10 18:50:14","-78.94158","36.00331"
"eduroam","F4:EA:67:BF:37:51","CISCO SYSTEMS, INC.","-82","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:49:56","-78.94178","36.0032"
"SR_MRM_1","B8:27:EB:D4:16:86","Raspberry Pi Foundation","-95","2427","4","WPA2-PSK","CCMP","Infrastructure","No","2018/12/10 18:51:10","-78.94086","36.00358"
"FSAE-Internal","A0:04:60:1A:72:11","","-41","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:58:52","-78.94129","36.00375"
"CPSL Research 2.4GHz","60:38:E0:BF:0C:D9","","-58","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/10 18:52:34","-78.94099","36.00372"
"clubs","00:5D:73:39:8D:E4","","-72","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:50:31","-78.94147","36.0035"
"DukeOpen","00:5D:73:39:8D:E0","","-74","2412","1","None","None","Infrastructure","No","2018/12/10 18:50:31","-78.94147","36.0035"
"SolsticePod","D8:5D:E2:70:35:EF","","-85","2437","6","None","None","Infrastructure","No","2018/12/10 18:50:22","-78.94155","36.00342"
"HP-Print-12-LaserJet 400 color","7C:E9:D3:98:16:12","Hon Hai Precision Ind. Co.,Ltd.","-94","2437","6","None","None","Infrastructure","No","2018/12/10 18:50:03","-78.94174","36.00325"
"eduroam","00:5D:73:39:8D:E1","","-72","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:50:31","-78.94147","36.0035"
"Dukeblue","00:5D:73:39:8D:E2","","-72","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:50:31","-78.94147","36.0035"
"DukeVisitor","00:5D:73:39:8D:E3","","-71","2412","1","None","None","Infrastructure","No","2018/12/10 18:50:31","-78.94147","36.0035"
"clubs","D8:24:BD:A1:04:94","CISCO SYSTEMS, INC.","-86","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:50:17","-78.94156","36.00336"
"eduroam","D8:24:BD:A1:04:91","CISCO SYSTEMS, INC.","-85","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:50:10","-78.94162","36.00327"
"DukeOpen","D8:24:BD:A1:04:90","CISCO SYSTEMS, INC.","-85","2412","1","None","None","Infrastructure","No","2018/12/10 18:50:17","-78.94156","36.00336"
"Dukeblue","D8:24:BD:A1:04:92","CISCO SYSTEMS, INC.","-85","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:50:17","-78.94156","36.00336"
"DukeVisitor","D8:24:BD:A1:04:93","CISCO SYSTEMS, INC.","-86","2412","1","None","None","Infrastructure","No","2018/12/10 18:50:17","-78.94156","36.00336"
"DIRECT-24-HP M281 LaserJet","DE:A2:66:02:9F:24","","-65","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:58:37","-78.94129","36.00375"
"eduroam","70:7D:B9:E9:16:01","","-57","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:51:53","-78.94096","36.00367"
"DukeOpen","70:7D:B9:E9:16:00","","-56","2462","11","None","None","Infrastructure","No","2018/12/10 18:51:53","-78.94096","36.00367"
"DukeVisitor","70:7D:B9:E9:16:04","","-57","2462","11","None","None","Infrastructure","No","2018/12/10 18:51:58","-78.94099","36.00372"
"Dukeblue","70:7D:B9:E9:16:03","","-56","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:51:55","-78.94099","36.00372"
"guest","C4:0A:CB:EA:CE:46","CISCO SYSTEMS, INC.","-87","2412","1","None","None","Infrastructure","No","2018/12/10 18:50:34","-78.9414","36.00349"
"ESP_0F6EBE","5E:CF:7F:0F:6E:BE","","-69","2437","6","None","None","Infrastructure","No","2018/12/10 18:51:52","-78.94096","36.00367"
"eduroam","00:A3:8E:41:D0:61","","-60","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:52:09","-78.94099","36.00372"
"Dukeblue","00:A3:8E:41:D0:62","","-60","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:52:08","-78.94099","36.00372"
