"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"HP-Print-B2-Officejet Pro 8600","A4:5D:36:3E:E0:B2","Hewlett Packard","-92","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/9 22:16:29","-78.94214","35.99701"
"eduroam","CC:16:7E:5F:F6:C2","","-82","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 22:18:21","-78.94232","35.99691"
"Dukeblue","CC:16:7E:5F:F6:C1","","-82","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 22:18:21","-78.94232","35.99691"
"eduroam","00:C1:64:C3:68:12","","-75","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 22:18:22","-78.94237","35.99688"
"DukeVisitor","CC:16:7E:5F:F6:C3","","-83","2437","6","None","None","Infrastructure","No","2018/12/9 22:18:21","-78.94232","35.99691"
"DukeOpen","CC:16:7E:5F:F6:C0","","-82","2437","6","None","None","Infrastructure","No","2018/12/9 22:17:28","-78.94227","35.9969"
"Dukeblue","00:81:C4:D1:EF:31","","-83","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 22:19:50","-78.94284","35.99684"
"DukeVisitor","00:C1:64:C3:68:13","","-78","2412","1","None","None","Infrastructure","No","2018/12/9 22:18:23","-78.94237","35.99688"
"DukeOpen","00:C1:64:C3:68:10","","-77","2412","1","None","None","Infrastructure","No","2018/12/9 22:18:19","-78.94232","35.99691"
"Dukeblue","00:C1:64:C3:68:11","","-76","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 22:18:22","-78.94237","35.99688"
"HP-Print-3F-Officejet Pro 8610","38:63:BB:77:39:3F","","-85","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/9 22:17:31","-78.94227","35.9969"
"HP-Setup>a8-M426 LaserJet","B2:52:16:2E:37:A8","","-78","2437","6","None","None","Infrastructure","No","2018/12/9 22:16:25","-78.94211","35.99705"
"Dukeblue","FC:5B:39:65:DE:C1","","-90","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 22:16:23","-78.94211","35.99705"
"HP-Print-5D-Officejet Pro 8600","D8:9D:67:EB:7D:5D","Hewlett Packard","-90","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/9 22:16:52","-78.94232","35.99687"
"DukeOpen","FC:5B:39:65:DE:C2","","-87","2412","1","None","None","Infrastructure","No","2018/12/9 22:16:23","-78.94211","35.99705"
"GoDuke","FC:5B:39:65:DE:C3","","-88","2412","1","None","None","Infrastructure","No","2018/12/9 22:16:29","-78.94214","35.99701"
"DukeOpen","00:42:68:C1:89:D2","","-77","2462","11","None","None","Infrastructure","No","2018/12/9 22:17:01","-78.94232","35.99687"
"Dukeblue","00:42:68:C1:89:D1","","-77","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 22:18:17","-78.94227","35.9969"
"GoDuke","00:42:68:C1:89:D3","","-77","2462","11","None","None","Infrastructure","No","2018/12/9 22:16:35","-78.94217","35.99696"
"HP-Print-82-Officejet 6700","28:80:23:D2:CE:82","Hewlett Packard","-94","2437","6","None","None","Infrastructure","No","2018/12/9 22:16:43","-78.94221","35.99692"
"DIRECT-51-HP OfficeJet 4650","30:E1:71:ED:BE:52","","-89","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/9 22:16:49","-78.94232","35.99687"
"HP-Print-A1-Officejet Pro 8610","6C:C2:17:4F:ED:A1","","-86","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/9 22:17:39","-78.94227","35.9969"
"DukeVisitor","08:CC:68:B8:F6:C3","Cisco","-75","2437","6","None","None","Infrastructure","No","2018/12/9 22:18:29","-78.94242","35.99685"
"eduroam","08:CC:68:63:88:11","Cisco","-83","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 22:18:43","-78.94265","35.99686"
"","08:CC:68:63:88:15","Cisco","-83","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/12/9 22:17:00","-78.94232","35.99687"
"Dukeblue","08:CC:68:63:88:13","Cisco","-84","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 22:18:43","-78.94265","35.99686"
"GoDuke","08:CC:68:63:88:14","Cisco","-84","2412","1","None","None","Infrastructure","No","2018/12/9 22:19:00","-78.94277","35.99687"
"","08:CC:68:63:88:12","Cisco","-82","2412","1","None","None","Infrastructure","No","2018/12/9 22:18:34","-78.94247","35.99686"
"DukeOpen","08:CC:68:63:88:10","Cisco","-83","2412","1","None","None","Infrastructure","No","2018/12/9 22:18:33","-78.94247","35.99686"
"eduroam","00:81:C4:D1:EF:32","","-84","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 22:18:34","-78.94247","35.99686"
"DukeOpen","00:81:C4:D1:EF:30","","-83","2412","1","None","None","Infrastructure","No","2018/12/9 22:18:19","-78.94232","35.99691"
"DukeVisitor","00:81:C4:D1:EF:33","","-83","2412","1","None","None","Infrastructure","No","2018/12/9 22:18:19","-78.94232","35.99691"
"DIRECT-c2-HP M252 LaserJet","92:CD:B6:13:00:C2","","-83","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/9 22:18:04","-78.94227","35.9969"
"Dukeblue","08:CC:68:B8:F6:C2","Cisco","-76","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 22:18:45","-78.94265","35.99686"
"DukeOpen","08:CC:68:B8:F6:C0","Cisco","-77","2437","6","None","None","Infrastructure","No","2018/12/9 22:18:30","-78.94242","35.99685"
"NETGEAR47","50:6A:03:BD:54:D0","","-91","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/9 22:18:04","-78.94227","35.9969"
"","B8:3E:59:B2:86:89","Roku, Inc","-90","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/9 22:17:51","-78.94227","35.9969"
"","00:81:C4:D1:E7:F0","","-78","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/9 22:18:01","-78.94227","35.9969"
"DIRECT-74-HP OfficeJet Pro 8710","98:E7:F4:FE:D8:75","","-89","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/9 22:17:50","-78.94227","35.9969"
"","00:81:C4:D1:E7:F2","","-74","2462","11","None","None","Infrastructure","No","2018/12/9 22:17:45","-78.94227","35.9969"
"","00:81:C4:C4:CA:A0","","-71","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/12/9 22:17:52","-78.94227","35.9969"
"","00:81:C4:C4:CA:A2","","-70","2412","1","None","None","Infrastructure","No","2018/12/9 22:18:13","-78.94227","35.9969"
