"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Dukeblue","C4:0A:CB:DF:25:53","CISCO SYSTEMS, INC.","-74","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:16","-78.93943","36.00141"
"Dukeblue","0C:85:25:7E:6D:C3","CISCO SYSTEMS, INC.","-61","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"eduroam","0C:85:25:7E:6D:C1","CISCO SYSTEMS, INC.","-70","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:16","-78.93943","36.00141"
"Dukeblue","0C:85:25:69:37:B3","CISCO SYSTEMS, INC.","-78","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"eduroam","0C:85:25:69:37:B1","CISCO SYSTEMS, INC.","-80","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"eduroam","C4:0A:CB:DF:25:51","CISCO SYSTEMS, INC.","-79","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"Dukeblue","D4:A0:2A:4A:56:03","CISCO SYSTEMS, INC.","-66","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:16","-78.93943","36.00141"
"DIRECT-roku-320-32A5C2","88:DE:A9:2C:EE:DF","","-73","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"Dukeblue","0C:85:25:7E:69:13","CISCO SYSTEMS, INC.","-90","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:16","-78.93943","36.00141"
"DukeOpen","0C:85:25:7E:6D:C0","CISCO SYSTEMS, INC.","-58","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeVisitor","0C:85:25:7E:6D:C4","CISCO SYSTEMS, INC.","-58","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"","0C:85:25:7E:6D:C2","CISCO SYSTEMS, INC.","-59","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeVisitor","0C:85:25:69:37:B4","CISCO SYSTEMS, INC.","-79","2437","6","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeOpen","C4:0A:CB:DF:25:50","CISCO SYSTEMS, INC.","-57","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"","C4:0A:CB:DF:25:52","CISCO SYSTEMS, INC.","-77","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:15","-78.93943","36.00141"
"DukeVisitor","C4:0A:CB:DF:25:54","CISCO SYSTEMS, INC.","-57","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeVisitor","08:D0:9F:8F:4E:44","CISCO SYSTEMS, INC.","-76","2437","6","None","None","Infrastructure","No","2018/12/10 19:56:14","-78.93943","36.00141"
"","08:D0:9F:8F:4E:42","CISCO SYSTEMS, INC.","-76","2437","6","None","None","Infrastructure","No","2018/12/10 19:56:15","-78.93943","36.00141"
"eduroam","D4:A0:2A:4A:56:01","CISCO SYSTEMS, INC.","-67","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:16","-78.93943","36.00141"
"eduroam","08:D0:9F:8F:4E:41","CISCO SYSTEMS, INC.","-75","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:11","-78.93943","36.00141"
"Dukeblue","08:D0:9F:8F:4E:43","CISCO SYSTEMS, INC.","-77","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:12","-78.93943","36.00141"
"eduroam","0C:85:25:33:20:D1","CISCO SYSTEMS, INC.","-82","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"Dukeblue","0C:85:25:33:20:D3","CISCO SYSTEMS, INC.","-81","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"Dukeblue","C4:0A:CB:A5:4A:63","CISCO SYSTEMS, INC.","-74","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:11","-78.93943","36.00141"
"eduroam","C4:0A:CB:B3:C1:F1","CISCO SYSTEMS, INC.","-77","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:09","-78.93943","36.00141"
"eduroam","20:BB:C0:E7:83:A1","Cisco","-88","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"eduroam","C4:0A:CB:DF:37:F1","CISCO SYSTEMS, INC.","-87","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeVisitor","D4:A0:2A:4A:56:04","CISCO SYSTEMS, INC.","-65","2437","6","None","None","Infrastructure","No","2018/12/10 19:56:16","-78.93943","36.00141"
"DukeOpen","0C:85:25:33:20:D0","CISCO SYSTEMS, INC.","-85","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"","0C:85:25:31:DB:B2","CISCO SYSTEMS, INC.","-77","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"","0C:85:25:33:20:D2","CISCO SYSTEMS, INC.","-80","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeVisitor","0C:85:25:69:48:14","CISCO SYSTEMS, INC.","-80","2437","6","None","None","Infrastructure","No","2018/12/10 19:57:17","-78.94041","36.0012"
"DukeOpen","C4:0A:CB:A5:4A:60","CISCO SYSTEMS, INC.","-75","2412","1","None","None","Infrastructure","No","2018/12/10 19:57:17","-78.94041","36.0012"
"","D8:24:BD:2E:69:62","CISCO SYSTEMS, INC.","-79","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"eduroam","0C:85:25:7E:69:11","CISCO SYSTEMS, INC.","-78","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"eduroam","D8:24:BD:2E:69:61","CISCO SYSTEMS, INC.","-80","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"eduroam","C4:0A:CB:EB:1D:61","CISCO SYSTEMS, INC.","-65","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:14","-78.93943","36.00141"
"Dukeblue","0C:85:25:31:DB:B3","CISCO SYSTEMS, INC.","-71","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"eduroam","D8:24:BD:D4:F7:C1","CISCO SYSTEMS, INC.","-87","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"Dukeblue","C4:0A:CB:DF:37:F3","CISCO SYSTEMS, INC.","-88","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"Dukeblue","D8:24:BD:2E:69:63","CISCO SYSTEMS, INC.","-80","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"eduroam","0C:85:25:31:DB:B1","CISCO SYSTEMS, INC.","-71","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"","C4:0A:CB:A5:4A:62","CISCO SYSTEMS, INC.","-80","2412","1","None","None","Infrastructure","No","2018/12/10 19:57:17","-78.94041","36.0012"
"DukeVisitor","C4:0A:CB:A5:4A:64","CISCO SYSTEMS, INC.","-74","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:12","-78.93943","36.00141"
"DukeVisitor","0C:85:25:31:DB:B4","CISCO SYSTEMS, INC.","-77","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeOpen","0C:85:25:31:DB:B0","CISCO SYSTEMS, INC.","-72","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeVisitor","0C:85:25:33:20:D4","CISCO SYSTEMS, INC.","-87","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"","D8:24:BD:D4:F7:C2","CISCO SYSTEMS, INC.","-87","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"","C4:0A:CB:DF:37:F2","CISCO SYSTEMS, INC.","-88","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeOpen","D8:24:BD:2E:69:60","CISCO SYSTEMS, INC.","-88","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeVisitor","D8:24:BD:D4:F7:C4","CISCO SYSTEMS, INC.","-89","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeVisitor","D8:24:BD:2E:69:64","CISCO SYSTEMS, INC.","-89","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeOpen","C4:0A:CB:DF:37:F0","CISCO SYSTEMS, INC.","-90","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeVisitor","C4:0A:CB:65:50:E4","CISCO SYSTEMS, INC.","-69","2437","6","None","None","Infrastructure","No","2018/12/10 19:56:09","-78.93943","36.00141"
"Dukeblue","C4:0A:CB:EB:1D:63","CISCO SYSTEMS, INC.","-60","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:13","-78.93943","36.00141"
"eduroam","0C:85:25:33:B8:81","CISCO SYSTEMS, INC.","-82","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"Dukeblue","0C:85:25:33:B8:83","CISCO SYSTEMS, INC.","-83","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"eduroam","D4:A0:2A:4B:E0:41","CISCO SYSTEMS, INC.","-88","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"Dukeblue","0C:85:25:DE:D6:83","CISCO SYSTEMS, INC.","-88","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"Dukeblue","C4:0A:CB:B3:C1:F3","CISCO SYSTEMS, INC.","-78","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:16","-78.93943","36.00141"
"Dukeblue","D8:24:BD:2E:72:13","CISCO SYSTEMS, INC.","-89","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeOpen","08:D0:9F:8F:4E:40","CISCO SYSTEMS, INC.","-76","2437","6","None","None","Infrastructure","No","2018/12/10 19:56:16","-78.93943","36.00141"
"DukeOpen","0C:85:25:33:B8:80","CISCO SYSTEMS, INC.","-82","2462","11","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeVisitor","0C:85:25:33:B8:84","CISCO SYSTEMS, INC.","-85","2462","11","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeOpen","D8:24:BD:2E:72:10","CISCO SYSTEMS, INC.","-87","2412","1","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"DukeVisitor","0C:85:25:DE:D6:84","CISCO SYSTEMS, INC.","-88","2462","11","None","None","Infrastructure","No","2018/12/10 19:56:08","-78.93943","36.00141"
"","C4:0A:CB:B3:C1:F2","CISCO SYSTEMS, INC.","-88","2412","1","None","None","Infrastructure","No","2018/12/10 19:58:26","-78.94075","36.00146"
"Dukeblue","C4:0A:CB:65:50:E3","CISCO SYSTEMS, INC.","-68","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:09","-78.93943","36.00141"
"","C0:56:27:23:1F:4B","","-55","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/10 19:56:10","-78.93943","36.00141"
"eduroam","C4:0A:CB:65:50:E1","CISCO SYSTEMS, INC.","-70","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 19:56:11","-78.93943","36.00141"
