"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Nanoleaf Aurora 52:a7:db","00:55:DA:52:A7:DB","","-83","2412","1","None","None","Infrastructure","No","2018/12/10 12:09:49","-78.91859","36.00579"
"DIRECT-EN-FireTV_5b04","6A:54:FD:84:F5:48","","-88","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 12:09:02","-78.91814","36.00576"
"DukeVisitor","00:42:5A:B1:5A:03","","-86","2462","11","None","None","Infrastructure","No","2018/12/10 12:08:48","-78.91794","36.00563"
"DukeVisitor","00:42:5A:B2:8F:23","","-88","2437","6","None","None","Infrastructure","No","2018/12/10 12:09:02","-78.91814","36.00576"
"eduroam","00:42:5A:B2:8F:21","","-89","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 12:09:02","-78.91814","36.00576"
"island-0836C0","38:FF:36:48:36:C3","","-78","2442","7","WPA2-PSK","CCMP","Infrastructure","No","2018/12/10 12:09:38","-78.91848","36.00584"
"WIFIDDB07D","44:1C:A8:DD:B0:80","","-75","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 12:11:59","-78.91992","36.00611"
"eduroam","00:42:5A:B1:5A:01","","-86","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 12:08:48","-78.91794","36.00563"
"","00:42:5A:B1:5A:02","","-85","2462","11","None","None","Infrastructure","No","2018/12/10 12:08:48","-78.91794","36.00563"
"DukeOpen","00:42:5A:B1:5A:00","","-85","2462","11","None","None","Infrastructure","No","2018/12/10 12:08:48","-78.91794","36.00563"
"SwiftM","58:EF:68:71:6D:15","","-68","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 12:10:45","-78.91907","36.00571"
"eduroam","A4:18:75:42:A1:A1","CISCO SYSTEMS, INC.","-60","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 12:09:19","-78.91829","36.00586"
"","A4:18:75:42:A1:A5","CISCO SYSTEMS, INC.","-63","2412","1","None","None","Infrastructure","No","2018/12/10 12:09:04","-78.9182","36.00579"
"DukeOpen","00:42:5A:B2:8F:20","","-88","2437","6","None","None","Infrastructure","No","2018/12/10 12:09:02","-78.91814","36.00576"
"Clinic-guest","6A:9F:A9:19:82:56","","-84","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/12/10 12:09:37","-78.91848","36.00584"
"DukeVisitor","A4:18:75:42:A1:A4","CISCO SYSTEMS, INC.","-63","2412","1","None","None","Infrastructure","No","2018/12/10 12:09:12","-78.91829","36.00586"
"DukeOpen","A4:18:75:42:A1:A0","CISCO SYSTEMS, INC.","-65","2412","1","None","None","Infrastructure","No","2018/12/10 12:09:12","-78.91829","36.00586"
"","34:FA:9F:72:08:E8","","-57","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/12/10 12:11:59","-78.91992","36.00611"
"","5E:EF:68:71:6D:15","","-71","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/12/10 12:10:44","-78.91907","36.00571"
