"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Linksys327","60:38:E0:D7:9B:30","","-42","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:26:08","",""
"WiFieri","60:38:E0:D7:DB:E4","","-47","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:23","",""
"misskeisha_guest","B0:6E:BF:DA:48:49","","-59","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/10 18:25:23","",""
"Swifty 229","60:38:E0:D7:BF:C0","","-64","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:23","",""
"414","60:38:E0:D7:E0:7C","","-70","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:23","",""
"Linksys19303","60:38:E0:D9:78:62","","-72","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:23","",""
"Linksys02581","60:38:E0:D7:B2:04","","-72","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:23","",""
"Linksys00916","60:38:E0:D7:98:00","","-74","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:23","",""
"Linksys18478","60:38:E0:D9:6B:7E","","-75","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:23","",""
"Linksys327-guest","62:38:E0:D4:9B:30","","-45","2452","9","None","None","Infrastructure","No","2018/12/10 18:25:23","",""
"","FA:8F:CA:80:6F:37","","-47","2457","10","None","None","Infrastructure","No","2018/12/10 18:25:23","",""
"WiFieri-guest","62:38:E0:D4:DB:E4","","-55","2457","10","None","None","Infrastructure","No","2018/12/10 18:25:23","",""
"Swifty 229-guest","62:38:E0:D4:BF:C0","","-64","2452","9","None","None","Infrastructure","No","2018/12/10 18:25:23","",""
"misskeisha","B0:6E:BF:DA:48:48","","-70","2437","6","None","None","Infrastructure","Yes","2018/12/10 18:25:23","",""
"414-guest","62:38:E0:D4:E0:7C","","-71","2437","6","None","None","Infrastructure","No","2018/12/10 18:25:23","",""
"Linksys18478-guest","62:38:E0:D8:6B:7E","","-72","2452","9","None","None","Infrastructure","No","2018/12/10 18:25:23","",""
"Hakuna_My_DATA-guest","62:38:E0:D4:D6:A0","","-64","2427","4","None","None","Infrastructure","No","2018/12/10 18:25:23","",""
"Linksys_IUmplt","60:38:E0:D7:A4:38","","-57","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:23","",""
"Hakuna_My_DATA","60:38:E0:D7:D6:A0","","-63","2427","4","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:23","",""
"Clout Factory","60:38:E0:DB:17:63","","-76","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:23","",""
"Schmicky Bah’s Connection","60:38:E0:D7:A6:2C","","-80","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:23","",""
"Linksys19303-guest","62:38:E0:D8:78:62","","-59","2462","11","None","None","Infrastructure","No","2018/12/10 18:25:23","",""
"Linksys02272-guest","62:38:E0:D4:AD:30","","-51","2427","4","None","None","Infrastructure","No","2018/12/10 18:25:27","",""
"Linksys02272","60:38:E0:D7:AD:30","","-45","2427","4","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:26","",""
"333","60:38:E0:D7:D3:7C","","-45","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:30","",""
"Sophia's house","60:38:E0:D9:78:6A","","-47","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:56","",""
"keep it on the download","84:16:F9:8A:FF:FB","","-64","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:26","",""
"Linksys02475","60:38:E0:D7:B0:5C","","-61","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:25","",""
"Linksys06104","60:38:E0:D7:E9:10","","-69","2457","10","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:48","",""
"Can I Kick It?","60:38:E0:D7:C8:C0","","-63","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:45","",""
"Guest314","60:38:E0:D7:A6:90","","-80","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:39","",""
"","CA:3A:6B:1E:D1:F8","","-81","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:39","",""
"TP-LINK_9D7F","18:D6:C7:4D:9D:7F","","-66","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:40","",""
"Linksys00149","60:38:E0:D7:8C:04","","-52","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:38","",""
"Sophia's house-guest","62:38:E0:D8:78:6A","","-47","2452","9","None","None","Infrastructure","No","2018/12/10 18:25:44","",""
"Can I Kick It?-guest","62:38:E0:D4:C8:C0","","-62","2437","6","None","None","Infrastructure","No","2018/12/10 18:25:30","",""
"WinternetIsComing","60:38:E0:D7:B0:4C","","-76","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:40","",""
"CosmicCantina","60:38:E0:DA:67:BB","","-78","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:40","",""
"Hot lonely wi-fi's in your area","0C:9D:92:B8:02:C0","","-59","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:39","",""
"333-guest","62:38:E0:D4:D3:7C","","-47","2457","10","None","None","Infrastructure","No","2018/12/10 18:25:29","",""
"Schmicky Bah’s Connectio-guest","62:38:E0:D4:A6:2C","","-73","2452","9","None","None","Infrastructure","No","2018/12/10 18:25:44","",""
"233","60:38:E0:D7:9E:A4","","-53","2427","4","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:32","",""
"300SWIFT433_Network_2","B0:6E:BF:DA:25:64","","-63","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:46","",""
"WifiNetwork","60:38:E0:D7:BC:80","","-52","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:42","",""
"ItsBritneyBitch","60:38:E0:D7:DF:78","","-90","2442","7","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:40","",""
"DSDT 2020-guest","62:38:E0:D4:AD:00","","-65","2462","11","None","None","Infrastructure","No","2018/12/10 18:25:29","",""
"233-guest","62:38:E0:D4:9E:A4","","-53","2427","4","None","None","Infrastructure","No","2018/12/10 18:25:46","",""
"WifiNetwork-guest","62:38:E0:D4:BC:80","","-53","2452","9","None","None","Infrastructure","No","2018/12/10 18:25:40","",""
"TP-LINK_7A6F","18:D6:C7:4D:7A:6F","","-67","2422","3","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:27:01","",""
"trap house-guest","62:38:E0:D4:C5:28","","-68","2457","10","None","None","Infrastructure","No","2018/12/10 18:25:41","",""
"Your Mom's House 2","48:F8:B3:F8:AC:76","Cisco-Linksys, LLC","-53","2432","5","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:45","",""
"Linksys02475-guest","62:38:E0:D4:B0:5C","","-63","2437","6","None","None","Infrastructure","No","2018/12/10 18:25:31","",""
"WIFIF99714","D8:0F:99:F9:97:17","","-54","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:42","",""
"Sirens Island","60:38:E0:D7:DF:28","","-42","2442","7","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:45","",""
"Nunya- Guest","84:16:F9:59:12:78","","-75","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:25:37","",""
"DSDT 2020","60:38:E0:D7:AD:00","","-62","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:25:46","",""
"TEST","B0:10:41:47:64:1D","","-37","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 18:26:54","",""
