"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"DukeVisitor","00:42:68:AE:28:F3","","-74","2437","6","None","None","Infrastructure","No","2018/12/11 10:19:29","-78.92048","36.00559"
"TP-LINK_7685","18:D6:C7:4D:76:85","","-90","2457","10","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/11 10:19:03","-78.92357","36.00525"
"Link-5BA52C","2A:F3:66:CB:ED:2D","","-91","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:03","-78.92357","36.00525"
"eduroam","A4:18:75:42:EF:D1","CISCO SYSTEMS, INC.","-85","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:19:03","-78.92357","36.00525"
"eduroam","00:C1:64:DE:F3:61","","-82","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:19:03","-78.92357","36.00525"
"Dukeblue","00:C1:64:DE:F3:62","","-84","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:19:03","-78.92357","36.00525"
"DukeVisitor","00:C1:64:DE:F3:63","","-83","2462","11","None","None","Infrastructure","No","2018/12/11 10:19:03","-78.92357","36.00525"
"DukeOpen","00:C1:64:DE:F3:60","","-82","2462","11","None","None","Infrastructure","No","2018/12/11 10:19:03","-78.92357","36.00525"
"SamsQuik","4E:D9:E7:A5:09:DF","","-64","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:30","-78.92042","36.00558"
"Sam's Guest","4A:D9:E7:A5:09:DF","","-64","2412","1","None","None","Infrastructure","No","2018/12/11 10:19:03","-78.92357","36.00525"
"","52:D9:E7:A5:09:DF","","-68","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:30","-78.92042","36.00558"
"SamsQuik","4E:D9:E7:A5:07:79","","-76","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:30","-78.92042","36.00558"
"SHC-Guest","D4:68:4D:6D:70:E8","","-76","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:30","-78.92042","36.00558"
"Sam's Guest","4A:D9:E7:A5:07:79","","-76","2462","11","None","None","Infrastructure","No","2018/12/11 10:19:30","-78.92042","36.00558"
"","52:D9:E7:A5:07:79","","-75","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:30","-78.92042","36.00558"
"NETGEAR83","6C:B0:CE:83:3B:40","NETGEAR","-78","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/11 10:19:30","-78.92042","36.00558"
"SHC-Staff-Pet","D4:68:4D:ED:70:E8","","-82","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:30","-78.92042","36.00558"
"SHC-Staff","D4:68:4D:AD:70:E8","","-81","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:30","-78.92042","36.00558"
"SHC-Staff","D4:68:4D:BD:EF:78","","-84","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"SHC-Guest","D4:68:4D:7D:EF:78","","-83","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"","D4:68:4D:2D:70:E8","","-80","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:30","-78.92042","36.00558"
"MT7620_AP","60:38:E0:D7:EC:08","","-71","2412","1","None","None","Infrastructure","No","2018/12/11 10:21:43","-78.92155","36.0027"
"EE","18:B1:69:37:0A:C5","","-67","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:30","-78.92042","36.00558"
"WiFi Hotspot 4886","C4:49:BB:3D:D5:6C","","-75","2462","11","WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"MH_Office","34:FA:9F:33:9F:08","","-77","2427","4","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"","FC:5B:39:5A:4E:D2","","-80","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:30","-78.92042","36.00558"
"SwiftM","58:EF:68:71:6D:15","","-52","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/11 10:20:09","-78.92101","36.00343"
"SHC-Staff-Pet","D4:68:4D:FD:EF:78","","-83","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"","5E:EF:68:71:6D:15","","-51","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:54","-78.92","36.00505"
"WiFi Hotspot 8522","BC:82:5D:50:64:D4","","-86","2462","11","WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"TWCWiFi-Passpoint","F8:E7:1E:05:FD:C9","","-90","2427","4","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"SpectrumWiFi Plus","F8:E7:1E:45:FD:C8","","-90","2427","4","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"DIRECT-a9-HP M477 LaserJet","62:6D:C7:4D:4B:A9","","-70","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/11 10:20:09","-78.92101","36.00343"
"TWCWiFi","F8:E7:1E:C5:FD:C8","","-89","2427","4","None","None","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"SpectrumWiFi","F8:E7:1E:85:FD:C8","","-89","2427","4","None","None","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"CableWiFi","F8:E7:1E:05:FD:C8","","-91","2427","4","None","None","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"CableWiFi","38:FF:36:0E:78:78","","-93","2457","10","None","None","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"","FC:5B:39:5A:4E:D0","","-81","2462","11","WPA-EAP + WPA2-EAP","TKIP + CCMP","Infrastructure","No","2018/12/11 10:19:30","-78.92042","36.00558"
"WIFIDDB07D","44:1C:A8:DD:B0:80","","-80","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/11 10:19:50","-78.91995","36.00539"
"WFM-Instacart","FC:5B:39:5A:4E:DD","","-81","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"","D4:68:4D:3D:EF:78","","-84","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"WholeFoodsMarket","FC:5B:39:5A:4E:D6","","-80","2462","11","None","None","Infrastructure","No","2018/12/11 10:19:30","-78.92042","36.00558"
"MadHatter_Public","34:FA:9F:32:08:E8","","-86","2442","7","None","None","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"CableWiFi","58:B6:33:39:9F:D8","","-88","2432","5","None","None","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"TWCWiFi","38:FF:36:4E:78:78","","-91","2457","10","None","None","Infrastructure","No","2018/12/11 10:19:47","-78.92002","36.00548"
"","5E:EF:68:71:6E:BF","","-67","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:20:09","-78.92101","36.00343"
"SpectrumWiFi Plus","F8:E7:1E:19:36:89","","-61","2422","3","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:19:58","-78.92021","36.00459"
"TWCWiFi-Passpoint","F8:E7:1E:99:36:88","","-61","2422","3","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:19:58","-78.92021","36.00459"
"","5E:EF:68:71:6E:6B","","-67","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:58","-78.92021","36.00459"
"SwiftM","58:EF:68:71:6E:BF","","-68","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/11 10:20:09","-78.92101","36.00343"
"Swift_2GEXT","6C:B0:CE:B4:90:5B","NETGEAR","-61","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/11 10:20:09","-78.92101","36.00343"
"","FC:5B:39:5A:4E:D4","","-86","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/11 10:19:49","-78.91997","36.00543"
"","FC:5B:39:5A:4E:D7","","-87","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:19:46","-78.92008","36.00552"
