"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Linksys327","60:38:E0:D7:9B:30","","-34","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 08:07:27","-78.9216","36.00269"
"misskeisha_guest","B0:6E:BF:DA:48:49","","-52","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/11/27 22:33:40","-78.92215","36.0032"
"WiFieri","60:38:E0:D7:DB:E4","","-41","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 08:07:19","-78.9216","36.00269"
"Linksys02581","60:38:E0:D7:B2:04","","-54","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 22:33:42","-78.92215","36.0032"
"Swifty 229","60:38:E0:D7:BF:C0","","-54","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/27 22:32:15","-78.92215","36.0032"
"Linksys02475","60:38:E0:D7:B0:5C","","-64","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 22:33:43","-78.92215","36.0032"
"Linksys19303","60:38:E0:D9:78:62","","-55","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 08:07:19","-78.9216","36.00269"
"114","60:38:E0:D9:5C:62","","-71","2427","4","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/11/27 22:33:39","-78.92215","36.0032"
"Schmicky Bah’s Connection","60:38:E0:D7:A6:2C","","-65","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/27 22:33:40","-78.92215","36.0032"
"Clout Factory","60:38:E0:DB:17:63","","-63","2447","8","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 08:07:21","-78.9216","36.00269"
"Not a Meth Lab","60:38:E0:D7:C4:C4","","-74","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 22:33:40","-78.92215","36.0032"
"DIRECT-e7-BRAVIA","32:F7:72:64:F1:61","","-79","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 22:35:38","-78.92215","36.0032"
"Intergalactic","60:38:E0:D7:B8:2C","","-86","2427","4","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 08:07:27","-78.9216","36.00269"
"WIFIF99714","D8:0F:99:F9:97:17","","-87","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 22:32:15","-78.92215","36.0032"
"Tell my wifi love her","60:38:E0:D7:89:E4","","-84","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/27 22:35:38","-78.92215","36.0032"
