"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Linksys327","60:38:E0:D7:9B:30","","-62","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/27 10:31:04","",""
"WiFieri","60:38:E0:D7:DB:E4","","-59","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/27 10:31:02","",""
"Swifty 229","60:38:E0:D7:BF:C0","","-72","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/27 10:31:02","",""
"Linksys19303","60:38:E0:D9:78:62","","-56","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 10:31:08","",""
"TP-LINK_689C","18:D6:C7:4D:68:9C","","-91","2442","7","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 10:31:02","",""
"ItsBritneyBitch","60:38:E0:D7:DF:78","","-87","2442","7","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/27 10:31:02","",""
"Linksys02475","60:38:E0:D7:B0:5C","","-88","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 10:31:02","",""
"Linksys00916","60:38:E0:D7:98:00","","-67","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 10:31:05","",""
"Linksys327-guest","62:38:E0:D4:9B:30","","-60","2452","9","None","None","Infrastructure","No","2018/11/27 10:31:04","",""
"Swifty 229-guest","62:38:E0:D4:BF:C0","","-72","2452","9","None","None","Infrastructure","No","2018/11/27 10:31:02","",""
"","FA:8F:CA:80:6F:37","","-57","2457","10","None","None","Infrastructure","No","2018/11/27 10:31:02","",""
"WiFieri-guest","62:38:E0:D4:DB:E4","","-74","2457","10","None","None","Infrastructure","No","2018/11/27 10:31:04","",""
"Linksys02475-guest","62:38:E0:D4:B0:5C","","-90","2437","6","None","None","Infrastructure","No","2018/11/27 10:31:02","",""
"misskeisha","B0:6E:BF:DA:48:48","","-79","2437","6","None","None","Infrastructure","Yes","2018/11/27 10:31:01","",""
"Linksys19303-guest","62:38:E0:D8:78:62","","-62","2462","11","None","None","Infrastructure","No","2018/11/27 10:31:07","",""
"Nunya- Guest","84:16:F9:59:12:78","","-90","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 10:31:02","",""
"Linksys02272-guest","62:38:E0:D4:AD:30","","-84","2427","4","None","None","Infrastructure","No","2018/11/27 10:31:55","",""
"Linksys_IUmplt","60:38:E0:D7:A4:38","","-51","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/27 10:31:02","",""
"Hakuna_My_DATA","60:38:E0:D7:D6:A0","","-66","2427","4","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/27 10:31:01","",""
"Ant","60:38:E0:D7:90:78","","-81","2442","7","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/27 10:31:02","",""
"Guest314","60:38:E0:D7:A6:90","","-78","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 10:31:02","",""
"Linksys18478","60:38:E0:D9:6B:7E","","-62","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 10:31:07","",""
"","4E:EF:C0:B2:83:AA","","-76","2447","8","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 10:31:55","",""
"Linksys04284","60:38:E0:D7:CC:A0","","-84","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/27 10:31:02","",""
"DIRECT-roku-185","B0:A7:37:FA:5E:EB","Roku, Inc.","-85","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 10:31:02","",""
"308","48:F8:B3:9F:08:33","Cisco-Linksys, LLC","-81","2432","5","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/27 10:31:55","",""
"Hakuna_My_DATA-guest","62:38:E0:D4:D6:A0","","-66","2427","4","None","None","Infrastructure","No","2018/11/27 10:31:01","",""
"Linksys18478-guest","62:38:E0:D8:6B:7E","","-66","2452","9","None","None","Infrastructure","No","2018/11/27 10:31:05","",""
"Linksys04284-guest","62:38:E0:D4:CC:A0","","-73","2462","11","None","None","Infrastructure","No","2018/11/27 10:31:02","",""
"Schmicky Bah’s Connectio-guest","62:38:E0:D4:A6:2C","","-81","2452","9","None","None","Infrastructure","No","2018/11/27 10:31:02","",""
"414","60:38:E0:D7:E0:7C","","-66","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/27 10:31:02","",""
"Linksys00363","60:38:E0:DA:67:EF","","-87","2457","10","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 10:31:02","",""
"300 Swift Guest","0E:18:D6:01:5A:68","","-76","2462","11","None","None","Infrastructure","No","2018/11/27 10:31:02","",""
"Swift314_Guest","62:38:E0:D4:A6:90","","-76","2452","9","None","None","Infrastructure","No","2018/11/27 10:31:02","",""
"Linksys18860-guest","62:38:E0:D8:71:76","","-67","2462","11","None","None","Infrastructure","No","2018/11/27 10:31:55","",""
"108","84:16:F9:5E:44:9D","","-80","2442","7","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 10:31:02","",""
"WIFILIT","84:16:F9:5E:4E:90","","-82","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 10:31:01","",""
"TP-Link_04C2","AC:84:C6:67:04:C2","","-75","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/27 10:31:04","",""
