"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Dukeblue","00:FE:C8:38:7A:03","","-48","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:57:49","-78.93936","36.00083"
"eduroam","00:FE:C8:38:7A:01","","-47","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:58:05","-78.93936","36.00083"
"Dukeblue","CC:46:D6:7E:AD:B3","","-71","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:57:44","-78.93936","36.00083"
"Dukeblue","00:FE:C8:3D:C2:03","","-73","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:58:07","-78.93936","36.00083"
"eduroam","00:FE:C8:34:59:F1","","-68","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:54:55","-78.93936","36.00083"
"eduroam","00:FE:C8:2F:7F:41","","-66","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:57:47","-78.93936","36.00083"
"Dukeblue","00:FE:C8:2F:7F:43","","-65","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:57:47","-78.93936","36.00083"
"Dukeblue","00:FE:C8:43:F9:63","","-60","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:58:07","-78.93936","36.00083"
"","00:FE:C8:38:7A:02","","-47","2437","6","None","None","Infrastructure","No","2018/11/18 17:57:43","-78.93936","36.00083"
"DukeVisitor","00:FE:C8:38:7A:04","","-47","2437","6","None","None","Infrastructure","No","2018/11/18 17:57:47","-78.93936","36.00083"
"DukeOpen","00:FE:C8:38:7A:00","","-46","2437","6","None","None","Infrastructure","No","2018/11/18 17:57:47","-78.93936","36.00083"
"DukeOpen","00:FE:C8:2F:7F:40","","-67","2462","11","None","None","Infrastructure","No","2018/11/18 17:55:04","-78.93936","36.00083"
"DukeVisitor","00:FE:C8:2F:7F:44","","-66","2462","11","None","None","Infrastructure","No","2018/11/18 17:57:47","-78.93936","36.00083"
"","00:FE:C8:2F:7F:42","","-68","2462","11","None","None","Infrastructure","No","2018/11/18 17:57:47","-78.93936","36.00083"
"DukeVisitor","00:FE:C8:5D:6F:64","","-65","2437","6","None","None","Infrastructure","No","2018/11/18 17:57:41","-78.93936","36.00083"
"Dukeblue","00:FE:C8:34:59:F3","","-65","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:54:55","-78.93936","36.00083"
"Dukeblue","00:FE:C8:5D:6F:63","","-67","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:57:42","-78.93936","36.00083"
"Dukeblue","00:FE:C8:43:F7:43","","-74","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:57:43","-78.93936","36.00083"
"DukeVisitor","00:FE:C8:34:59:F4","","-72","2437","6","None","None","Infrastructure","No","2018/11/18 17:57:57","-78.93936","36.00083"
"DukeOpen","00:FE:C8:34:59:F0","","-70","2437","6","None","None","Infrastructure","No","2018/11/18 17:57:42","-78.93936","36.00083"
"Dukeblue","00:FE:C8:5D:71:43","","-62","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 18:58:04","-78.93936","36.00083"
"eduroam","00:FE:C8:5D:71:41","","-62","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 18:58:04","-78.93936","36.00083"
"eduroam","00:FE:C8:5A:20:D1","","-72","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:54:55","-78.93936","36.00083"
"eduroam","00:FE:C8:38:7A:11","","-73","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:57:41","-78.93936","36.00083"
"Dukeblue","00:FE:C8:5A:20:D3","","-73","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:54:55","-78.93936","36.00083"
"eduroam","00:FE:C8:2F:7F:F1","","-69","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:57:38","-78.93936","36.00083"
"Dukeblue","00:FE:C8:2F:7F:F3","","-68","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 17:57:38","-78.93936","36.00083"
"DukeVisitor","00:FE:C8:5D:71:44","","-62","2412","1","None","None","Infrastructure","No","2018/11/18 18:58:04","-78.93936","36.00083"
