"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"","10:DA:43:92:9D:08","","-62","2452","9","WPA2-PSK","CCMP","Infrastructure","No","2018/11/26 05:39:47","-78.94059","36.00548"
"clubs","C4:0A:CB:B3:C4:B4","CISCO SYSTEMS, INC.","-58","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:54","-78.94059","36.00548"
"Dukeblue","C4:0A:CB:B3:C4:B2","CISCO SYSTEMS, INC.","-60","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:54","-78.94059","36.00548"
"eduroam","C4:0A:CB:B3:C4:B1","CISCO SYSTEMS, INC.","-59","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:54","-78.94059","36.00548"
"clubs","C4:0A:CB:EA:1C:14","CISCO SYSTEMS, INC.","-67","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:43","-78.94059","36.00548"
"eduroam","C4:0A:CB:EA:1C:11","CISCO SYSTEMS, INC.","-68","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:43","-78.94059","36.00548"
"Dukeblue","C4:0A:CB:EA:1C:12","CISCO SYSTEMS, INC.","-68","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:43","-78.94059","36.00548"
"Dukeblue","D4:A0:2A:11:8A:B2","CISCO SYSTEMS, INC.","-70","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:54","-78.94059","36.00548"
"Batman","54:E4:3A:F0:7A:55","Apple, Inc.","-72","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/11/26 05:39:43","-78.94059","36.00548"
"Dukeblue","D4:A0:2A:11:01:42","CISCO SYSTEMS, INC.","-68","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:43","-78.94059","36.00548"
"clubs","D4:A0:2A:11:8A:B4","CISCO SYSTEMS, INC.","-69","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:54","-78.94059","36.00548"
"clubs","D4:A0:2A:11:01:44","CISCO SYSTEMS, INC.","-67","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:42","-78.94059","36.00548"
"eduroam","D4:A0:2A:11:01:41","CISCO SYSTEMS, INC.","-68","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:43","-78.94059","36.00548"
"Dukeblue","C4:0A:CB:A5:EF:02","CISCO SYSTEMS, INC.","-66","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:49","-78.94059","36.00548"
"clubs","C4:0A:CB:A5:EF:04","CISCO SYSTEMS, INC.","-66","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:45","-78.94059","36.00548"
"eduroam","C4:0A:CB:A5:EF:01","CISCO SYSTEMS, INC.","-67","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:45","-78.94059","36.00548"
"","00:23:69:F6:38:9D","Cisco-Linksys, LLC","-76","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/26 05:39:42","-78.94059","36.00548"
"DIRECT-32-HP pr331","C4:8E:8F:A1:4A:32","","-81","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/26 05:39:48","-78.94059","36.00548"
"clubs","D4:A0:2A:15:84:E4","CISCO SYSTEMS, INC.","-83","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/26 05:39:49","-78.94059","36.00548"
"DukeVisitor","C4:0A:CB:B3:C4:B5","CISCO SYSTEMS, INC.","-58","2462","11","None","None","Infrastructure","No","2018/11/26 05:39:54","-78.94059","36.00548"
"DukeOpen","C4:0A:CB:B3:C4:B0","CISCO SYSTEMS, INC.","-59","2462","11","None","None","Infrastructure","No","2018/11/26 05:39:54","-78.94059","36.00548"
"DukeOpen","C4:0A:CB:EA:1C:10","CISCO SYSTEMS, INC.","-68","2437","6","None","None","Infrastructure","No","2018/11/26 05:39:43","-78.94059","36.00548"
"DukeVisitor","C4:0A:CB:EA:1C:15","CISCO SYSTEMS, INC.","-68","2437","6","None","None","Infrastructure","No","2018/11/26 05:39:43","-78.94059","36.00548"
"DukeVisitor","D4:A0:2A:11:8A:B5","CISCO SYSTEMS, INC.","-68","2437","6","None","None","Infrastructure","No","2018/11/26 05:39:53","-78.94059","36.00548"
"DukeOpen","D4:A0:2A:11:8A:B0","CISCO SYSTEMS, INC.","-69","2437","6","None","None","Infrastructure","No","2018/11/26 05:39:43","-78.94059","36.00548"
"DukeOpen","D4:A0:2A:11:01:40","CISCO SYSTEMS, INC.","-70","2437","6","None","None","Infrastructure","No","2018/11/26 05:39:43","-78.94059","36.00548"
"DukeVisitor","D4:A0:2A:11:01:45","CISCO SYSTEMS, INC.","-70","2437","6","None","None","Infrastructure","No","2018/11/26 05:39:43","-78.94059","36.00548"
"DukeVisitor","C4:0A:CB:A5:EF:05","CISCO SYSTEMS, INC.","-67","2412","1","None","None","Infrastructure","No","2018/11/26 05:39:47","-78.94059","36.00548"
"DukeOpen","C4:0A:CB:A5:EF:00","CISCO SYSTEMS, INC.","-67","2412","1","None","None","Infrastructure","No","2018/11/26 05:39:49","-78.94059","36.00548"
"DukeVisitor","D4:A0:2A:15:85:55","CISCO SYSTEMS, INC.","-72","2412","1","None","None","Infrastructure","No","2018/11/26 05:39:43","-78.94059","36.00548"
"DukeOpen","D4:A0:2A:15:85:50","CISCO SYSTEMS, INC.","-73","2412","1","None","None","Infrastructure","No","2018/11/26 05:39:43","-78.94059","36.00548"
"DukeOpen","D4:A0:2A:15:94:A0","CISCO SYSTEMS, INC.","-73","2412","1","None","None","Infrastructure","No","2018/11/26 05:39:45","-78.94059","36.00548"
"AreBelongToUs","E4:95:6E:42:05:91","","-79","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/11/26 05:39:54","-78.94059","36.00548"
