"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Linksys327","60:38:E0:D7:9B:30","","-30","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/2 11:21:55","-78.92231","36.00278"
"WiFieri","60:38:E0:D7:DB:E4","","-43","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/3 08:04:21","-78.92208","36.00325"
"Clout Factory","60:38:E0:DB:17:63","","-65","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/2 11:18:33","-78.92224","36.00308"
"Linksys02581","60:38:E0:D7:B2:04","","-49","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/2 11:18:15","-78.92224","36.00308"
"Linksys19303","60:38:E0:D9:78:62","","-46","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/2 11:19:19","-78.92233","36.003"
"Linksys02475","60:38:E0:D7:B0:5C","","-61","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/2 11:16:17","-78.92226","36.00303"
"Linksys327-guest","62:38:E0:D4:9B:30","","-31","2452","9","None","None","Infrastructure","No","2018/12/2 11:21:55","-78.92231","36.00278"
"WiFieri-guest","62:38:E0:D4:DB:E4","","-44","2457","10","None","None","Infrastructure","No","2018/12/2 11:18:28","-78.92224","36.00308"
"Swifty 229-guest","62:38:E0:D4:BF:C0","","-52","2452","9","None","None","Infrastructure","No","2018/12/2 11:21:55","-78.92231","36.00278"
"Clout Factory-guest","62:38:E0:D8:17:63","","-65","2412","1","None","None","Infrastructure","No","2018/12/2 11:18:33","-78.92224","36.00308"
"Linksys02475-guest","62:38:E0:D4:B0:5C","","-65","2437","6","None","None","Infrastructure","No","2018/12/2 11:19:11","-78.92233","36.003"
"Swifty 229","60:38:E0:D7:BF:C0","","-52","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/3 08:04:21","-78.92208","36.00325"
"misskeisha_guest","B0:6E:BF:DA:48:49","","-55","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/2 11:20:29","-78.92237","36.0031"
"ItsBritneyBitch-guest","62:38:E0:D4:DF:78","","-61","2442","7","None","None","Infrastructure","No","2018/12/2 11:17:45","-78.92224","36.00308"
"Linksys19303-guest","62:38:E0:D8:78:62","","-50","2462","11","None","None","Infrastructure","No","2018/12/2 11:20:20","-78.92237","36.0031"
"414-guest","62:38:E0:D4:E0:7C","","-63","2437","6","None","None","Infrastructure","No","2018/12/2 11:15:52","-78.92214","36.00301"
"Linksys18478-guest","62:38:E0:D8:6B:7E","","-66","2452","9","None","None","Infrastructure","No","2018/12/2 11:21:55","-78.92231","36.00278"
"Linksys02272-guest","62:38:E0:D4:AD:30","","-59","2427","4","None","None","Infrastructure","No","2018/12/2 11:18:27","-78.92224","36.00308"
"~DDMF~ Guest","84:16:F9:5E:4B:B7","","-59","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/2 11:15:50","-78.92219","36.00298"
"misskeisha","B0:6E:BF:DA:48:48","","-54","2437","6","None","None","Infrastructure","Yes","2018/12/2 11:18:35","-78.92224","36.00308"
"414","60:38:E0:D7:E0:7C","","-60","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/2 11:19:56","-78.92236","36.00306"
"418","18:D6:C7:4D:A0:CA","","-65","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/2 11:19:15","-78.92233","36.003"
"Linksys00916","60:38:E0:D7:98:00","","-62","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/2 11:21:55","-78.92231","36.00278"
"108","84:16:F9:5E:44:9D","","-65","2442","7","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/2 11:17:00","-78.92226","36.00303"
"GOCOWBOYS","60:38:E0:D7:C3:60","","-81","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/2 11:18:32","-78.92224","36.00308"
"Guest314","60:38:E0:D7:A6:90","","-70","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/2 11:21:55","-78.92231","36.00278"
"Swift314_Guest","62:38:E0:D4:A6:90","","-69","2452","9","None","None","Infrastructure","No","2018/12/2 11:18:18","-78.92224","36.00308"
"Linksys02272","60:38:E0:D7:AD:30","","-58","2427","4","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/2 11:18:27","-78.92224","36.00308"
"DIRECT-roku-185","B0:A7:37:FA:5E:EB","Roku, Inc.","-77","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/2 11:21:55","-78.92231","36.00278"
"Schmicky Bah’s Connectio-guest","62:38:E0:D4:A6:2C","","-76","2452","9","None","None","Infrastructure","No","2018/12/3 08:04:21","-78.92208","36.00325"
