"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"clubs","D4:A0:2A:11:01:44","CISCO SYSTEMS, INC.","-69","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"Dukeblue","D4:A0:2A:11:01:42","CISCO SYSTEMS, INC.","-68","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"eduroam","D4:A0:2A:11:01:41","CISCO SYSTEMS, INC.","-67","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"eduroam","D4:A0:2A:15:85:51","CISCO SYSTEMS, INC.","-68","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"clubs","C4:0A:CB:EA:1C:14","CISCO SYSTEMS, INC.","-70","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:00","-78.9404","36.00533"
"eduroam","C4:0A:CB:EA:1C:11","CISCO SYSTEMS, INC.","-70","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:00","-78.9404","36.00533"
"clubs","D4:A0:2A:15:85:54","CISCO SYSTEMS, INC.","-69","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"Dukeblue","D4:A0:2A:15:85:52","CISCO SYSTEMS, INC.","-70","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"Dukeblue","C4:0A:CB:EA:1C:12","CISCO SYSTEMS, INC.","-68","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:00","-78.9404","36.00533"
"eduroam","D4:A0:2A:11:8A:B1","CISCO SYSTEMS, INC.","-74","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"Dukeblue","D4:A0:2A:11:8A:B2","CISCO SYSTEMS, INC.","-75","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:00","-78.9404","36.00533"
"clubs","D4:A0:2A:11:8A:B4","CISCO SYSTEMS, INC.","-75","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"eduroam","D4:A0:2A:15:8A:41","CISCO SYSTEMS, INC.","-82","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"Dukeblue","2C:3E:CF:A1:AE:AB","Cisco","-84","2437","6","WPA-EAP + WPA2-EAP","TKIP + CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"","2C:3E:CF:A1:AE:A2","Cisco","-85","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"eduroam","D4:A0:2A:15:94:A1","CISCO SYSTEMS, INC.","-80","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeOpen","D4:A0:2A:11:01:40","CISCO SYSTEMS, INC.","-68","2462","11","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeVisitor","C4:0A:CB:B3:C4:B3","CISCO SYSTEMS, INC.","-62","2437","6","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeVisitor","D4:A0:2A:11:01:43","CISCO SYSTEMS, INC.","-67","2462","11","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeVisitor","D4:A0:2A:15:85:53","CISCO SYSTEMS, INC.","-69","2412","1","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeOpen","D4:A0:2A:15:85:50","CISCO SYSTEMS, INC.","-68","2412","1","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeVisitor","C4:0A:CB:EA:1C:13","CISCO SYSTEMS, INC.","-73","2412","1","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeOpen","C4:0A:CB:EA:1C:10","CISCO SYSTEMS, INC.","-71","2412","1","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeOpen","D4:A0:2A:11:8A:B0","CISCO SYSTEMS, INC.","-73","2437","6","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeVisitor","D4:A0:2A:15:8A:43","CISCO SYSTEMS, INC.","-79","2437","6","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"Office Speaker.k","FA:8F:CA:8B:CB:0C","","-71","2437","6","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeVisitor","D4:A0:2A:15:8A:53","CISCO SYSTEMS, INC.","-81","2412","1","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"guest","2C:3E:CF:A1:AE:A6","Cisco","-85","2437","6","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeVisitor","D4:A0:2A:15:94:A3","CISCO SYSTEMS, INC.","-79","2412","1","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"clubs","C4:0A:CB:B3:C4:B4","CISCO SYSTEMS, INC.","-62","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"eduroam","C4:0A:CB:B3:C4:B1","CISCO SYSTEMS, INC.","-61","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"Dukeblue","C4:0A:CB:B3:C4:B2","CISCO SYSTEMS, INC.","-60","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"","10:DA:43:92:9D:08","","-78","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"eduroam","C4:0A:CB:A5:EF:01","CISCO SYSTEMS, INC.","-75","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:00","-78.9404","36.00533"
"Dukeblue","D4:A0:2A:15:8A:42","CISCO SYSTEMS, INC.","-77","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"Dukeblue","C4:0A:CB:A5:EF:02","CISCO SYSTEMS, INC.","-73","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"Batman","54:E4:3A:F0:7A:55","Apple, Inc.","-72","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/5 14:40:00","-78.9404","36.00533"
"clubs","D4:A0:2A:15:8A:44","CISCO SYSTEMS, INC.","-80","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"clubs","D4:A0:2A:15:94:A4","CISCO SYSTEMS, INC.","-83","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"Dukeblue","D4:A0:2A:15:94:A2","CISCO SYSTEMS, INC.","-78","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeOpen","C4:0A:CB:B3:C4:B0","CISCO SYSTEMS, INC.","-61","2437","6","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeVisitor","D4:A0:2A:11:8A:B3","CISCO SYSTEMS, INC.","-78","2437","6","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeVisitor","C4:0A:CB:A5:EF:03","CISCO SYSTEMS, INC.","-74","2437","6","None","None","Infrastructure","No","2018/12/5 14:40:00","-78.9404","36.00533"
"DukeOpen","D4:A0:2A:15:8A:40","CISCO SYSTEMS, INC.","-80","2437","6","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeOpen","D4:A0:2A:15:94:A0","CISCO SYSTEMS, INC.","-80","2412","1","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeVisitor","D4:A0:2A:15:84:F3","CISCO SYSTEMS, INC.","-83","2437","6","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"clubs","C4:0A:CB:A5:EF:04","CISCO SYSTEMS, INC.","-76","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"eduroam","D4:A0:2A:15:84:F1","CISCO SYSTEMS, INC.","-82","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"Dukeblue","D4:A0:2A:15:84:F2","CISCO SYSTEMS, INC.","-83","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeOpen","D4:A0:2A:15:84:F0","CISCO SYSTEMS, INC.","-82","2437","6","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"Dukeblue","D4:A0:2A:15:8A:52","CISCO SYSTEMS, INC.","-83","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"Dukeblue","D4:A0:2A:15:84:E2","CISCO SYSTEMS, INC.","-84","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"clubs","D4:A0:2A:15:84:E4","CISCO SYSTEMS, INC.","-85","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeVisitor","D4:A0:2A:15:84:E3","CISCO SYSTEMS, INC.","-82","2462","11","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"","00:23:69:F6:38:9D","Cisco-Linksys, LLC","-85","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/5 14:40:01","-78.9404","36.00533"
"DukeOpen","C4:0A:CB:A5:EF:00","CISCO SYSTEMS, INC.","-76","2437","6","None","None","Infrastructure","No","2018/12/5 14:40:01","-78.9404","36.00533"
"eduroam","D4:A0:2A:48:FF:21","CISCO SYSTEMS, INC.","-84","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 23:55:53","-78.93838","36.00147"
"Dukeblue","D4:A0:2A:48:FF:22","CISCO SYSTEMS, INC.","-80","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 23:56:07","-78.93836","36.00152"
"DukeOpen","D4:A0:2A:48:FF:20","CISCO SYSTEMS, INC.","-81","2412","1","None","None","Infrastructure","No","2018/12/5 23:56:07","-78.93836","36.00152"
"","D4:A0:2A:48:FF:24","CISCO SYSTEMS, INC.","-83","2412","1","None","None","Infrastructure","No","2018/12/5 23:56:07","-78.93836","36.00152"
"DukeVisitor","D4:A0:2A:48:FF:23","CISCO SYSTEMS, INC.","-81","2412","1","None","None","Infrastructure","No","2018/12/5 23:56:07","-78.93836","36.00152"
"DIRECT-2A-HP OfficeJet 5200","12:62:E5:CA:D2:2A","","-80","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/5 23:57:19","-78.93819","36.00165"
"DukeVisitor","D8:24:BD:A1:03:73","CISCO SYSTEMS, INC.","-83","2437","6","None","None","Infrastructure","No","2018/12/5 23:56:17","-78.93825","36.00155"
"eduroam","D8:24:BD:A1:03:71","CISCO SYSTEMS, INC.","-84","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 23:55:51","-78.93841","36.00141"
"Dukeblue","D8:24:BD:A1:03:72","CISCO SYSTEMS, INC.","-84","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 23:56:00","-78.93836","36.00152"
"DukeOpen","D8:24:BD:A1:03:70","CISCO SYSTEMS, INC.","-83","2437","6","None","None","Infrastructure","No","2018/12/5 23:56:01","-78.93836","36.00152"
"DukeVisitor","00:F2:8B:C0:C2:83","","-77","2462","11","None","None","Infrastructure","No","2018/12/6 00:00:17","-78.93809","36.0017"
"DukeVisitor","00:A3:8E:60:E6:E3","","-74","2462","11","None","None","Infrastructure","No","2018/12/5 23:58:31","-78.93819","36.00165"
"Dukeblue","00:A3:8E:4C:6B:62","","-88","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 23:56:17","-78.93825","36.00155"
"eduroam","00:FE:C8:2F:81:01","","-88","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 23:56:01","-78.93836","36.00152"
"Dukeblue","00:FE:C8:2F:81:03","","-86","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 23:56:17","-78.93825","36.00155"
"DukeOpen","00:FE:C8:2F:81:00","","-91","2462","11","None","None","Infrastructure","No","2018/12/5 23:56:14","-78.9383","36.00152"
"DukeOpen","00:F2:8B:AB:71:80","","-82","2437","6","None","None","Infrastructure","No","2018/12/6 00:00:44","-78.93809","36.0017"
"Dukeblue","00:F2:8B:AB:71:82","","-82","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 00:00:23","-78.93809","36.0017"
"DukeVisitor","00:F2:8B:AB:71:83","","-80","2437","6","None","None","Infrastructure","No","2018/12/6 00:00:22","-78.93809","36.0017"
"eduroam","00:F2:8B:AB:71:81","","-84","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 00:00:18","-78.93809","36.0017"
"eduroam","00:A3:8E:4C:6B:61","","-91","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/5 23:56:17","-78.93825","36.00155"
"DukeVisitor","00:A3:8E:4C:6B:63","","-88","2437","6","None","None","Infrastructure","No","2018/12/5 23:56:17","-78.93825","36.00155"
