"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Linksys327","60:38:E0:D7:9B:30","","-42","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"WiFieri","60:38:E0:D7:DB:E4","","-40","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:31:59","-78.92213","36.00308"
"Linksys19303","60:38:E0:D9:78:62","","-43","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:01","-78.92213","36.00308"
"misskeisha_guest","B0:6E:BF:DA:48:49","","-68","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/11/21 08:32:00","-78.92213","36.00308"
"Clout Factory","60:38:E0:DB:17:63","","-57","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"Guest314","60:38:E0:D7:A6:90","","-71","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"Linksys02272","60:38:E0:D7:AD:30","","-64","2427","4","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:02","-78.92213","36.00308"
"308","48:F8:B3:9F:08:33","Cisco-Linksys, LLC","-79","2432","5","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:32:02","-78.92213","36.00308"
"Nunya- Guest","84:16:F9:59:12:78","","-91","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:00","-78.92213","36.00308"
"414","60:38:E0:D7:E0:7C","","-71","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"Not a Meth Lab","60:38:E0:D7:C4:C4","","-79","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:00","-78.92213","36.00308"
"WiFieri-guest","62:38:E0:D4:DB:E4","","-42","2457","10","None","None","Infrastructure","No","2018/11/21 08:32:03","-78.92213","36.00308"
"Linksys327-guest","62:38:E0:D4:9B:30","","-42","2452","9","None","None","Infrastructure","No","2018/11/21 08:32:04","-78.92213","36.00308"
"Linksys19303-guest","62:38:E0:D8:78:62","","-44","2462","11","None","None","Infrastructure","No","2018/11/21 08:32:01","-78.92213","36.00308"
"misskeisha","B0:6E:BF:DA:48:48","","-68","2437","6","None","None","Infrastructure","Yes","2018/11/21 08:32:02","-78.92213","36.00308"
"Swifty 229-guest","62:38:E0:D4:BF:C0","","-64","2452","9","None","None","Infrastructure","No","2018/11/21 08:32:02","-78.92213","36.00308"
"Linksys02272-guest","62:38:E0:D4:AD:30","","-65","2427","4","None","None","Infrastructure","No","2018/11/21 08:32:04","-78.92213","36.00308"
"Linksys18478-guest","62:38:E0:D8:6B:7E","","-62","2452","9","None","None","Infrastructure","No","2018/11/21 08:32:04","-78.92213","36.00308"
"Swift314_Guest","62:38:E0:D4:A6:90","","-72","2452","9","None","None","Infrastructure","No","2018/11/21 08:32:04","-78.92213","36.00308"
"Ant-guest","62:38:E0:D4:90:78","","-71","2442","7","None","None","Infrastructure","No","2018/11/21 08:32:04","-78.92213","36.00308"
"Hakuna_My_DATA-guest","62:38:E0:D4:D6:A0","","-80","2427","4","None","None","Infrastructure","No","2018/11/21 08:32:04","-78.92213","36.00308"
"~DDMF~ Guest","84:16:F9:5E:4B:B7","","-63","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"Swifty 229","60:38:E0:D7:BF:C0","","-63","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"Linksys00916","60:38:E0:D7:98:00","","-54","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"Linksys18478","60:38:E0:D9:6B:7E","","-60","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"Linksys02581","60:38:E0:D7:B2:04","","-70","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:00","-78.92213","36.00308"
"DIRECT-XG-FireTV_a0f2","4E:EF:C0:B2:83:AA","","-57","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"Schmicky Bah’s Connection","60:38:E0:D7:A6:2C","","-79","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:32:03","-78.92213","36.00308"
"GOCOWBOYS","60:38:E0:D7:C3:60","","-71","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"Clout Factory-guest","62:38:E0:D8:17:63","","-57","2452","9","None","None","Infrastructure","No","2018/11/21 08:32:04","-78.92213","36.00308"
"Schmicky Bah’s Connectio-guest","62:38:E0:D4:A6:2C","","-79","2452","9","None","None","Infrastructure","No","2018/11/21 08:32:04","-78.92213","36.00308"
"GOCOWBOYS-guest","62:38:E0:D4:C3:60","","-73","2452","9","None","None","Infrastructure","No","2018/11/21 08:32:04","-78.92213","36.00308"
"TP-LINK_689C","18:D6:C7:4D:68:9C","","-68","2442","7","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"414-guest","62:38:E0:D4:E0:7C","","-73","2437","6","None","None","Infrastructure","No","2018/11/21 08:32:00","-78.92213","36.00308"
"Ant","60:38:E0:D7:90:78","","-71","2442","7","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"413","60:38:E0:D7:A4:04","","-75","2427","4","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:32:00","-78.92213","36.00308"
"PapaBurnFar","F8:E9:03:BD:D9:E8","","-77","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:32:00","-78.92213","36.00308"
"413-guest","62:38:E0:D4:A4:04","","-80","2427","4","None","None","Infrastructure","No","2018/11/21 08:32:00","-78.92213","36.00308"
"420","60:38:E0:D7:CE:5C","","-78","2427","4","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:00","-78.92213","36.00308"
"Hakuna_My_DATA","60:38:E0:D7:D6:A0","","-78","2427","4","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"420-guest","62:38:E0:D4:CE:5C","","-84","2427","4","None","None","Infrastructure","No","2018/11/21 08:32:00","-78.92213","36.00308"
"WIFILIT","84:16:F9:5E:4E:90","","-87","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:00","-78.92213","36.00308"
"Tell my wifi love her-guest","62:38:E0:D4:89:E4","","-90","2422","3","None","None","Infrastructure","No","2018/11/21 08:32:04","-78.92213","36.00308"
"418_guest","1A:D6:C7:4D:A0:CA","","-76","2432","5","None","None","Infrastructure","No","2018/11/21 08:32:04","-78.92213","36.00308"
"ItsBritneyBitch-guest","62:38:E0:D4:DF:78","","-65","2442","7","None","None","Infrastructure","No","2018/11/21 08:32:03","-78.92213","36.00308"
"ItsBritneyBitch","60:38:E0:D7:DF:78","","-65","2442","7","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"300Swiftprivate","0A:18:D6:01:5A:68","","-79","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/11/21 08:32:00","-78.92213","36.00308"
"Linksys00363","60:38:E0:DA:67:EF","","-72","2457","10","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:00","-78.92213","36.00308"
"418","18:D6:C7:4D:A0:CA","","-74","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"Linksys_IUmplt","60:38:E0:D7:A4:38","","-74","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"108","84:16:F9:5E:44:9D","","-69","2442","7","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
"333","60:38:E0:D7:D3:7C","","-83","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/21 08:32:04","-78.92213","36.00308"
