"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Linksys327","60:38:E0:D7:9B:30","","-62","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/18 13:48:41","",""
"~DDMF~ Guest","84:16:F9:5E:4B:B7","","-64","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/18 13:48:45","",""
"Linksys_IUmplt","60:38:E0:D7:A4:38","","-54","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/18 13:48:43","",""
"Swifty 229","60:38:E0:D7:BF:C0","","-52","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/18 13:48:49","",""
"Hakuna_My_DATA","60:38:E0:D7:D6:A0","","-71","2427","4","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/18 13:48:42","",""
"prettypikes","60:38:E0:D7:D8:08","","-57","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/18 13:48:53","",""
"misskeisha_guest","B0:6E:BF:DA:48:49","","-62","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/11/18 13:48:43","",""
"Linksys02475","60:38:E0:D7:B0:5C","","-57","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/18 13:48:49","",""
"Sophia's house","60:38:E0:D9:78:6A","","-44","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/18 13:49:13","",""
"Guest314","60:38:E0:D7:A6:90","","-80","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/18 13:49:06","",""
"Swifty 229-guest","62:38:E0:D4:BF:C0","","-57","2452","9","None","None","Infrastructure","No","2018/11/18 13:48:53","",""
"Linksys327-guest","62:38:E0:D4:9B:30","","-62","2452","9","None","None","Infrastructure","No","2018/11/18 13:48:41","",""
"misskeisha","B0:6E:BF:DA:48:48","","-63","2437","6","None","None","Infrastructure","Yes","2018/11/18 13:48:47","",""
"Linksys02475-guest","62:38:E0:D4:B0:5C","","-59","2437","6","None","None","Infrastructure","No","2018/11/18 13:49:08","",""
"Swift314_Guest","62:38:E0:D4:A6:90","","-81","2452","9","None","None","Infrastructure","No","2018/11/18 13:48:52","",""
"GOCOWBOYS-guest","62:38:E0:D4:C3:60","","-89","2452","9","None","None","Infrastructure","No","2018/11/18 13:48:53","",""
"Linksys04284","60:38:E0:D7:CC:A0","","-47","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/18 13:48:47","",""
"Linksys02581","60:38:E0:D7:B2:04","","-59","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/18 13:48:46","",""
