"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"eduroam","00:42:68:95:A1:71","","-48","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"eduroam","00:42:68:A2:97:C1","","-56","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"Dukeblue","00:42:68:95:A1:72","","-49","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"Dukeblue","00:42:68:A2:97:C2","","-57","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"Dukeblue","00:42:68:A2:2C:32","","-57","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"eduroam","00:42:68:A2:2C:31","","-58","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"Dukeblue","00:42:68:BA:F6:22","","-63","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"eduroam","00:42:68:BA:F6:21","","-61","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"Dukeblue","00:42:68:A5:18:D2","","-61","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 21:14:22","-78.94293","36.00211"
"eduroam","00:42:68:A5:18:D1","","-61","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"Dukeblue","D8:24:BD:58:8E:F2","CISCO SYSTEMS, INC.","-80","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 21:14:28","-78.94293","36.00211"
"eduroam","D8:24:BD:58:8E:F1","CISCO SYSTEMS, INC.","-80","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"Dukeblue","D8:24:BD:A1:5A:02","CISCO SYSTEMS, INC.","-81","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"DukeVisitor","00:42:68:95:A1:73","","-48","2462","11","None","None","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"DukeVisitor","00:42:68:A2:97:C3","","-55","2412","1","None","None","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"DukeOpen","00:42:68:A2:97:C0","","-54","2412","1","None","None","Infrastructure","No","2018/11/29 21:14:22","-78.94293","36.00211"
"DukeOpen","00:42:68:95:A1:70","","-48","2462","11","None","None","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"DukeVisitor","00:42:68:A2:2C:33","","-58","2412","1","None","None","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"DukeOpen","00:42:68:A2:2C:30","","-57","2412","1","None","None","Infrastructure","No","2018/11/29 21:14:22","-78.94293","36.00211"
"DukeOpen","00:42:68:BA:F6:20","","-63","2437","6","None","None","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"DukeVisitor","00:42:68:BA:F6:23","","-62","2437","6","None","None","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
"DukeVisitor","00:42:68:A5:18:D3","","-62","2412","1","None","None","Infrastructure","No","2018/11/29 21:14:29","-78.94293","36.00211"
