"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"","10:DA:43:92:9D:08","","-57","2432","5","WPA2-PSK","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"clubs","C4:0A:CB:B3:C4:B4","CISCO SYSTEMS, INC.","-54","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"eduroam","C4:0A:CB:B3:C4:B1","CISCO SYSTEMS, INC.","-54","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"Dukeblue","C4:0A:CB:B3:C4:B2","CISCO SYSTEMS, INC.","-53","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"clubs","D4:A0:2A:11:8A:B4","CISCO SYSTEMS, INC.","-69","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:06","-78.94004","36.00488"
"clubs","C4:0A:CB:EA:1C:14","CISCO SYSTEMS, INC.","-58","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"Dukeblue","C4:0A:CB:EA:1C:12","CISCO SYSTEMS, INC.","-59","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"eduroam","C4:0A:CB:EA:1C:11","CISCO SYSTEMS, INC.","-58","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"eduroam","D4:A0:2A:15:85:51","CISCO SYSTEMS, INC.","-70","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:04","-78.94004","36.00488"
"Dukeblue","D4:A0:2A:15:85:52","CISCO SYSTEMS, INC.","-70","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:07:55","-78.94004","36.00488"
"eduroam","D4:A0:2A:11:8A:B1","CISCO SYSTEMS, INC.","-70","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:06","-78.94004","36.00488"
"Dukeblue","D4:A0:2A:11:01:42","CISCO SYSTEMS, INC.","-64","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:07:55","-78.94004","36.00488"
"Dukeblue","D4:A0:2A:11:8A:B2","CISCO SYSTEMS, INC.","-67","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:06","-78.94004","36.00488"
"clubs","D4:A0:2A:11:01:44","CISCO SYSTEMS, INC.","-63","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:07:55","-78.94004","36.00488"
"eduroam","D4:A0:2A:11:01:41","CISCO SYSTEMS, INC.","-64","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:07:55","-78.94004","36.00488"
"Dukeblue","C4:0A:CB:A5:EF:02","CISCO SYSTEMS, INC.","-70","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"clubs","D4:A0:2A:15:85:54","CISCO SYSTEMS, INC.","-71","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:07:55","-78.94004","36.00488"
"DIRECT-32-HP pr331","C4:8E:8F:A1:4A:32","","-81","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/6 11:07:57","-78.94004","36.00488"
"eduroam","D4:A0:2A:15:8A:41","CISCO SYSTEMS, INC.","-73","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:07:55","-78.94004","36.00488"
"clubs","D4:A0:2A:15:8A:44","CISCO SYSTEMS, INC.","-72","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:01","-78.94004","36.00488"
"Dukeblue","D4:A0:2A:15:8A:42","CISCO SYSTEMS, INC.","-79","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:03","-78.94004","36.00488"
"eduroam","D8:24:BD:E9:EC:E1","CISCO SYSTEMS, INC.","-86","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:07:57","-78.94004","36.00488"
"DIRECT-20-HP pr109","C4:8E:8F:79:30:20","","-89","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/6 11:07:57","-78.94004","36.00488"
"DukeVisitor","C4:0A:CB:B3:C4:B3","CISCO SYSTEMS, INC.","-54","2462","11","None","None","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"DukeOpen","C4:0A:CB:B3:C4:B0","CISCO SYSTEMS, INC.","-54","2462","11","None","None","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"DukeVisitor","C4:0A:CB:EA:1C:13","CISCO SYSTEMS, INC.","-58","2412","1","None","None","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"Office Speaker.k","FA:8F:CA:8B:CB:0C","","-69","2437","6","None","None","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"DukeOpen","C4:0A:CB:EA:1C:10","CISCO SYSTEMS, INC.","-59","2412","1","None","None","Infrastructure","No","2018/12/6 21:26:17","-78.94065","36.00515"
"DukeOpen","D4:A0:2A:11:01:40","CISCO SYSTEMS, INC.","-64","2412","1","None","None","Infrastructure","No","2018/12/6 11:07:55","-78.94004","36.00488"
"DukeVisitor","D4:A0:2A:15:85:53","CISCO SYSTEMS, INC.","-64","2462","11","None","None","Infrastructure","No","2018/12/6 11:07:55","-78.94004","36.00488"
"DukeVisitor","D4:A0:2A:11:01:43","CISCO SYSTEMS, INC.","-63","2412","1","None","None","Infrastructure","No","2018/12/6 11:07:55","-78.94004","36.00488"
"DukeVisitor","C4:0A:CB:A5:EF:03","CISCO SYSTEMS, INC.","-70","2437","6","None","None","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"DukeVisitor","D4:A0:2A:11:8A:B3","CISCO SYSTEMS, INC.","-68","2462","11","None","None","Infrastructure","No","2018/12/6 11:08:06","-78.94004","36.00488"
"DukeOpen","D4:A0:2A:11:8A:B0","CISCO SYSTEMS, INC.","-67","2462","11","None","None","Infrastructure","No","2018/12/6 11:08:05","-78.94004","36.00488"
"DukeVisitor","D4:A0:2A:15:8A:43","CISCO SYSTEMS, INC.","-77","2437","6","None","None","Infrastructure","No","2018/12/6 11:07:55","-78.94004","36.00488"
"DukeOpen","D4:A0:2A:15:8A:40","CISCO SYSTEMS, INC.","-76","2437","6","None","None","Infrastructure","No","2018/12/6 11:07:58","-78.94004","36.00488"
"DukeVisitor","D4:A0:2A:15:94:A3","CISCO SYSTEMS, INC.","-74","2412","1","None","None","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"DukeVisitor","D4:A0:2A:15:84:F3","CISCO SYSTEMS, INC.","-82","2437","6","None","None","Infrastructure","No","2018/12/6 11:08:04","-78.94004","36.00488"
"Batman","54:E4:3A:F0:7A:55","Apple, Inc.","-69","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/6 11:07:55","-78.94004","36.00488"
"DIRECT-21-HP pr230","C4:8E:8F:79:2B:21","","-75","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/6 11:08:06","-78.94004","36.00488"
"eduroam","D4:A0:2A:15:94:A1","CISCO SYSTEMS, INC.","-72","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"Dukeblue","D4:A0:2A:15:94:A2","CISCO SYSTEMS, INC.","-77","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:07:59","-78.94004","36.00488"
"eduroam","D4:A0:2A:15:84:E1","CISCO SYSTEMS, INC.","-81","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"eduroam","D4:A0:2A:15:8A:51","CISCO SYSTEMS, INC.","-84","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:02","-78.94004","36.00488"
"DukeOpen","D4:A0:2A:15:85:50","CISCO SYSTEMS, INC.","-69","2462","11","None","None","Infrastructure","No","2018/12/6 11:08:03","-78.94004","36.00488"
"DukeOpen","D4:A0:2A:15:94:A0","CISCO SYSTEMS, INC.","-78","2412","1","None","None","Infrastructure","No","2018/12/6 11:07:59","-78.94004","36.00488"
"","00:23:69:F6:38:9D","Cisco-Linksys, LLC","-75","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/6 21:26:19","-78.94065","36.00515"
"AreBelongToUs","E4:95:6E:42:05:91","","-76","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"clubs","D4:A0:2A:15:94:A4","CISCO SYSTEMS, INC.","-77","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:07:59","-78.94004","36.00488"
"DukeOpen","C4:0A:CB:A5:EF:00","CISCO SYSTEMS, INC.","-70","2437","6","None","None","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"clubs","C4:0A:CB:A5:EF:04","CISCO SYSTEMS, INC.","-71","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"eduroam","C4:0A:CB:A5:EF:01","CISCO SYSTEMS, INC.","-71","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"eduroam","D8:24:BD:A1:21:51","CISCO SYSTEMS, INC.","-80","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:06","-78.94004","36.00488"
"Dukeblue","D8:24:BD:A1:21:52","CISCO SYSTEMS, INC.","-79","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:06","-78.94004","36.00488"
"Apple network","90:72:40:19:93:EE","Apple","-92","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/6 11:07:57","-78.94004","36.00488"
"DukeVisitor","D8:24:BD:A1:21:53","CISCO SYSTEMS, INC.","-77","2437","6","None","None","Infrastructure","No","2018/12/6 11:08:02","-78.94004","36.00488"
"DukeVisitor","D4:A0:2A:15:84:E3","CISCO SYSTEMS, INC.","-87","2412","1","None","None","Infrastructure","No","2018/12/6 11:07:57","-78.94004","36.00488"
"Dukeblue","D4:A0:2A:15:84:F2","CISCO SYSTEMS, INC.","-79","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:01","-78.94004","36.00488"
"clubs","D4:A0:2A:15:84:F4","CISCO SYSTEMS, INC.","-82","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:06","-78.94004","36.00488"
"eduroam","D4:A0:2A:15:84:F1","CISCO SYSTEMS, INC.","-83","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:02","-78.94004","36.00488"
"DukeOpen","D4:A0:2A:15:84:F0","CISCO SYSTEMS, INC.","-83","2437","6","None","None","Infrastructure","No","2018/12/6 11:08:06","-78.94004","36.00488"
"Dukeblue","C4:0A:CB:EA:CE:4C","CISCO SYSTEMS, INC.","-82","2412","1","WPA-EAP + WPA2-EAP","TKIP + CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"kings","C4:0A:CB:EA:CE:48","CISCO SYSTEMS, INC.","-83","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/6 11:08:04","-78.94004","36.00488"
"BIOLABSNC","C4:0A:CB:EA:CE:49","CISCO SYSTEMS, INC.","-86","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/12/6 11:08:02","-78.94004","36.00488"
"aces","C4:0A:CB:EA:CE:4A","CISCO SYSTEMS, INC.","-82","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/12/6 11:08:04","-78.94004","36.00488"
"guest","C4:0A:CB:EA:CE:46","CISCO SYSTEMS, INC.","-82","2412","1","None","None","Infrastructure","No","2018/12/6 11:08:04","-78.94004","36.00488"
"clubs","D8:24:BD:A1:21:54","CISCO SYSTEMS, INC.","-79","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:04","-78.94004","36.00488"
"Dukeblue","D4:A0:2A:15:8A:52","CISCO SYSTEMS, INC.","-84","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:07:55","-78.94004","36.00488"
"DukeVisitor","D4:A0:2A:15:8A:53","CISCO SYSTEMS, INC.","-83","2412","1","None","None","Infrastructure","No","2018/12/6 21:26:18","-78.94065","36.00515"
"aces","B0:00:B4:64:D3:9A","Cisco","-83","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/12/6 11:07:58","-78.94004","36.00488"
"kings","B0:00:B4:64:D3:98","Cisco","-83","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/6 11:07:58","-78.94004","36.00488"
"Dukeblue","B0:00:B4:64:D3:99","Cisco","-84","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:03","-78.94004","36.00488"
"guest","B0:00:B4:64:D3:96","Cisco","-84","2412","1","None","None","Infrastructure","No","2018/12/6 11:08:04","-78.94004","36.00488"
"DukeOpen","D4:A0:2A:15:84:E0","CISCO SYSTEMS, INC.","-84","2412","1","None","None","Infrastructure","No","2018/12/6 11:08:04","-78.94004","36.00488"
"aces","00:EB:D5:9A:71:9A","","-80","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"Dukeblue","00:EB:D5:9A:71:99","","-80","2462","11","WPA-EAP + WPA2-EAP","TKIP + CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"DukeOpen","D4:A0:2A:15:8A:50","CISCO SYSTEMS, INC.","-82","2412","1","None","None","Infrastructure","No","2018/12/6 11:07:57","-78.94004","36.00488"
"guest","00:EB:D5:9A:71:96","","-81","2462","11","None","None","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"clubs","D4:A0:2A:15:8A:54","CISCO SYSTEMS, INC.","-86","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 11:08:06","-78.94004","36.00488"
"","B0:00:B4:64:D4:53","Cisco","-88","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/6 11:08:06","-78.94004","36.00488"
"DukeOpen","D8:24:BD:A1:21:50","CISCO SYSTEMS, INC.","-78","2437","6","None","None","Infrastructure","No","2018/12/6 11:08:01","-78.94004","36.00488"
"BISmark","20:E5:2A:50:6F:D1","NETGEAR INC.,","-91","2462","11","None","None","Infrastructure","No","2018/12/6 11:08:06","-78.94004","36.00488"
"","00:EB:D5:9A:71:91","","-83","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"kings","00:EB:D5:9A:71:98","","-81","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"clubs","00:EB:D5:9A:71:90","","-80","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"","B0:00:B4:64:D4:54","Cisco","-82","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"","00:EB:D5:9A:71:94","","-82","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"Dukeblue","B0:00:B4:64:D4:59","Cisco","-82","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"aces","B0:00:B4:64:D4:5A","Cisco","-82","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"kings","B0:00:B4:64:D4:58","Cisco","-82","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"clubs","B0:00:B4:64:D4:50","Cisco","-83","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
"guest","B0:00:B4:64:D4:56","Cisco","-83","2462","11","None","None","Infrastructure","No","2018/12/6 21:26:19","-78.94065","36.00515"
