"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Dukeblue","2C:3E:CF:48:BD:82","Cisco","-51","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 16:50:19","-78.9338","36.00286"
"DukeOpen","2C:3E:CF:48:BD:80","Cisco","-51","2437","6","None","None","Infrastructure","No","2018/12/13 16:50:19","-78.9338","36.00286"
"","2C:3E:CF:48:BD:84","Cisco","-52","2437","6","None","None","Infrastructure","No","2018/12/13 16:50:19","-78.9338","36.00286"
"DukeVisitor","2C:3E:CF:48:BD:83","Cisco","-51","2437","6","None","None","Infrastructure","No","2018/12/13 16:50:08","-78.93389","36.00279"
"eduroam","2C:3E:CF:48:BD:81","Cisco","-51","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 16:50:19","-78.9338","36.00286"
"Dukeblue","9C:4E:20:5D:69:BC","CISCO SYSTEMS, INC.","-80","2437","6","WPA-EAP + WPA2-EAP","TKIP + CCMP","Infrastructure","No","2018/12/13 16:47:39","-78.93486","36.00259"
"kings","9C:4E:20:5D:69:B9","CISCO SYSTEMS, INC.","-80","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:45","-78.93484","36.00267"
"clubs","9C:4E:20:5D:69:B0","CISCO SYSTEMS, INC.","-81","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 16:47:58","-78.93486","36.00259"
"guest","9C:4E:20:5D:69:B6","CISCO SYSTEMS, INC.","-81","2437","6","None","None","Infrastructure","No","2018/12/13 16:47:59","-78.93486","36.00259"
"","9C:4E:20:5D:69:B2","CISCO SYSTEMS, INC.","-78","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:45","-78.93484","36.00267"
"DIRECT-04-HP M203 LaserJet","B2:52:16:89:D3:04","","-86","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 16:47:42","-78.93486","36.00259"
"","9C:4E:20:5D:69:B3","CISCO SYSTEMS, INC.","-79","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/13 16:46:40","-78.93485","36.00268"
"","9C:4E:20:5D:69:B1","CISCO SYSTEMS, INC.","-81","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:47:47","-78.93486","36.00259"
"DIRECT-B8-HP OfficeJet Pro 8710","98:E7:F4:FA:6A:BC","","-87","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 16:46:40","-78.93485","36.00268"
"aces","9C:4E:20:5D:69:BA","CISCO SYSTEMS, INC.","-81","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/13 16:47:59","-78.93486","36.00259"
"HP-Print-31-Officejet Pro X576dw","94:57:A5:0F:9B:31","","-88","2437","6","None","None","Infrastructure","No","2018/12/13 16:47:35","-78.93486","36.00259"
"","9C:4E:20:5D:69:BB","CISCO SYSTEMS, INC.","-80","2437","6","None","None","Infrastructure","No","2018/12/13 16:47:47","-78.93486","36.00259"
"","9C:4E:20:5D:69:B4","CISCO SYSTEMS, INC.","-81","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:47:56","-78.93486","36.00259"
"DukeOpen","50:1C:BF:48:D1:A0","Cisco","-64","2412","1","None","None","Infrastructure","No","2018/12/13 16:49:20","-78.93446","36.00266"
"DIRECT-b7-HP M203 LaserJet","D6:6A:6A:56:49:B7","","-86","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 16:47:03","-78.93484","36.00267"
"aces","F0:29:29:EA:C3:5A","Cisco","-82","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/12/13 16:46:58","-78.93484","36.00267"
"","9C:4E:20:72:2F:04","CISCO SYSTEMS, INC.","-87","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:40","-78.93485","36.00268"
"guest","F0:29:29:EA:C3:56","Cisco","-82","2412","1","None","None","Infrastructure","No","2018/12/13 16:46:58","-78.93484","36.00267"
"kings","F0:29:29:EA:C3:59","Cisco","-83","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:58","-78.93484","36.00267"
"Dukeblue","F0:29:29:EA:C3:5C","Cisco","-82","2412","1","WPA-EAP + WPA2-EAP","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:58","-78.93484","36.00267"
"clubs","F0:29:29:EA:C3:50","Cisco","-82","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 16:46:58","-78.93484","36.00267"
"Dukeblue","9C:4E:20:5D:6F:2C","CISCO SYSTEMS, INC.","-86","2437","6","WPA-EAP + WPA2-EAP","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:49","-78.93484","36.00267"
"","9C:4E:20:5D:6F:22","CISCO SYSTEMS, INC.","-86","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:49","-78.93484","36.00267"
"clubs","08:1F:F3:22:AF:90","CISCO SYSTEMS, INC.","-88","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 16:48:36","-78.93486","36.00259"
"aces","08:1F:F3:22:AF:9A","CISCO SYSTEMS, INC.","-87","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/13 16:46:48","-78.93484","36.00267"
"kings","08:1F:F3:22:AF:99","CISCO SYSTEMS, INC.","-87","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:48","-78.93484","36.00267"
"","08:1F:F3:22:AF:91","CISCO SYSTEMS, INC.","-88","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:48","-78.93484","36.00267"
"Dukeblue","08:1F:F3:22:AF:9C","CISCO SYSTEMS, INC.","-89","2437","6","WPA-EAP + WPA2-EAP","TKIP + CCMP","Infrastructure","No","2018/12/13 16:48:58","-78.93484","36.00268"
"guest","04:C5:A4:80:85:56","CISCO SYSTEMS, INC.","-88","2412","1","None","None","Infrastructure","No","2018/12/13 16:46:48","-78.93484","36.00267"
"clubs","9C:4E:20:5D:6F:20","CISCO SYSTEMS, INC.","-85","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 16:46:49","-78.93484","36.00267"
