"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Dukeblue","D8:24:BD:E9:FA:93","CISCO SYSTEMS, INC.","-84","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:05:44","-78.93892","36.00256"
"","88:DC:96:4F:54:CE","SENAO Networks, Inc.","-86","2412","1","WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/12 13:05:23","-78.93883","36.00261"
"DIRECT-13-HP M281 LaserJet","2E:6F:C9:3B:31:13","","-85","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/12 13:05:51","-78.93898","36.00246"
"Colab Services","E0:46:9A:55:5C:B6","NETGEAR","-88","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/12 13:05:26","-78.93883","36.00261"
"SolsticePod","D8:5D:E2:70:37:CB","","-90","2437","6","None","None","Infrastructure","No","2018/12/12 13:07:27","-78.93854","36.00262"
"guest","C4:0A:CB:EA:CE:46","CISCO SYSTEMS, INC.","-89","2412","1","None","None","Infrastructure","No","2018/12/12 13:05:26","-78.93883","36.00261"
"","68:72:51:4C:E1:00","Ubiquiti Networks","-93","2447","8","WPA2-PSK","CCMP","Infrastructure","No","2018/12/12 13:05:44","-78.93892","36.00256"
"Dukeblue","0C:85:25:DE:AF:12","CISCO SYSTEMS, INC.","-81","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:21","-78.93901","36.00237"
"eduroam","0C:85:25:DE:AF:11","CISCO SYSTEMS, INC.","-80","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:12","-78.93901","36.00237"
"You Lab Backup Wifi","90:72:40:25:A6:D0","Apple","-83","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/12 13:06:21","-78.93901","36.00237"
"DukeOpen","0C:85:25:DE:AF:10","CISCO SYSTEMS, INC.","-80","2462","11","None","None","Infrastructure","No","2018/12/12 13:06:19","-78.93901","36.00237"
"","0C:85:25:DE:AF:14","CISCO SYSTEMS, INC.","-80","2462","11","None","None","Infrastructure","No","2018/12/12 13:06:21","-78.93901","36.00237"
"DukeVisitor","0C:85:25:DE:AF:13","CISCO SYSTEMS, INC.","-79","2462","11","None","None","Infrastructure","No","2018/12/12 13:06:29","-78.93901","36.00237"
"DukeVisitor","0C:85:25:C7:87:D3","CISCO SYSTEMS, INC.","-80","2412","1","None","None","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"eduroam","C4:0A:CB:DF:4A:51","CISCO SYSTEMS, INC.","-85","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:12","-78.93901","36.00237"
"DukeOpen","C4:0A:CB:DF:4A:50","CISCO SYSTEMS, INC.","-83","2412","1","None","None","Infrastructure","No","2018/12/12 13:06:19","-78.93901","36.00237"
"","0C:85:25:C7:87:D4","CISCO SYSTEMS, INC.","-86","2412","1","None","None","Infrastructure","No","2018/12/12 13:05:46","-78.93895","36.00251"
"Dukeblue","0C:85:25:C7:87:D2","CISCO SYSTEMS, INC.","-79","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"DukeOpen","0C:85:25:C7:87:D0","CISCO SYSTEMS, INC.","-84","2412","1","None","None","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"eduroam","0C:85:25:C7:87:D1","CISCO SYSTEMS, INC.","-78","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"eduroam","0C:85:25:C7:94:41","CISCO SYSTEMS, INC.","-85","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:02","-78.93899","36.00242"
"Dukeblue","0C:85:25:C7:94:42","CISCO SYSTEMS, INC.","-89","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:21","-78.93901","36.00237"
"DukeVisitor","0C:85:25:C7:94:43","CISCO SYSTEMS, INC.","-89","2412","1","None","None","Infrastructure","No","2018/12/12 13:06:21","-78.93901","36.00237"
"DukeVisitor","D4:A0:2A:98:00:23","CISCO SYSTEMS, INC.","-93","2412","1","None","None","Infrastructure","No","2018/12/12 13:06:01","-78.93898","36.00246"
"","0C:85:25:C7:94:44","CISCO SYSTEMS, INC.","-91","2412","1","None","None","Infrastructure","No","2018/12/12 13:06:21","-78.93901","36.00237"
"DIRECT-81-HP M477 LaserJet","46:1C:A8:25:CC:81","","-89","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/12 13:06:21","-78.93901","36.00237"
"Dukeblue","C4:0A:CB:DF:4A:52","CISCO SYSTEMS, INC.","-85","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:19","-78.93901","36.00237"
"DukeVisitor","C4:0A:CB:DF:4A:53","CISCO SYSTEMS, INC.","-81","2412","1","None","None","Infrastructure","No","2018/12/12 13:06:19","-78.93901","36.00237"
"","C4:0A:CB:DF:4A:54","CISCO SYSTEMS, INC.","-85","2412","1","None","None","Infrastructure","No","2018/12/12 13:06:03","-78.93899","36.00242"
"DukeOpen","0C:85:25:C7:94:40","CISCO SYSTEMS, INC.","-86","2412","1","None","None","Infrastructure","No","2018/12/12 13:06:09","-78.93901","36.00237"
"Dukeblue","D4:A0:2A:11:8C:E2","CISCO SYSTEMS, INC.","-82","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"eduroam","C4:0A:CB:DF:46:A1","CISCO SYSTEMS, INC.","-82","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"eduroam","D4:A0:2A:14:EB:E1","CISCO SYSTEMS, INC.","-88","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:21","-78.93901","36.00237"
"eduroam","D4:A0:2A:4A:BF:61","CISCO SYSTEMS, INC.","-82","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"Dukeblue","D4:A0:2A:4A:BF:62","CISCO SYSTEMS, INC.","-80","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"DukeVisitor","D4:A0:2A:4A:BF:63","CISCO SYSTEMS, INC.","-82","2462","11","None","None","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"DukeOpen","D4:A0:2A:4A:BF:60","CISCO SYSTEMS, INC.","-79","2462","11","None","None","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"","D4:A0:2A:4A:BF:64","CISCO SYSTEMS, INC.","-81","2462","11","None","None","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"DukeVisitor","D4:A0:2A:14:EB:E3","CISCO SYSTEMS, INC.","-89","2437","6","None","None","Infrastructure","No","2018/12/12 13:06:21","-78.93901","36.00237"
"Dukeblue","C4:0A:CB:DF:46:A2","CISCO SYSTEMS, INC.","-81","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"","C4:0A:CB:DF:46:A4","CISCO SYSTEMS, INC.","-83","2462","11","None","None","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"DukeOpen","C4:0A:CB:DF:46:A0","CISCO SYSTEMS, INC.","-82","2462","11","None","None","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"DukeVisitor","C4:0A:CB:DF:46:A3","CISCO SYSTEMS, INC.","-80","2462","11","None","None","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"eduroam","0C:85:25:AB:39:D1","CISCO SYSTEMS, INC.","-92","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:28","-78.93901","36.00237"
"DukeVisitor","0C:85:25:AB:39:D3","CISCO SYSTEMS, INC.","-91","2437","6","None","None","Infrastructure","No","2018/12/12 13:06:13","-78.93901","36.00237"
"eduroam","D4:A0:2A:11:8C:E1","CISCO SYSTEMS, INC.","-87","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"DukeOpen","D4:A0:2A:11:8C:E0","CISCO SYSTEMS, INC.","-85","2437","6","None","None","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"DukeVisitor","0C:85:25:DE:99:C3","CISCO SYSTEMS, INC.","-90","2412","1","None","None","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"","D4:A0:2A:11:8C:E4","CISCO SYSTEMS, INC.","-83","2437","6","None","None","Infrastructure","No","2018/12/12 13:06:33","-78.93901","36.00237"
"HP-Print-78-ENVY 4500 series","30:8D:99:B5:A2:78","","-92","2437","6","None","None","Infrastructure","No","2018/12/12 13:07:05","-78.93872","36.00263"
"WiFi Hotspot 4884","BC:82:5D:3B:5B:4C","","-90","2412","1","WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/12 13:07:17","-78.9386","36.00263"
"eduroam","00:2A:10:06:AE:F1","","-80","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:07:26","-78.93854","36.00262"
"Dukeblue","00:2A:10:06:AE:F3","","-80","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:07:26","-78.93854","36.00262"
"DukeVisitor","00:2A:10:06:AE:F2","","-79","2412","1","None","None","Infrastructure","No","2018/12/12 13:07:26","-78.93854","36.00262"
"","00:2A:10:06:AE:F4","","-79","2412","1","None","None","Infrastructure","No","2018/12/12 13:07:26","-78.93854","36.00262"
"DukeOpen","00:2A:10:06:AE:F0","","-80","2412","1","None","None","Infrastructure","No","2018/12/12 13:07:26","-78.93854","36.00262"
"Dukeblue","00:81:C4:A9:D1:83","","-77","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:07:20","-78.93854","36.00262"
"eduroam","00:81:C4:A9:D1:81","","-76","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:07:43","-78.93836","36.00267"
"DukeOpen","00:81:C4:A9:D1:80","","-77","2462","11","None","None","Infrastructure","No","2018/12/12 13:07:20","-78.93854","36.00262"
"DukeVisitor","00:81:C4:A9:D1:82","","-78","2462","11","None","None","Infrastructure","No","2018/12/12 13:07:43","-78.93836","36.00267"
"","00:81:C4:A9:D1:84","","-80","2462","11","None","None","Infrastructure","No","2018/12/12 13:07:42","-78.93836","36.00267"
"Dukeblue","00:2A:10:5A:83:03","","-73","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:07:30","-78.93854","36.00262"
"eduroam","00:2A:10:5A:83:01","","-72","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:07:30","-78.93854","36.00262"
"DukeOpen","00:2A:10:5A:83:00","","-76","2437","6","None","None","Infrastructure","No","2018/12/12 13:07:31","-78.93854","36.00262"
"DukeVisitor","00:2A:10:5A:83:02","","-75","2437","6","None","None","Infrastructure","No","2018/12/12 13:07:30","-78.93854","36.00262"
"DIRECT-BF-HP Officejet 5740","34:64:A9:D9:59:C0","","-73","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/12 13:07:41","-78.93836","36.00267"
"","00:2A:10:5A:83:04","","-77","2437","6","None","None","Infrastructure","No","2018/12/12 13:07:37","-78.93843","36.00266"
"DukeVisitor","A0:3D:6F:AB:62:E2","","-74","2437","6","None","None","Infrastructure","No","2018/12/12 13:07:31","-78.93854","36.00262"
"DukeOpen","C4:0A:CB:A5:41:B0","CISCO SYSTEMS, INC.","-81","2412","1","None","None","Infrastructure","No","2018/12/12 13:07:55","-78.93815","36.0026"
"Dukeblue","A0:3D:6F:AB:62:E3","","-75","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:07:32","-78.9385","36.00266"
"DukeVisitor","00:42:68:A5:03:B3","","-80","2437","6","None","None","Infrastructure","No","2018/12/12 13:08:52","-78.93791","36.00204"
"Dukeblue","C4:0A:CB:A5:41:B2","CISCO SYSTEMS, INC.","-83","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:07:57","-78.93808","36.0026"
"eduroam","C4:0A:CB:A5:41:B1","CISCO SYSTEMS, INC.","-82","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:07:55","-78.93815","36.0026"
"DukeVisitor","C4:0A:CB:A5:41:B3","CISCO SYSTEMS, INC.","-82","2412","1","None","None","Infrastructure","No","2018/12/12 13:07:58","-78.93808","36.0026"
"Dukeblue","F4:EA:67:BF:37:02","CISCO SYSTEMS, INC.","-71","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:08:01","-78.93801","36.00258"
"DukeOpen","00:42:68:A5:03:B0","","-81","2437","6","None","None","Infrastructure","No","2018/12/12 13:08:09","-78.93794","36.00258"
"SolsticePod","5C:EA:1D:4F:AF:75","","-78","2437","6","None","None","Infrastructure","No","2018/12/12 13:07:43","-78.93836","36.00267"
"DukeOpen","00:A3:8E:4C:09:80","","-76","2412","1","None","None","Infrastructure","No","2018/12/12 13:08:52","-78.93791","36.00204"
"DukeVisitor","C4:0A:CB:B3:33:E3","CISCO SYSTEMS, INC.","-70","2412","1","None","None","Infrastructure","No","2018/12/12 13:08:52","-78.93791","36.00204"
"DukeOpen","C4:0A:CB:A5:5F:E0","CISCO SYSTEMS, INC.","-73","2437","6","None","None","Infrastructure","No","2018/12/12 13:08:06","-78.93794","36.00258"
"SolsticePod","FC:01:7C:73:8B:EF","","-72","2437","6","None","None","Infrastructure","No","2018/12/12 13:08:07","-78.93794","36.00258"
"DukeVisitor","00:A3:8E:4D:F7:03","","-77","2412","1","None","None","Infrastructure","No","2018/12/12 13:07:57","-78.93808","36.0026"
"Dukeblue","00:42:68:A5:03:B2","","-81","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:08:07","-78.93794","36.00258"
"Dukeblue","00:A3:8E:4C:09:82","","-77","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/12 13:08:52","-78.93791","36.00204"
