"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Dukeblue","C4:0A:CB:EB:35:A3","CISCO SYSTEMS, INC.","-59","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"eduroam","C4:0A:CB:EB:35:A1","CISCO SYSTEMS, INC.","-57","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"eduroam","A0:23:9F:B4:95:41","","-71","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"Dukeblue","A0:23:9F:B4:95:43","","-71","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"DIRECT-14-HP OfficeJet Pro 8210","42:B0:34:81:82:14","","-73","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/29 18:09:06","-78.94061","36.00105"
"Dukeblue","A0:23:9F:F9:A0:63","","-82","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"eduroam","C4:0A:CB:A5:87:A1","CISCO SYSTEMS, INC.","-84","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 18:09:04","-78.94061","36.00105"
"eduroam","A0:23:9F:F9:A0:61","","-81","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 18:09:04","-78.94061","36.00105"
"DukeVisitor","C4:0A:CB:EB:35:A4","CISCO SYSTEMS, INC.","-59","2437","6","None","None","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"","C4:0A:CB:EB:35:A2","CISCO SYSTEMS, INC.","-59","2437","6","None","None","Infrastructure","No","2018/11/29 18:09:04","-78.94061","36.00105"
"DukeOpen","C4:0A:CB:EB:35:A0","CISCO SYSTEMS, INC.","-59","2437","6","None","None","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"DukeVisitor","A0:23:9F:B4:95:44","","-70","2437","6","None","None","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"DukeOpen","A0:23:9F:B4:95:40","","-71","2437","6","None","None","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"DukeOpen","A0:23:9F:F9:A0:60","","-81","2437","6","None","None","Infrastructure","No","2018/11/29 18:09:04","-78.94061","36.00105"
"DukeVisitor","A0:23:9F:F9:A0:64","","-82","2437","6","None","None","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"DukeOpen","C4:0A:CB:A5:87:A0","CISCO SYSTEMS, INC.","-86","2437","6","None","None","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"DukeOpen","D4:A0:2A:11:F0:00","CISCO SYSTEMS, INC.","-83","2412","1","None","None","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"","2C:D0:2D:11:B7:22","","-85","2412","1","None","None","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"DukeVisitor","D4:A0:2A:11:F0:04","CISCO SYSTEMS, INC.","-86","2412","1","None","None","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"Dukeblue","C4:0A:CB:A5:87:A3","CISCO SYSTEMS, INC.","-86","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"","A0:23:9F:F9:A0:62","","-80","2437","6","None","None","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"Dukeblue","2C:D0:2D:11:B5:63","","-87","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 18:09:06","-78.94061","36.00105"
"eduroam","A0:23:9F:B4:82:E1","","-88","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"eduroam","2C:D0:2D:11:B7:21","","-86","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"Dukeblue","A0:23:9F:B4:82:E3","","-89","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
"DukeOpen","2C:D0:2D:11:B5:60","","-86","2412","1","None","None","Infrastructure","No","2018/11/29 18:09:05","-78.94061","36.00105"
"DukeOpen","2C:D0:2D:11:B7:20","","-88","2412","1","None","None","Infrastructure","No","2018/11/29 18:09:07","-78.94061","36.00105"
