"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"269","00:30:44:29:E9:CF","CradlePoint, Inc","-70","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 18:41:59","-78.9388","36.00093"
"Dukeblue","C4:0A:CB:DF:2B:52","CISCO SYSTEMS, INC.","-75","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:41:59","-78.9388","36.00093"
"eduroam","C4:0A:CB:DF:2B:51","CISCO SYSTEMS, INC.","-75","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:42:30","-78.93898","36.00082"
"DukeOpen","C4:0A:CB:DF:2B:50","CISCO SYSTEMS, INC.","-75","2412","1","None","None","Infrastructure","No","2018/12/10 18:42:05","-78.93883","36.00088"
"DukeVisitor","C4:0A:CB:DF:2B:53","CISCO SYSTEMS, INC.","-74","2412","1","None","None","Infrastructure","No","2018/12/10 18:41:59","-78.9388","36.00093"
"","C4:0A:CB:DF:2B:54","CISCO SYSTEMS, INC.","-73","2412","1","None","None","Infrastructure","No","2018/12/10 18:41:51","-78.93871","36.00099"
"DukeOpen","F4:EA:67:BF:29:40","CISCO SYSTEMS, INC.","-76","2412","1","None","None","Infrastructure","No","2018/12/10 18:41:18","-78.93841","36.00088"
"","F4:EA:67:BF:29:44","CISCO SYSTEMS, INC.","-79","2412","1","None","None","Infrastructure","No","2018/12/10 18:41:34","-78.93855","36.00092"
"Dukeblue","00:F2:8B:40:7D:72","","-81","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:41:41","-78.93859","36.00096"
"eduroam","00:F2:8B:40:7D:71","","-79","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 18:41:41","-78.93859","36.00096"
"DukeVisitor","00:F2:8B:40:7D:73","","-80","2462","11","None","None","Infrastructure","No","2018/12/10 18:41:22","-78.93841","36.00088"
"DukeOpen","00:F2:8B:40:7D:70","","-81","2462","11","None","None","Infrastructure","No","2018/12/10 18:41:41","-78.93859","36.00096"
