"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"SkanGuest","70:DF:2F:E1:19:91","","-71","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"SkanskaWiFi","70:DF:2F:E1:19:90","","-52","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 12:45:53","-78.9374","35.99856"
"DIRECT-C1-HP OfficeJet Pro 7740","9A:E7:F4:B1:98:C1","","-65","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 12:45:53","-78.9374","35.99856"
"eduroam","00:42:5A:B0:D9:21","","-78","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"SkanGuest","4C:77:6D:1A:A7:A1","","-86","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"DukeOpen","EC:E1:A9:81:27:70","Cisco","-80","2412","1","None","None","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"DukeVisitor","00:42:5A:B0:D9:24","","-80","2437","6","None","None","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"DukeOpen","00:42:5A:B0:D9:20","","-80","2437","6","None","None","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"eduroam","00:42:5A:B0:E4:81","","-72","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"SkanskaWiFi","4C:77:6D:1A:A7:A0","","-84","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"DukeOpen","00:42:5A:B0:E4:80","","-74","2462","11","None","None","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"DukeVisitor","00:42:5A:B0:E4:84","","-73","2462","11","None","None","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"SkanGuest","70:DF:2F:E7:50:51","","-83","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"DukeVisitor","00:42:5A:B0:99:C4","","-68","2462","11","None","None","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"ECO-78070968","3A:2B:78:07:09:68","","-94","2437","6","None","None","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"eduroam","00:42:5A:B0:99:C1","","-67","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"DIRECT-3E-HP OfficeJet Pro 8710","18:60:24:0C:10:42","","-83","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 12:45:56","-78.93756","35.99858"
"DukeOpen","00:42:5A:B0:99:C0","","-70","2462","11","None","None","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"MiFi 7730L7742178766","28:80:A2:09:0C:09","","-86","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"eduroam","A8:9D:21:DF:C1:D1","","-65","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"SkanskaWiFi","70:DF:2F:E7:50:50","","-86","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"DukeVisitor","A8:9D:21:DF:C1:D4","","-65","2412","1","None","None","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"Scott's Wi-Fi Network","F0:D1:A9:0D:49:22","Apple","-93","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"eduroam","00:42:5A:B0:A2:61","","-77","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"DukeVisitor","00:42:5A:B0:A2:64","","-74","2412","1","None","None","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"DukeOpen","00:42:5A:B0:A2:60","","-76","2412","1","None","None","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"DukeOpen","A8:9D:21:DF:C1:D0","","-66","2412","1","None","None","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"eduroam","00:42:5A:B0:99:81","","-73","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"eduroam","00:42:5A:B2:68:C1","","-69","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"eduroam","00:42:5A:B3:51:E1","","-82","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"DukeVisitor","00:42:5A:B0:99:84","","-72","2437","6","None","None","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"DukeOpen","00:42:5A:B0:99:80","","-73","2437","6","None","None","Infrastructure","No","2018/11/19 12:45:54","-78.93751","35.99862"
"DukeVisitor","00:42:5A:B2:68:C4","","-77","2412","1","None","None","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"DukeOpen","00:42:5A:B2:68:C0","","-68","2412","1","None","None","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"DukeVisitor","00:42:5A:B1:BA:C4","","-80","2462","11","None","None","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"DukeOpen","00:42:5A:B3:51:A0","","-81","2462","11","None","None","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"DukeOpen","00:42:5A:B3:51:E0","","-82","2412","1","None","None","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"Mr. Chromecastic","FA:8F:CA:62:BD:F6","","-90","2437","6","None","None","Infrastructure","No","2018/11/19 12:45:56","-78.93756","35.99858"
"clubs","00:5D:73:1E:E6:04","","-72","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 13:14:24","-78.94193","36.00453"
"eduroam","00:5D:73:1E:E6:01","","-74","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 13:14:24","-78.94193","36.00453"
"Dukeblue","00:5D:73:1E:E6:02","","-74","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 13:14:24","-78.94193","36.00453"
"eduroam","00:5D:73:39:92:21","","-75","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 13:14:24","-78.94193","36.00453"
"clubs","00:5D:73:39:92:24","","-76","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 13:14:24","-78.94193","36.00453"
"eduroam","C4:0A:CB:B3:AE:F1","CISCO SYSTEMS, INC.","-76","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 13:14:24","-78.94193","36.00453"
"clubs","C4:0A:CB:B3:AE:F4","CISCO SYSTEMS, INC.","-77","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 13:14:24","-78.94193","36.00453"
"Dukeblue","00:5D:73:39:92:22","","-77","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 13:14:24","-78.94193","36.00453"
"Dukeblue","D8:24:BD:A1:04:92","CISCO SYSTEMS, INC.","-82","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 13:14:24","-78.94193","36.00453"
"Dukeblue","00:5D:73:33:73:42","","-83","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 13:14:24","-78.94193","36.00453"
"eduroam","00:5D:73:33:73:41","","-84","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 13:14:24","-78.94193","36.00453"
"eduroam","D8:24:BD:85:A5:01","CISCO SYSTEMS, INC.","-85","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 13:14:24","-78.94193","36.00453"
