"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"eduroam","D8:24:BD:B5:01:21","CISCO SYSTEMS, INC.","-53","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:11:56","-78.9384","36.00149"
"eduroam","38:0E:4D:C7:20:41","","-68","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:11:07","-78.9384","36.00149"
"DukeVisitor","D8:24:BD:B5:01:24","CISCO SYSTEMS, INC.","-53","2412","1","None","None","Infrastructure","No","2018/12/9 21:11:08","-78.9384","36.00149"
"DukeOpen","D8:24:BD:B5:01:20","CISCO SYSTEMS, INC.","-54","2412","1","None","None","Infrastructure","No","2018/12/9 21:11:56","-78.9384","36.00149"
"DukeVisitor","38:0E:4D:C7:20:44","","-68","2462","11","None","None","Infrastructure","No","2018/12/9 21:10:43","-78.9384","36.00149"
"DukeOpen","38:0E:4D:C7:20:40","","-69","2462","11","None","None","Infrastructure","No","2018/12/9 21:11:07","-78.9384","36.00149"
"eduroam","00:A3:8E:06:8E:A1","","-54","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:03:08","-78.9384","36.00149"
"DukeOpen","00:A3:8E:06:8E:A0","","-53","2437","6","None","None","Infrastructure","No","2018/12/9 21:02:50","-78.9384","36.00149"
"DukeVisitor","00:A3:8E:06:8E:A4","","-54","2437","6","None","None","Infrastructure","No","2018/12/9 21:02:50","-78.9384","36.00149"
"DIRECT-EC-HP OfficeJet 200","70:5A:0F:FE:62:ED","","-90","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/9 21:10:55","-78.9384","36.00149"
