"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Dukeblue","D8:24:BD:85:77:C2","CISCO SYSTEMS, INC.","-87","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:15:15","-78.94081","36.00227"
"WiFi Hotspot 0289","BC:82:5D:59:31:82","","-74","2437","6","WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/11/19 14:15:16","-78.94092","36.00228"
"eduroam","D8:24:BD:85:77:C1","CISCO SYSTEMS, INC.","-89","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:15:16","-78.94092","36.00228"
"DIRECT-37-HP OfficeJet Pro 8710","F4:30:B9:41:D3:38","","-90","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 14:15:16","-78.94092","36.00228"
"DukeOpen","D8:24:BD:85:77:C0","CISCO SYSTEMS, INC.","-91","2437","6","None","None","Infrastructure","No","2018/11/19 14:15:16","-78.94092","36.00228"
"DukeVisitor","D8:24:BD:85:77:C3","CISCO SYSTEMS, INC.","-89","2437","6","None","None","Infrastructure","No","2018/11/19 14:15:16","-78.94092","36.00228"
"clubs","C4:0A:CB:B3:C4:B4","CISCO SYSTEMS, INC.","-54","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"Dukeblue","C4:0A:CB:B3:C4:B2","CISCO SYSTEMS, INC.","-54","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"eduroam","C4:0A:CB:B3:C4:B1","CISCO SYSTEMS, INC.","-53","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"eduroam","D4:A0:2A:11:01:41","CISCO SYSTEMS, INC.","-64","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"Dukeblue","D4:A0:2A:11:01:42","CISCO SYSTEMS, INC.","-64","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"clubs","D4:A0:2A:11:01:44","CISCO SYSTEMS, INC.","-64","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"Dukeblue","D4:A0:2A:11:8A:B2","CISCO SYSTEMS, INC.","-70","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:56","-78.94009","36.00513"
"clubs","C4:0A:CB:EA:1C:14","CISCO SYSTEMS, INC.","-63","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:56","-78.94009","36.00513"
"Dukeblue","C4:0A:CB:EA:1C:12","CISCO SYSTEMS, INC.","-64","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:56","-78.94009","36.00513"
"eduroam","D4:A0:2A:11:8A:B1","CISCO SYSTEMS, INC.","-69","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:57","-78.94009","36.00508"
"eduroam","C4:0A:CB:EA:1C:11","CISCO SYSTEMS, INC.","-64","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"clubs","D4:A0:2A:15:85:54","CISCO SYSTEMS, INC.","-71","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"Dukeblue","D4:A0:2A:15:85:52","CISCO SYSTEMS, INC.","-72","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"eduroam","D4:A0:2A:15:85:51","CISCO SYSTEMS, INC.","-69","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"eduroam","D4:A0:2A:15:94:A1","CISCO SYSTEMS, INC.","-78","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:51","-78.94009","36.00513"
"clubs","D4:A0:2A:15:94:A4","CISCO SYSTEMS, INC.","-78","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"Dukeblue","D4:A0:2A:15:94:A2","CISCO SYSTEMS, INC.","-77","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:51","-78.94009","36.00513"
"aces","B0:00:B4:64:D3:9A","Cisco","-77","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"Dukeblue","D4:A0:2A:15:8A:42","CISCO SYSTEMS, INC.","-73","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"BUFFALO-E7F05C_G","10:6F:3F:E7:F0:5C","Buffalo Inc.","-89","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/19 14:38:49","-78.94035","36.00508"
"PNet6055370","98:5D:46:1B:09:49","PeopleNet Communication","-77","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"DukeOpen","C4:0A:CB:B3:C4:B0","CISCO SYSTEMS, INC.","-53","2412","1","None","None","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"DukeVisitor","C4:0A:CB:B3:C4:B5","CISCO SYSTEMS, INC.","-54","2412","1","None","None","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
"DukeVisitor","D4:A0:2A:11:8A:B5","CISCO SYSTEMS, INC.","-70","2412","1","None","None","Infrastructure","No","2018/11/19 14:59:59","-78.94009","36.00508"
