"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"eduroam","00:FE:C8:34:55:71","","-77","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:17:25","-78.93914","36.0003"
"Dukeblue","00:FE:C8:34:55:73","","-79","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:17:59","-78.9387","36.00043"
"DukeOpen","00:FE:C8:34:55:70","","-79","2412","1","None","None","Infrastructure","No","2018/11/18 14:18:02","-78.93867","36.00047"
"DukeVisitor","00:FE:C8:34:55:74","","-77","2412","1","None","None","Infrastructure","No","2018/11/18 14:17:25","-78.93914","36.0003"
"","00:FE:C8:34:55:72","","-80","2412","1","None","None","Infrastructure","No","2018/11/18 14:17:46","-78.93885","36.0003"
"DIRECT-A9-HP OfficeJet 3830","EC:8E:B5:EC:8A:FD","","-83","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/18 14:18:02","-78.9387","36.00043"
"eduroam","00:FE:C8:38:7A:11","","-73","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:18:14","-78.93862","36.00049"
"Dukeblue","A0:23:9F:B4:82:A3","","-72","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:17:25","-78.93914","36.0003"
"eduroam","A0:23:9F:B4:82:A1","","-74","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:17:25","-78.93914","36.0003"
"DukeVisitor","A0:23:9F:B4:82:A4","","-76","2437","6","None","None","Infrastructure","No","2018/11/18 14:17:25","-78.93914","36.0003"
"DukeOpen","00:FE:C8:38:7A:10","","-75","2437","6","None","None","Infrastructure","No","2018/11/18 14:17:42","-78.9389","36.00027"
"DIRECT-2A-HP OfficeJet 5200","12:62:E5:CA:D2:2A","","-78","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/18 14:17:44","-78.93885","36.0003"
"DukeOpen","A0:23:9F:B4:82:A0","","-74","2437","6","None","None","Infrastructure","No","2018/11/18 14:17:25","-78.93914","36.0003"
"eduroam","00:FE:C8:43:FA:81","","-82","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:17:58","-78.9387","36.00043"
"Dukeblue","00:FE:C8:43:FA:83","","-83","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:17:45","-78.93885","36.0003"
"","00:FE:C8:43:FA:82","","-81","2412","1","None","None","Infrastructure","No","2018/11/18 14:17:30","-78.939","36.0003"
"DukeVisitor","00:FE:C8:43:FA:84","","-84","2412","1","None","None","Infrastructure","No","2018/11/18 14:17:59","-78.9387","36.00043"
"Dukeblue","2C:D0:2D:11:B5:63","","-85","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:17:25","-78.93914","36.0003"
"DukeVisitor","2C:D0:2D:11:B5:64","","-88","2412","1","None","None","Infrastructure","No","2018/11/18 14:17:25","-78.93914","36.0003"
"","00:FE:C8:38:7A:12","","-74","2437","6","None","None","Infrastructure","No","2018/11/18 14:18:17","-78.93862","36.00049"
"Dukeblue","CC:46:D6:7E:AF:13","","-82","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:17:25","-78.93914","36.0003"
"DIRECT-0a-HP M477 LaserJet","46:1C:A8:25:F2:0A","","-76","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/18 14:21:50","-78.93808","36.00063"
"eduroam","CC:46:D6:7E:AF:11","","-84","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:17:57","-78.93871","36.00038"
"DukeVisitor","CC:46:D6:7E:AF:14","","-84","2437","6","None","None","Infrastructure","No","2018/11/18 14:17:30","-78.939","36.0003"
"","CC:46:D6:7E:AF:12","","-78","2437","6","None","None","Infrastructure","No","2018/11/18 14:17:25","-78.93914","36.0003"
"Dukeblue","2C:D0:2D:11:B4:43","","-87","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:17:25","-78.93914","36.0003"
"DukeVisitor","2C:D0:2D:11:B4:44","","-83","2412","1","None","None","Infrastructure","No","2018/11/18 14:17:26","-78.93914","36.0003"
"Dukeblue","00:FE:C8:38:7A:13","","-77","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:18:14","-78.93862","36.00049"
"DukeVisitor","00:FE:C8:38:7A:14","","-72","2437","6","None","None","Infrastructure","No","2018/11/18 14:17:46","-78.93885","36.0003"
"eduroam","2C:D0:2D:11:B4:41","","-87","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:17:26","-78.93914","36.0003"
"DukeOpen","2C:D0:2D:11:B4:40","","-89","2412","1","None","None","Infrastructure","No","2018/11/18 14:17:26","-78.93914","36.0003"
"DukeOpen","00:FE:C8:43:FA:80","","-82","2412","1","None","None","Infrastructure","No","2018/11/18 14:17:45","-78.93885","36.0003"
