"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"","2C:3E:CF:48:BD:84","Cisco","-35","2437","6","None","None","Infrastructure","No","2018/12/13 16:44:39","-78.93457","36.00204"
"Dukeblue","2C:3E:CF:48:BD:82","Cisco","-32","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 16:45:51","-78.93473","36.00258"
"DukeVisitor","2C:3E:CF:48:BD:83","Cisco","-33","2437","6","None","None","Infrastructure","No","2018/12/13 16:45:52","-78.93473","36.00258"
"eduroam","2C:3E:CF:48:BD:81","Cisco","-33","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 16:45:51","-78.93473","36.00258"
"DukeOpen","2C:3E:CF:48:BD:80","Cisco","-32","2437","6","None","None","Infrastructure","No","2018/12/13 16:45:51","-78.93473","36.00258"
"DIRECT-04-HP M203 LaserJet","B2:52:16:89:D3:04","","-81","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 16:46:35","-78.93484","36.00268"
"","9C:4E:20:5D:69:B2","CISCO SYSTEMS, INC.","-81","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:09","-78.93479","36.0027"
"","9C:4E:20:5D:69:B3","CISCO SYSTEMS, INC.","-78","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/13 16:46:20","-78.93479","36.0027"
"","9C:4E:20:5D:69:B1","CISCO SYSTEMS, INC.","-80","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:35","-78.93484","36.00268"
"Dukeblue","9C:4E:20:5D:69:BC","CISCO SYSTEMS, INC.","-80","2437","6","WPA-EAP + WPA2-EAP","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:33","-78.93484","36.00268"
"kings","9C:4E:20:5D:69:B9","CISCO SYSTEMS, INC.","-80","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:35","-78.93484","36.00268"
"kings","9C:4E:20:5D:6F:29","CISCO SYSTEMS, INC.","-87","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:33:41","-78.93472","36.00243"
"clubs","9C:4E:20:5D:6F:20","CISCO SYSTEMS, INC.","-85","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 16:46:35","-78.93484","36.00268"
"guest","9C:4E:20:5D:69:B6","CISCO SYSTEMS, INC.","-78","2437","6","None","None","Infrastructure","No","2018/12/13 16:46:20","-78.93479","36.0027"
"clubs","9C:4E:20:5D:69:B0","CISCO SYSTEMS, INC.","-79","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 16:45:36","-78.93482","36.00243"
"aces","9C:4E:20:5D:69:BA","CISCO SYSTEMS, INC.","-78","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/13 16:46:20","-78.93479","36.0027"
"","F0:29:29:EA:C3:51","Cisco","-85","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:33:41","-78.93472","36.00243"
"Dukeblue","9C:4E:20:5D:6F:2C","CISCO SYSTEMS, INC.","-86","2437","6","WPA-EAP + WPA2-EAP","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:35","-78.93484","36.00268"
"","9C:4E:20:5D:6F:23","CISCO SYSTEMS, INC.","-86","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/13 16:33:41","-78.93472","36.00243"
"","9C:4E:20:5D:6F:22","CISCO SYSTEMS, INC.","-86","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:35","-78.93484","36.00268"
"aces","9C:4E:20:5D:6F:2A","CISCO SYSTEMS, INC.","-88","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/13 16:45:15","-78.93473","36.00219"
"","9C:4E:20:5D:69:BB","CISCO SYSTEMS, INC.","-78","2437","6","None","None","Infrastructure","No","2018/12/13 16:46:20","-78.93479","36.0027"
"DukeVisitor","50:1C:BF:48:D1:A3","Cisco","-46","2412","1","None","None","Infrastructure","No","2018/12/13 16:44:24","-78.93475","36.00191"
"","9C:4E:20:5D:6F:2B","CISCO SYSTEMS, INC.","-86","2437","6","None","None","Infrastructure","No","2018/12/13 16:46:35","-78.93484","36.00268"
"","9C:4E:20:5D:69:B4","CISCO SYSTEMS, INC.","-77","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:46:19","-78.93479","36.0027"
"DIRECT-b7-HP M203 LaserJet","D6:6A:6A:56:49:B7","","-89","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 16:46:30","-78.93479","36.0027"
"eduroam","08:CC:68:91:1F:C1","Cisco","-55","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 16:43:38","-78.93501","36.00153"
"DukeOpen","50:1C:BF:48:D1:A0","Cisco","-45","2412","1","None","None","Infrastructure","No","2018/12/13 16:45:23","-78.93478","36.00228"
"eduroam","50:1C:BF:48:D1:A1","Cisco","-46","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 16:45:03","-78.93464","36.00212"
"Dukeblue","50:1C:BF:48:D1:A2","Cisco","-46","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 16:45:24","-78.93478","36.00228"
"Dukeblue","08:CC:68:91:1F:C2","Cisco","-58","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 16:43:30","-78.93504","36.00149"
"DukeOpen","08:CC:68:91:1F:C0","Cisco","-57","2437","6","None","None","Infrastructure","No","2018/12/13 16:43:38","-78.93501","36.00153"
"","08:CC:68:91:1F:C4","Cisco","-61","2437","6","None","None","Infrastructure","No","2018/12/13 16:43:31","-78.93504","36.00149"
"DukeVisitor","08:CC:68:91:1F:C3","Cisco","-58","2437","6","None","None","Infrastructure","No","2018/12/13 16:43:22","-78.93508","36.00141"
"","50:1C:BF:48:D1:A4","Cisco","-46","2412","1","None","None","Infrastructure","No","2018/12/13 16:42:53","-78.93509","36.00127"
"DIRECT-B8-HP OfficeJet Pro 8710","98:E7:F4:FA:6A:BC","","-86","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 16:45:16","-78.93476","36.00224"
"","F0:29:29:EA:86:64","Cisco","-85","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:45:14","-78.93473","36.00219"
"WiFi Hotspot 7988","BC:82:5D:53:30:1A","","-90","2437","6","WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 16:34:57","-78.93496","36.00153"
"MB Hotspot 76643","9E:8D:7C:B8:FC:33","","-92","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 16:40:05","-78.93509","36.00127"
"1704","00:30:44:1E:46:2E","CradlePoint, Inc","-78","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 16:42:43","-78.93509","36.00127"
"","16:F0:21:27:FD:DC","","-89","2412","1","WPA2-PSK","TKIP","Infrastructure","No","2018/12/13 16:42:36","-78.93509","36.00127"
