"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"DukeOpen","2C:3E:CF:48:BD:80","Cisco","-78","2437","6","None","None","Infrastructure","No","2018/12/13 18:02:22","-78.93442","36.00357"
"DukeVisitor","2C:3E:CF:48:BD:83","Cisco","-68","2437","6","None","None","Infrastructure","No","2018/12/13 18:01:49","-78.93469","36.00322"
"Dukeblue","2C:3E:CF:48:BD:82","Cisco","-77","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 18:02:22","-78.93442","36.00357"
"","2C:3E:CF:48:BD:84","Cisco","-76","2437","6","None","None","Infrastructure","No","2018/12/13 18:02:17","-78.93446","36.00353"
"eduroam","2C:3E:CF:48:BD:81","Cisco","-76","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 18:01:59","-78.9346","36.00337"
"HP-Print-31-Officejet Pro X576dw","94:57:A5:0F:9B:31","","-88","2437","6","None","None","Infrastructure","No","2018/12/13 18:02:01","-78.9346","36.00337"
"573","24:0A:64:E0:24:07","AzureWaveTechnologies,Inc","-93","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/12/13 18:01:59","-78.9346","36.00337"
"DIRECT-f8-HP M402 LaserJet","46:1C:A8:22:AC:F8","","-87","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 18:02:08","-78.93455","36.00346"
"kings","F0:29:29:EA:C3:59","Cisco","-88","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/13 18:02:07","-78.93459","36.00342"
"guest","F0:29:29:EA:C3:56","Cisco","-87","2412","1","None","None","Infrastructure","No","2018/12/13 18:02:07","-78.93459","36.00342"
"Matthew's Wi-Fi Network","6C:70:9F:EA:94:D0","Apple","-83","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/12/13 18:02:40","-78.93436","36.00378"
"DIRECT-1B-HP OfficeJet Pro 8710","EC:8E:B5:CE:4E:B2","","-87","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 18:02:47","-78.93428","36.00386"
"DIRECT-c7-HP M477 LaserJet","6A:14:01:33:B6:C7","","-88","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 18:03:10","-78.93411","36.00399"
"DIRECT-43-HP M452 LaserJet","B2:52:16:6D:06:43","","-88","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 18:02:54","-78.93424","36.0039"
"DIRECT-c9-HP M402 LaserJet","46:1C:A8:22:AC:C9","","-95","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 18:02:54","-78.93424","36.0039"
"DIRECT-76-HP M254 LaserJet","92:32:4B:3A:3A:76","","-91","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 18:03:17","-78.934","36.00403"
"LG Tribute Dynasty_1153","02:57:C1:D3:75:68","","-92","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/13 18:07:23","-78.93357","36.0041"
"Dukeblue","50:1C:BF:48:D1:A2","Cisco","-89","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 18:04:00","-78.93362","36.00408"
"","50:1C:BF:48:D1:A4","Cisco","-92","2412","1","None","None","Infrastructure","No","2018/12/13 18:04:57","-78.93357","36.00405"
