"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Linksys327","60:38:E0:D7:9B:30","","-32","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/1 09:41:09","-78.92198","36.00314"
"~DDMF~ Guest","84:16:F9:5E:4B:B7","","-62","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/1 09:41:09","-78.92198","36.00314"
"WiFieri","60:38:E0:D7:DB:E4","","-37","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/1 09:38:24","",""
"Swifty 229","60:38:E0:D7:BF:C0","","-42","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/1 09:36:25","",""
"Linksys02272","60:38:E0:D7:AD:30","","-59","2427","4","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/1 09:39:15","",""
"Clout Factory","60:38:E0:DB:17:63","","-54","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/1 09:38:19","",""
"Linksys02475","60:38:E0:D7:B0:5C","","-61","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/1 09:35:19","",""
"Linksys19303","60:38:E0:D9:78:62","","-44","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/1 09:39:26","-78.92217","36.00289"
"Linksys00916","60:38:E0:D7:98:00","","-61","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/1 09:36:39","",""
"Schmicky Bah’s Connection","60:38:E0:D7:A6:2C","","-72","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/1 09:37:04","",""
"414","60:38:E0:D7:E0:7C","","-61","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/1 09:37:35","",""
"GOCOWBOYS","60:38:E0:D7:C3:60","","-74","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/1 09:34:34","",""
"Linksys05192","60:38:E0:DB:13:93","","-71","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/1 09:39:19","",""
"Hot lonely wi-fi's in your area","0C:9D:92:B8:02:C0","","-82","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/1 09:41:09","-78.92198","36.00314"
"Linksys327-guest","62:38:E0:D4:9B:30","","-35","2452","9","None","None","Infrastructure","No","2018/12/1 09:41:09","-78.92198","36.00314"
"WiFieri-guest","62:38:E0:D4:DB:E4","","-37","2457","10","None","None","Infrastructure","No","2018/12/1 09:36:50","",""
"Swifty 229-guest","62:38:E0:D4:BF:C0","","-45","2452","9","None","None","Infrastructure","No","2018/12/1 09:34:40","",""
"Linksys02272-guest","62:38:E0:D4:AD:30","","-60","2427","4","None","None","Infrastructure","No","2018/12/1 09:39:15","",""
"GOCOWBOYS-guest","62:38:E0:D4:C3:60","","-74","2457","10","None","None","Infrastructure","No","2018/12/1 09:34:49","",""
"Linksys02581","60:38:E0:D7:B2:04","","-53","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/1 09:38:22","",""
"ItsBritneyBitch","60:38:E0:D7:DF:78","","-57","2442","7","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/1 09:35:33","",""
"Linksys18478","60:38:E0:D9:6B:7E","","-68","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/1 09:34:55","",""
"Tell my wifi love her","60:38:E0:D7:89:E4","","-83","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/1 09:36:12","",""
"Linksys19303-guest","62:38:E0:D8:78:62","","-44","2462","11","None","None","Infrastructure","No","2018/12/1 09:39:23","",""
