"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Linksys327","60:38:E0:D7:9B:30","","-35","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"108","84:16:F9:5E:44:9D","","-64","2442","7","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/20 09:47:18","-78.92173","36.00309"
"~DDMF~ Guest","84:16:F9:5E:4B:B7","","-62","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"WiFieri","60:38:E0:D7:DB:E4","","-46","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"Linksys02581","60:38:E0:D7:B2:04","","-53","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"Linksys19303","60:38:E0:D9:78:62","","-57","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"Linksys02272","60:38:E0:D7:AD:30","","-61","2427","4","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"414","60:38:E0:D7:E0:7C","","-68","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"Linksys00916","60:38:E0:D7:98:00","","-65","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"Swifty 229","60:38:E0:D7:BF:C0","","-55","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"Clout Factory","60:38:E0:DB:17:63","","-63","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"ItsBritneyBitch","60:38:E0:D7:DF:78","","-69","2442","7","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"","4E:EF:C0:B2:83:AA","","-69","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"114","60:38:E0:D9:5C:62","","-75","2427","4","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/11/20 09:48:55","-78.92173","36.00309"
"Linksys327-guest","62:38:E0:D4:9B:30","","-35","2452","9","None","None","Infrastructure","No","2018/11/20 09:48:55","-78.92173","36.00309"
"WiFieri-guest","62:38:E0:D4:DB:E4","","-46","2457","10","None","None","Infrastructure","No","2018/11/20 09:47:19","-78.92173","36.00309"
"Linksys19303-guest","62:38:E0:D8:78:62","","-48","2462","11","None","None","Infrastructure","No","2018/11/20 09:48:55","-78.92173","36.00309"
"Linksys18478-guest","62:38:E0:D8:6B:7E","","-63","2452","9","None","None","Infrastructure","No","2018/11/20 09:47:19","-78.92173","36.00309"
"414-guest","62:38:E0:D4:E0:7C","","-64","2437","6","None","None","Infrastructure","No","2018/11/20 09:47:19","-78.92173","36.00309"
"ItsBritneyBitch-guest","62:38:E0:D4:DF:78","","-80","2442","7","None","None","Infrastructure","No","2018/11/20 09:48:55","-78.92173","36.00309"
"Clout Factory-guest","62:38:E0:D8:17:63","","-64","2452","9","None","None","Infrastructure","No","2018/11/20 09:48:55","-78.92173","36.00309"
"GOCOWBOYS-guest","62:38:E0:D4:C3:60","","-66","2452","9","None","None","Infrastructure","No","2018/11/20 09:48:55","-78.92173","36.00309"
"Swift314_Guest","62:38:E0:D4:A6:90","","-66","2452","9","None","None","Infrastructure","No","2018/11/20 09:48:55","-78.92173","36.00309"
"114-guest","62:38:E0:D8:5C:62","","-77","2427","4","None","None","Infrastructure","No","2018/11/20 09:48:55","-78.92173","36.00309"
"GOCOWBOYS","60:38:E0:D7:C3:60","","-66","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"Not a Meth Lab","60:38:E0:D7:C4:C4","","-69","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/20 09:47:19","-78.92173","36.00309"
"TP-LINK_689C","18:D6:C7:4D:68:9C","","-81","2442","7","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"The Big Unit (2.4HGz)","6C:19:8F:D1:16:2C","D-Link International","-83","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/20 09:47:19","-78.92173","36.00309"
"DOOK","60:38:E0:D7:EC:0C","","-86","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"Ant","60:38:E0:D7:90:78","","-76","2442","7","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"WIFILIT","84:16:F9:5E:4E:90","","-91","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/20 09:47:19","-78.92173","36.00309"
"misskeisha","B0:6E:BF:DA:48:48","","-56","2437","6","None","None","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"Swifty 229-guest","62:38:E0:D4:BF:C0","","-55","2452","9","None","None","Infrastructure","No","2018/11/20 09:48:55","-78.92173","36.00309"
"Schmicky Bah’s Connectio-guest","62:38:E0:D4:A6:2C","","-72","2452","9","None","None","Infrastructure","No","2018/11/20 09:48:55","-78.92173","36.00309"
"Linksys18478","60:38:E0:D9:6B:7E","","-66","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"The Bakery","60:38:E0:D7:C3:FC","","-81","2427","4","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"Swifty220","60:38:E0:D7:DF:44","","-87","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/20 09:48:55","-78.92173","36.00309"
"300 Swift Guest","0E:18:D6:01:5A:68","","-87","2437","6","None","None","Infrastructure","No","2018/11/20 09:53:55","-78.92173","36.00309"
"Swifty222-guest","62:38:E0:D4:DF:44","","-92","2462","11","None","None","Infrastructure","No","2018/11/20 09:48:55","-78.92173","36.00309"
