"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Linksys327","60:38:E0:D7:9B:30","","-34","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/5 09:27:23","",""
"WiFieri","60:38:E0:D7:DB:E4","","-45","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/5 09:27:23","",""
"Linksys02581","60:38:E0:D7:B2:04","","-51","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/5 09:27:23","",""
"Swifty 229","60:38:E0:D7:BF:C0","","-55","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/5 09:27:23","",""
"misskeisha_guest","B0:6E:BF:DA:48:49","","-60","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/5 09:27:23","",""
"Linksys02272","60:38:E0:D7:AD:30","","-61","2427","4","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/5 09:27:23","",""
"Clout Factory","60:38:E0:DB:17:63","","-70","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/5 09:27:23","",""
"Linksys00916","60:38:E0:D7:98:00","","-66","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/5 09:25:16","",""
"Linksys18478","60:38:E0:D9:6B:7E","","-67","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/5 09:27:23","",""
"Linksys05192","60:38:E0:DB:13:93","","-71","2457","10","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/5 09:27:23","",""
"Guest314","60:38:E0:D7:A6:90","","-84","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/5 09:27:23","",""
"DOOK","60:38:E0:D7:EC:0C","","-89","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/5 09:27:23","",""
"Linksys327-guest","62:38:E0:D4:9B:30","","-33","2452","9","None","None","Infrastructure","No","2018/12/5 09:27:23","",""
"WiFieri-guest","62:38:E0:D4:DB:E4","","-48","2457","10","None","None","Infrastructure","No","2018/12/5 09:27:23","",""
"Swifty 229-guest","62:38:E0:D4:BF:C0","","-55","2452","9","None","None","Infrastructure","No","2018/12/5 09:27:23","",""
"misskeisha","B0:6E:BF:DA:48:48","","-67","2437","6","None","None","Infrastructure","Yes","2018/12/5 09:27:23","",""
"Linksys18478-guest","62:38:E0:D8:6B:7E","","-67","2452","9","None","None","Infrastructure","No","2018/12/5 09:27:23","",""
"Clout Factory-guest","62:38:E0:D8:17:63","","-68","2412","1","None","None","Infrastructure","No","2018/12/5 09:27:23","",""
"Swift314_Guest","62:38:E0:D4:A6:90","","-71","2452","9","None","None","Infrastructure","No","2018/12/5 09:27:23","",""
"Linksys19303-guest","62:38:E0:D8:78:62","","-58","2462","11","None","None","Infrastructure","No","2018/12/5 09:27:23","",""
"114-guest","62:38:E0:D8:5C:62","","-76","2427","4","None","None","Infrastructure","No","2018/12/5 09:27:23","",""
"300 Swift Guest","0E:18:D6:01:5A:68","","-58","2462","11","None","None","Infrastructure","No","2018/12/5 09:29:53","-78.92156","36.00272"
