"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"eduroam","F4:EA:67:BF:29:41","CISCO SYSTEMS, INC.","-75","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:03:03","-78.93842","36.00092"
"Dukeblue","F4:EA:67:BF:29:42","CISCO SYSTEMS, INC.","-80","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:05:27","-78.93884","36.00073"
"eduroam","00:FE:C8:38:7A:11","","-74","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:17:17","-78.93914","36.0003"
"Dukeblue","00:FE:C8:38:7A:13","","-73","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:05:26","-78.93884","36.00073"
"DukeVisitor","F4:EA:67:BF:29:43","CISCO SYSTEMS, INC.","-80","2462","11","None","None","Infrastructure","No","2018/11/18 14:05:27","-78.93884","36.00073"
"DukeOpen","00:FE:C8:38:7A:10","","-74","2437","6","None","None","Infrastructure","No","2018/11/18 14:17:17","-78.93914","36.0003"
"DukeVisitor","C4:0A:CB:DF:2B:53","CISCO SYSTEMS, INC.","-86","2412","1","None","None","Infrastructure","No","2018/11/18 14:03:06","-78.93842","36.00092"
"DIRECT-0a-HP M477 LaserJet","46:1C:A8:25:F2:0A","","-82","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/18 14:03:06","-78.93842","36.00092"
"DukeOpen","F4:EA:67:BF:29:40","CISCO SYSTEMS, INC.","-80","2462","11","None","None","Infrastructure","No","2018/11/18 14:03:06","-78.93842","36.00092"
"Dukeblue","C4:0A:CB:DF:2B:52","CISCO SYSTEMS, INC.","-87","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:03:06","-78.93842","36.00092"
"eduroam","C4:0A:CB:DF:2B:51","CISCO SYSTEMS, INC.","-85","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/11/18 14:03:06","-78.93842","36.00092"
"DukeOpen","C4:0A:CB:DF:2B:50","CISCO SYSTEMS, INC.","-88","2412","1","None","None","Infrastructure","No","2018/11/18 14:03:06","-78.93842","36.00092"
"","F4:EA:67:BF:29:44","CISCO SYSTEMS, INC.","-79","2462","11","None","None","Infrastructure","No","2018/11/18 14:03:04","-78.93842","36.00092"
