"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"eduroam","00:C1:64:F2:32:61","","-88","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:12","-78.93017","36.00147"
"Dukeblue","00:C1:64:F2:32:62","","-92","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:12","-78.93017","36.00147"
"","00:C1:64:F2:32:64","","-90","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:12","-78.93017","36.00147"
"DukeOpen","00:C1:64:F2:32:60","","-89","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:12","-78.93017","36.00147"
"DukeVisitor","00:C1:64:F2:32:63","","-79","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:58","-78.93001","36.00484"
"eduroam","00:C1:64:E6:F4:B1","","-86","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:10","-78.9302","36.0007"
"DukeOpen","00:C1:64:E6:F4:B0","","-89","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:12","-78.93017","36.00147"
"Dukeblue","D8:24:BD:D5:FD:42","CISCO SYSTEMS, INC.","-86","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:18","-78.93014","36.00207"
"eduroam","D8:24:BD:D5:FD:41","CISCO SYSTEMS, INC.","-89","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:18","-78.93014","36.00207"
"","D8:24:BD:D5:FD:44","CISCO SYSTEMS, INC.","-87","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:18","-78.93014","36.00207"
"DukeOpen","D8:24:BD:D5:FD:40","CISCO SYSTEMS, INC.","-87","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:18","-78.93014","36.00207"
"DukeVisitor","D8:24:BD:D5:FD:43","CISCO SYSTEMS, INC.","-87","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:18","-78.93014","36.00207"
"eduroam","D4:A0:2A:11:E6:E1","CISCO SYSTEMS, INC.","-88","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:16","-78.93015","36.0019"
"","00:C1:64:E6:F4:B4","","-86","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:09","-78.9302","36.0007"
"DukeOpen","D4:A0:2A:11:E6:E0","CISCO SYSTEMS, INC.","-86","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:16","-78.93015","36.0019"
"DIRECT-C5-HP PageWide Pro 477dw","96:57:A5:0F:11:C5","","-90","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 11:50:12","-78.93017","36.00147"
"DukeVisitor","D4:A0:2A:11:E6:E3","CISCO SYSTEMS, INC.","-87","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:17","-78.93014","36.00198"
"DukeOpen","00:C1:64:E6:F5:50","","-87","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:12","-78.93017","36.00147"
"Dukeblue","D4:A0:2A:11:E6:E2","CISCO SYSTEMS, INC.","-86","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:17","-78.93014","36.00198"
"","D4:A0:2A:11:E6:E4","CISCO SYSTEMS, INC.","-87","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:16","-78.93015","36.0019"
"eduroam","00:C1:64:E6:F5:51","","-84","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:12","-78.93017","36.00147"
"Dukeblue","00:C1:64:E6:F5:52","","-88","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:12","-78.93017","36.00147"
"DukeVisitor","00:C1:64:E6:F5:53","","-79","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:10","-78.9302","36.0007"
"","00:C1:64:E6:F5:54","","-86","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:12","-78.93017","36.00147"
"Dukeblue","A0:23:9F:B4:81:02","","-71","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:12","-78.93017","36.00147"
"DukeOpen","A0:23:9F:B4:81:00","","-76","2462","11","None","None","Infrastructure","No","2018/12/10 11:50:12","-78.93017","36.00147"
"eduroam","A0:23:9F:B4:81:01","","-77","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:12","-78.93017","36.00147"
"DukeVisitor","A0:23:9F:B4:81:03","","-78","2462","11","None","None","Infrastructure","No","2018/12/10 11:50:10","-78.9302","36.0007"
"Dukeblue","00:27:E3:66:C5:C2","","-78","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:17","-78.93014","36.00198"
"eduroam","00:27:E3:66:C5:C1","","-77","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:17","-78.93014","36.00198"
"DukeVisitor","00:27:E3:66:C5:C3","","-74","2462","11","None","None","Infrastructure","No","2018/12/10 11:50:17","-78.93014","36.00198"
"DukeOpen","00:27:E3:66:C5:C0","","-74","2462","11","None","None","Infrastructure","No","2018/12/10 11:50:17","-78.93014","36.00198"
"Dukeblue","08:CC:68:91:0B:C2","Cisco","-66","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:39","-78.92998","36.00414"
"eduroam","08:CC:68:91:0B:C1","Cisco","-67","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:39","-78.92998","36.00414"
"","08:CC:68:91:0B:C4","Cisco","-67","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:39","-78.92998","36.00414"
"DukeOpen","08:CC:68:91:0B:C0","Cisco","-66","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:39","-78.92998","36.00414"
"DukeVisitor","08:CC:68:91:0B:C3","Cisco","-69","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:39","-78.92998","36.00414"
"WIFIFAF2AC","34:68:95:FA:F2:AF","","-68","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 11:53:03","-78.92701","36.00212"
"","70:10:5C:82:76:34","Cisco","-84","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:38","-78.93","36.00408"
"Dukeblue","70:10:5C:82:76:32","Cisco","-86","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:40","-78.92998","36.00414"
"MySpectrumWiFi48-2G","28:9E:FC:83:92:4E","","-66","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/10 11:53:08","-78.9271","36.00156"
"","C4:0A:CB:DF:23:20","CISCO SYSTEMS, INC.","-88","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:49","-78.92999","36.00419"
"DukeVisitor","C4:0A:CB:DF:23:24","CISCO SYSTEMS, INC.","-88","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:52","-78.93003","36.00429"
"eduroam","08:CC:68:DA:E0:E1","Cisco","-78","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:42","-78.92998","36.00414"
"Dukeblue","08:CC:68:DA:E0:E2","Cisco","-75","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:42","-78.92998","36.00414"
"DIRECT-C2-HP ENVY 5000 series","B6:B6:86:9D:EC:C2","","-70","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 11:51:12","-78.92989","36.00635"
"","08:CC:68:DA:E0:E5","Cisco","-76","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:43","-78.92998","36.00414"
"DukeVisitor","08:CC:68:DA:E0:E3","Cisco","-78","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:35","-78.93002","36.00395"
"DukeOpen","08:CC:68:DA:E0:E0","Cisco","-75","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:49","-78.92999","36.00419"
"","A4:18:75:42:8F:B5","CISCO SYSTEMS, INC.","-61","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:11","-78.9299","36.00628"
"Dukeblue","F4:EA:67:BE:E3:D3","CISCO SYSTEMS, INC.","-76","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:41","-78.92998","36.00414"
"DukeVisitor","F4:EA:67:BE:E3:D4","CISCO SYSTEMS, INC.","-79","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:45","-78.92998","36.00414"
"eduroam","F4:EA:67:C0:4E:32","CISCO SYSTEMS, INC.","-86","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:06","-78.92992","36.00584"
"Dukeblue","F4:EA:67:C0:4E:33","CISCO SYSTEMS, INC.","-83","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:08","-78.92991","36.00602"
"DIRECT-Hb-FireTV_9862","F2:81:73:DD:44:DB","","-70","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 11:51:11","-78.9299","36.00628"
"DukeOpen","F4:EA:67:C0:4E:31","CISCO SYSTEMS, INC.","-85","2437","6","None","None","Infrastructure","No","2018/12/10 11:51:08","-78.92991","36.00602"
"DukeVisitor","F4:EA:67:C0:4E:34","CISCO SYSTEMS, INC.","-90","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:48","-78.92998","36.00414"
"","08:CC:68:DA:E0:E4","Cisco","-76","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:42","-78.92998","36.00414"
"DukeOpen","A4:18:75:42:8F:B0","CISCO SYSTEMS, INC.","-62","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:13","-78.92989","36.00635"
"eduroam","A4:18:75:42:8F:B1","CISCO SYSTEMS, INC.","-61","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:13","-78.92989","36.00635"
"DIRECT-3D-HP ENVY 5000 series","B6:B6:86:9B:DD:3D","","-72","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 11:51:09","-78.92991","36.00612"
"DukeOpen","F4:EA:67:BF:36:C1","CISCO SYSTEMS, INC.","-81","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:51","-78.93002","36.00425"
"","F4:EA:67:BF:36:C0","CISCO SYSTEMS, INC.","-83","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:08","-78.92991","36.00602"
"DukeVisitor","F4:EA:67:BF:36:C4","CISCO SYSTEMS, INC.","-82","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:52","-78.93003","36.00429"
"Dukeblue","A4:18:75:42:8F:B2","CISCO SYSTEMS, INC.","-61","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:13","-78.92989","36.00635"
"eduroam","C4:0A:CB:DF:23:22","CISCO SYSTEMS, INC.","-89","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:57","-78.93002","36.0047"
"DukeOpen","C4:0A:CB:DF:23:21","CISCO SYSTEMS, INC.","-89","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:56","-78.93003","36.00459"
"eduroam","F4:EA:67:BF:36:C2","CISCO SYSTEMS, INC.","-82","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:48","-78.92998","36.00414"
"DukeVisitor","A4:18:75:42:8F:B3","CISCO SYSTEMS, INC.","-60","2412","1","None","None","Infrastructure","No","2018/12/10 11:52:26","-78.9263","36.00524"
"Dukeblue","F4:EA:67:C1:40:D3","CISCO SYSTEMS, INC.","-89","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:51","-78.93002","36.00425"
"DIRECT-Kz-FireTV_1e4e","B6:7C:9C:C9:4B:62","","-76","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 11:51:11","-78.9299","36.00628"
"DukeOpen","F4:EA:67:C1:40:D1","CISCO SYSTEMS, INC.","-88","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:51","-78.93002","36.00425"
"DukeVisitor","F4:EA:67:C1:40:D4","CISCO SYSTEMS, INC.","-90","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:41","-78.92998","36.00414"
"","F4:EA:67:C1:40:D0","CISCO SYSTEMS, INC.","-91","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:51","-78.93002","36.00425"
"eduroam","A4:18:75:42:E4:72","CISCO SYSTEMS, INC.","-77","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:23","-78.92987","36.00646"
"Moodo","50:33:8B:F4:A6:4F","","-95","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","No","2018/12/10 11:50:51","-78.93002","36.00425"
"DukeVisitor","A4:18:75:42:E4:74","CISCO SYSTEMS, INC.","-75","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:08","-78.92991","36.00602"
"","A4:18:75:42:E4:70","CISCO SYSTEMS, INC.","-73","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:07","-78.92992","36.00593"
"DukeOpen","A4:18:75:42:E4:71","CISCO SYSTEMS, INC.","-77","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:07","-78.92992","36.00593"
"Dukeblue","00:C1:64:FD:FE:A2","","-72","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:43","-78.92998","36.00414"
"eduroam","00:C1:64:FD:FE:A1","","-74","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:46","-78.92998","36.00414"
"eduroam","00:C1:64:C3:77:11","","-74","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:13","-78.92989","36.00635"
"DukeVisitor","00:C1:64:FD:FE:A3","","-73","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:46","-78.92998","36.00414"
"DukeOpen","00:C1:64:FD:FE:A0","","-72","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:46","-78.92998","36.00414"
"","00:C1:64:F9:E9:C5","","-73","2462","11","None","None","Infrastructure","No","2018/12/10 11:50:54","-78.93004","36.00443"
"eduroam","F4:EA:67:BE:E3:D2","CISCO SYSTEMS, INC.","-79","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:53","-78.93003","36.00436"
"Dukeblue","D8:24:BD:59:F7:22","CISCO SYSTEMS, INC.","-88","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:08","-78.92991","36.00602"
"","1E:1E:E3:E8:65:77","","-79","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 11:50:54","-78.93004","36.00443"
"Dukeblue","00:C1:64:C3:77:12","","-75","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:12","-78.92989","36.00635"
"","F4:EA:67:BE:E3:D0","CISCO SYSTEMS, INC.","-78","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:41","-78.92998","36.00414"
"DukeOpen","00:C1:64:F9:E9:C0","","-73","2462","11","None","None","Infrastructure","No","2018/12/10 11:51:11","-78.9299","36.00628"
"DIRECT-B4-HP ENVY 5660 series","30:8D:99:E2:21:B5","","-71","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 11:51:12","-78.92989","36.00635"
"DukeVisitor","00:C1:64:C3:77:13","","-74","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:13","-78.92989","36.00635"
"DukeOpen","00:C1:64:C3:77:10","","-73","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:12","-78.92989","36.00635"
"","00:C1:64:C3:77:15","","-74","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:56","-78.93003","36.00459"
"DukeOpen","F4:EA:67:BE:E3:D1","CISCO SYSTEMS, INC.","-76","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:40","-78.92998","36.00414"
"DukeVisitor","00:C1:64:F9:E9:C3","","-71","2462","11","None","None","Infrastructure","No","2018/12/10 11:51:12","-78.92989","36.00635"
"Dukeblue","A4:18:75:42:E4:73","CISCO SYSTEMS, INC.","-76","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:08","-78.92991","36.00602"
"","00:C1:64:FD:FE:A5","","-74","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:42","-78.92998","36.00414"
"TP-LINK_POCKET_3020_BAF114","E8:94:F6:BA:F1:14","TP-LINK TECHNOLOGIES CO.,LTD.","-82","2462","11","WPA-PSK + WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 11:50:41","-78.92998","36.00414"
"eduroam","00:C1:64:DE:F1:62","","-86","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:05","-78.92993","36.00573"
"DukeVisitor","00:42:68:A2:33:54","","-70","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:03","-78.92995","36.00551"
"Dukeblue","F4:EA:67:BF:36:C3","CISCO SYSTEMS, INC.","-83","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:50:51","-78.93002","36.00425"
"eduroam","00:42:68:A2:33:52","","-70","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:03","-78.92995","36.00551"
"Dukeblue","00:C1:64:F9:E9:C2","","-72","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:12","-78.92989","36.00635"
"eduroam","00:C1:64:F9:E9:C1","","-71","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:12","-78.92989","36.00635"
"eduroam","08:CC:68:91:15:A1","Cisco","-68","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:01","-78.92998","36.00525"
"","D8:24:BD:59:F7:24","CISCO SYSTEMS, INC.","-90","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:58","-78.93001","36.00484"
"DukeOpen","00:C1:64:DE:F1:61","","-85","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:08","-78.92991","36.00602"
"DukeVisitor","00:C1:64:DE:F1:64","","-86","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:48","-78.92998","36.00414"
"Dukeblue","00:C1:64:DE:F1:63","","-85","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:06","-78.92992","36.00584"
"","00:C1:64:DE:F1:60","","-88","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:52","-78.93003","36.00429"
"ICEBERG","20:DC:E6:60:58:8A","TP-LINK TECHNOLOGIES CO., LTD.","-93","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/10 11:51:00","-78.92999","36.00512"
"","08:CC:68:62:68:70","Cisco","-88","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:04","-78.92994","36.00562"
"eduroam","08:CC:68:62:68:72","Cisco","-88","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:52:35","-78.92651","36.00449"
"Dukeblue","08:CC:68:62:68:73","Cisco","-91","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:04","-78.92994","36.00562"
"DukeVisitor","08:CC:68:62:68:74","Cisco","-91","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:04","-78.92994","36.00562"
"","00:42:68:A2:33:50","","-71","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:03","-78.92995","36.00551"
"Dukeblue","00:42:68:A2:33:53","","-70","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:03","-78.92995","36.00551"
"Dukeblue","A4:18:75:19:D5:92","CISCO SYSTEMS, INC.","-84","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:14","-78.92988","36.00639"
"DukeOpen","A4:18:75:19:D5:90","CISCO SYSTEMS, INC.","-84","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:57","-78.93002","36.0047"
"eduroam","A4:18:75:19:D5:91","CISCO SYSTEMS, INC.","-83","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:14","-78.92988","36.00639"
"","A4:18:75:19:D5:95","CISCO SYSTEMS, INC.","-84","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:14","-78.92988","36.00639"
"DukeVisitor","A4:18:75:19:D5:93","CISCO SYSTEMS, INC.","-83","2412","1","None","None","Infrastructure","No","2018/12/10 11:50:57","-78.93002","36.0047"
"DIRECT-ry-BRAVIA","CE:B0:DA:1E:7D:BF","","-86","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/10 11:51:08","-78.92991","36.00602"
"DukeOpen","00:42:68:A2:33:51","","-69","2412","1","None","None","Infrastructure","No","2018/12/10 11:51:03","-78.92995","36.00551"
"DukeVisitor","08:CC:68:91:15:A3","Cisco","-67","2437","6","None","None","Infrastructure","No","2018/12/10 11:51:04","-78.92994","36.00562"
"","08:CC:68:91:15:A4","Cisco","-75","2437","6","None","None","Infrastructure","No","2018/12/10 11:51:11","-78.9299","36.00628"
"DukeOpen","08:CC:68:91:15:A0","Cisco","-68","2437","6","None","None","Infrastructure","No","2018/12/10 11:51:03","-78.92995","36.00551"
"Dukeblue","08:CC:68:91:15:A2","Cisco","-67","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:04","-78.92994","36.00562"
"DukeVisitor","D8:24:BD:59:F7:23","CISCO SYSTEMS, INC.","-85","2437","6","None","None","Infrastructure","No","2018/12/10 11:50:58","-78.93001","36.00484"
"eduroam","D8:24:BD:59:F7:21","CISCO SYSTEMS, INC.","-85","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/10 11:51:13","-78.92989","36.00635"
