"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"eduroam","D8:24:BD:B5:01:21","CISCO SYSTEMS, INC.","-55","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 16:17:57","-78.9384","36.00149"
"eduroam","00:42:5A:B0:A0:41","","-66","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 16:48:25","-78.9384","36.00149"
"eduroam","00:42:5A:B0:A3:E1","","-69","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 16:48:18","-78.9384","36.00149"
"DukeVisitor","D8:24:BD:B5:01:24","CISCO SYSTEMS, INC.","-55","2412","1","None","None","Infrastructure","No","2018/12/9 16:48:27","-78.9384","36.00149"
"DukeOpen","D8:24:BD:B5:01:20","CISCO SYSTEMS, INC.","-56","2412","1","None","None","Infrastructure","No","2018/12/9 16:48:24","-78.9384","36.00149"
"DukeOpen","00:42:5A:B0:A0:40","","-66","2462","11","None","None","Infrastructure","No","2018/12/9 16:48:26","-78.9384","36.00149"
"DukeVisitor","00:42:5A:B0:A0:44","","-65","2462","11","None","None","Infrastructure","No","2018/12/9 16:17:57","-78.9384","36.00149"
"DukeVisitor","00:42:5A:B0:A3:E4","","-69","2462","11","None","None","Infrastructure","No","2018/12/9 16:48:18","-78.9384","36.00149"
"DukeOpen","00:42:5A:B0:A3:E0","","-69","2462","11","None","None","Infrastructure","No","2018/12/9 16:48:18","-78.9384","36.00149"
"eduroam","00:42:5A:B1:FC:C1","","-74","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 16:48:20","-78.9384","36.00149"
"DukeVisitor","00:42:5A:B1:FC:C4","","-74","2412","1","None","None","Infrastructure","No","2018/12/9 16:48:20","-78.9384","36.00149"
"DukeOpen","00:42:5A:B2:89:60","","-72","2437","6","None","None","Infrastructure","No","2018/12/9 16:48:27","-78.9384","36.00149"
"DukeOpen","00:42:5A:B1:FC:C0","","-75","2412","1","None","None","Infrastructure","No","2018/12/9 16:48:20","-78.9384","36.00149"
"eduroam","00:42:5A:B2:89:61","","-74","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 16:48:27","-78.9384","36.00149"
"DukeVisitor","00:42:5A:B2:89:64","","-74","2437","6","None","None","Infrastructure","No","2018/12/9 16:48:24","-78.9384","36.00149"
"DukeVisitor","00:A3:8E:41:D6:04","","-75","2412","1","None","None","Infrastructure","No","2018/12/9 16:48:27","-78.9384","36.00149"
"eduroam","00:A3:8E:41:D6:01","","-77","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 16:48:27","-78.9384","36.00149"
"DukeOpen","00:A3:8E:41:D6:00","","-78","2412","1","None","None","Infrastructure","No","2018/12/9 16:48:27","-78.9384","36.00149"
"eduroam","00:42:5A:AF:CA:E1","","-82","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 16:48:27","-78.9384","36.00149"
"eduroam","A4:18:75:42:D7:F1","CISCO SYSTEMS, INC.","-83","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 16:48:27","-78.9384","36.00149"
"DukeOpen","A4:18:75:42:D7:F0","CISCO SYSTEMS, INC.","-84","2412","1","None","None","Infrastructure","No","2018/12/9 16:48:27","-78.9384","36.00149"
"DukeVisitor","A4:18:75:42:D7:F4","CISCO SYSTEMS, INC.","-84","2412","1","None","None","Infrastructure","No","2018/12/9 16:48:27","-78.9384","36.00149"
"DukeVisitor","00:42:5A:AF:CA:E4","","-82","2462","11","None","None","Infrastructure","No","2018/12/9 16:48:27","-78.9384","36.00149"
