"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"jdb net dos","7C:8B:CA:82:10:D6","","-62","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/9 21:57:56","-78.93552","35.99822"
"Dukeblue","70:7D:B9:B4:CE:82","","-69","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:58:06","-78.93552","35.99822"
"Dukeblue","70:7D:B9:5E:89:82","","-78","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:58:04","-78.93552","35.99822"
"eduroam","70:7D:B9:5E:89:81","","-79","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:58:42","-78.93551","35.99826"
"DukeOpen","70:7D:B9:5E:89:80","","-78","2412","1","None","None","Infrastructure","No","2018/12/9 21:58:00","-78.93552","35.99822"
"DukeVisitor","70:7D:B9:5E:89:84","","-77","2412","1","None","None","Infrastructure","No","2018/12/9 21:58:00","-78.93552","35.99822"
"DukeVisitor","70:7D:B9:EA:64:E4","","-54","2412","1","None","None","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"eduroam","70:7D:B9:EA:64:E1","","-54","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"Dukeblue","70:7D:B9:EA:64:E2","","-55","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"DukeOpen","70:7D:B9:EA:64:E0","","-53","2412","1","None","None","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"Dukeblue","00:A3:8E:41:9F:62","","-66","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"eduroam","00:A3:8E:41:9F:61","","-67","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"DukeOpen","00:A3:8E:41:9F:60","","-65","2412","1","None","None","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"DukeVisitor","00:A3:8E:41:9F:64","","-65","2412","1","None","None","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"DIRECT-WG-FireTV_ccae","1A:74:2E:0A:1A:26","","-88","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/9 21:59:35","-78.93597","35.99851"
"DukeVisitor","70:7D:B9:E1:22:84","","-81","2412","1","None","None","Infrastructure","No","2018/12/9 21:58:56","-78.93557","35.99827"
"eduroam","70:7D:B9:E1:22:81","","-82","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:58:44","-78.93551","35.99826"
"DukeOpen","70:7D:B9:E1:21:C0","","-83","2412","1","None","None","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"Dukeblue","70:7D:B9:E1:21:C2","","-81","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"Dukeblue","00:42:5A:B1:C1:22","","-69","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 22:01:33","-78.93656","35.99899"
"eduroam","70:7D:B9:E1:21:C1","","-86","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"DukeVisitor","70:7D:B9:E1:21:C4","","-84","2412","1","None","None","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"DukeVisitor","00:42:5A:B1:C1:24","","-69","2412","1","None","None","Infrastructure","No","2018/12/9 21:58:48","-78.93551","35.99826"
"DukeVisitor","00:42:5A:B1:B9:24","","-78","2462","11","None","None","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"eduroam","00:42:5A:B1:B9:21","","-79","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"Dukeblue","00:42:5A:B1:B9:22","","-80","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"eduroam","00:42:5A:B1:55:21","","-81","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:58:06","-78.93552","35.99822"
"Dukeblue","00:42:5A:B1:55:22","","-81","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:58:06","-78.93552","35.99822"
"DukeOpen","00:42:5A:B1:B9:20","","-80","2462","11","None","None","Infrastructure","No","2018/12/9 21:57:50","-78.93556","35.99819"
"DukeOpen","00:42:5A:B1:55:20","","-80","2437","6","None","None","Infrastructure","No","2018/12/9 21:58:06","-78.93552","35.99822"
"DukeVisitor","00:42:5A:B1:55:24","","-80","2437","6","None","None","Infrastructure","No","2018/12/9 21:58:06","-78.93552","35.99822"
"eduroam","00:42:5A:B3:D4:21","","-79","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:58:13","-78.93552","35.99822"
"Dukeblue","00:42:5A:B3:D4:22","","-78","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:57:52","-78.93552","35.99822"
"Dukeblue","00:42:5A:B3:45:22","","-78","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:58:00","-78.93552","35.99822"
"Dukeblue","00:42:5A:B3:CB:62","","-79","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:58:03","-78.93552","35.99822"
"eduroam","00:42:5A:B3:CB:61","","-80","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/9 21:58:03","-78.93552","35.99822"
