"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"DukeVisitor","08:CC:68:91:1F:C3","Cisco","-71","2437","6","None","None","Infrastructure","No","2018/12/13 17:28:48","-78.93614","36.00108"
"DukeOpen","08:CC:68:91:1F:C0","Cisco","-72","2437","6","None","None","Infrastructure","No","2018/12/13 17:28:49","-78.93614","36.00108"
"eduroam","08:CC:68:91:1F:C1","Cisco","-74","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 17:28:49","-78.93614","36.00108"
"Dukeblue","08:CC:68:91:1F:C2","Cisco","-70","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 17:28:49","-78.93614","36.00108"
"DukeVisitor","50:1C:BF:48:D1:A3","Cisco","-56","2412","1","None","None","Infrastructure","No","2018/12/13 17:39:42","-78.93513","36.00035"
"eduroam","50:1C:BF:48:D1:A1","Cisco","-57","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 17:39:42","-78.93513","36.00035"
"Dukeblue","50:1C:BF:48:D1:A2","Cisco","-57","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 17:39:42","-78.93513","36.00035"
"DukeOpen","50:1C:BF:48:D1:A0","Cisco","-55","2412","1","None","None","Infrastructure","No","2018/12/13 17:39:42","-78.93513","36.00035"
"","50:1C:BF:48:D1:A4","Cisco","-57","2412","1","None","None","Infrastructure","No","2018/12/13 17:39:05","-78.93546","36.00035"
"eduroam","38:0E:4D:F9:F1:81","","-79","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 17:28:56","-78.93613","36.00108"
"Dukeblue","38:0E:4D:F9:F1:82","","-78","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 17:28:59","-78.93607","36.00106"
"DukeVisitor","38:0E:4D:F9:F1:83","","-79","2462","11","None","None","Infrastructure","No","2018/12/13 17:28:56","-78.93613","36.00108"
"DukeOpen","38:0E:4D:F9:F1:80","","-79","2462","11","None","None","Infrastructure","No","2018/12/13 17:28:56","-78.93613","36.00108"
"","2C:3E:CF:48:BD:84","Cisco","-71","2437","6","None","None","Infrastructure","No","2018/12/13 17:37:43","-78.93579","36.00046"
"","08:CC:68:91:1F:C4","Cisco","-79","2437","6","None","None","Infrastructure","No","2018/12/13 17:30:31","-78.93597","36.00049"
"eduroam","F4:EA:67:BE:CB:31","CISCO SYSTEMS, INC.","-88","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 17:29:54","-78.93608","36.00072"
"DukeOpen","2C:3E:CF:48:BD:80","Cisco","-70","2437","6","None","None","Infrastructure","No","2018/12/13 17:37:24","-78.93579","36.00046"
"Dukeblue","2C:3E:CF:48:BD:82","Cisco","-71","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 17:37:40","-78.93579","36.00046"
"DukeVisitor","2C:3E:CF:48:BD:83","Cisco","-70","2437","6","None","None","Infrastructure","No","2018/12/13 17:37:37","-78.93579","36.00046"
"eduroam","2C:3E:CF:48:BD:81","Cisco","-71","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 17:37:42","-78.93579","36.00046"
"1704","00:30:44:1E:46:2E","CradlePoint, Inc","-65","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 17:31:13","-78.93592","36.00046"
"eduroam","00:F2:8B:C0:C1:E1","","-82","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 17:30:10","-78.93602","36.00052"
"Dukeblue","00:F2:8B:C0:C1:E2","","-82","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 17:30:10","-78.93602","36.00052"
"DukeOpen","00:F2:8B:C0:C1:E0","","-83","2437","6","None","None","Infrastructure","No","2018/12/13 17:30:10","-78.93602","36.00052"
"DukeVisitor","00:F2:8B:C0:C1:E3","","-82","2437","6","None","None","Infrastructure","No","2018/12/13 17:30:10","-78.93602","36.00052"
"DIRECT-81-HP OfficeJet 5200","12:E7:C6:CF:38:81","","-88","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/13 17:29:59","-78.9361","36.00067"
"Dukeblue","F4:EA:67:BE:CB:32","CISCO SYSTEMS, INC.","-88","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/13 17:29:54","-78.93608","36.00072"
"DukeOpen","F4:EA:67:BE:CB:30","CISCO SYSTEMS, INC.","-87","2462","11","None","None","Infrastructure","No","2018/12/13 17:39:40","-78.93513","36.00035"
"DukeVisitor","F4:EA:67:BE:CB:33","CISCO SYSTEMS, INC.","-88","2462","11","None","None","Infrastructure","No","2018/12/13 17:39:42","-78.93513","36.00035"
"","16:F0:21:27:FD:DC","","-74","2412","1","WPA2-PSK","TKIP","Infrastructure","No","2018/12/13 17:31:02","-78.93592","36.00046"
"GoDurham Bus1704","06:F0:21:27:FD:DC","","-75","2412","1","None","None","Infrastructure","No","2018/12/13 17:31:07","-78.93592","36.00046"
"Moto E (4) 9141","38:80:DF:CC:C3:45","","-85","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/13 17:30:55","-78.93592","36.00046"
"Verizon-SM-N950U-83D3","BA:D7:AF:98:83:D3","","-77","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/13 17:31:37","-78.93589","36.00043"
"","F4:EA:67:BE:CB:34","CISCO SYSTEMS, INC.","-87","2462","11","None","None","Infrastructure","No","2018/12/13 17:39:30","-78.93522","36.00028"
