"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"HP-Print-f2-LaserJet 400","C0:18:85:92:E7:F2","Hon Hai Precision Ind. Co.,Ltd.","-89","2437","6","None","None","Infrastructure","No","2018/11/20 15:51:52","-78.94588","35.99945"
"","00:81:C4:D1:E9:B0","","-66","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/11/20 18:27:16","-78.94207","35.99655"
"","00:81:C4:D1:E7:F2","","-59","2462","11","None","None","Infrastructure","No","2018/11/20 18:27:16","-78.94207","35.99655"
"","00:81:C4:D1:E9:B2","","-65","2437","6","None","None","Infrastructure","No","2018/11/20 18:27:18","-78.94207","35.99655"
"","00:81:C4:D1:E7:F0","","-58","2462","11","WPA2-PSK","CCMP","Infrastructure","No","2018/11/20 18:27:16","-78.94207","35.99655"
"","00:81:C4:C4:CA:A0","","-73","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/11/20 18:27:17","-78.94207","35.99655"
"","00:81:C4:C4:CA:A2","","-73","2412","1","None","None","Infrastructure","No","2018/11/20 18:27:16","-78.94207","35.99655"
"HP-Print-82-Officejet 6700","28:80:23:D2:CE:82","Hewlett Packard","-78","2437","6","None","None","Infrastructure","No","2018/11/20 18:27:19","-78.94207","35.99655"
"DIRECT-51-HP OfficeJet 4650","30:E1:71:ED:BE:52","","-83","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/20 18:27:15","-78.94213","35.99658"
"HP-Print-5D-Officejet Pro 8600","D8:9D:67:EB:7D:5D","Hewlett Packard","-95","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/11/20 18:27:19","-78.94207","35.99655"
"NETGEAR47","50:6A:03:BD:54:D0","","-87","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/20 18:27:19","-78.94207","35.99655"
"DukeOpen","08:CC:68:91:7F:80","Cisco","-79","2412","1","None","None","Infrastructure","No","2018/11/20 18:27:19","-78.94207","35.99655"
