"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Linksys327","60:38:E0:D7:9B:30","","-34","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:44:23","-78.92227","36.00303"
"~DDMF~ Guest","84:16:F9:5E:4B:B7","","-61","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:44:23","-78.92227","36.00303"
"WiFieri","60:38:E0:D7:DB:E4","","-44","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:47:08","-78.92223","36.00303"
"Linksys19303","60:38:E0:D9:78:62","","-52","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:44:23","-78.92227","36.00303"
"Linksys02581","60:38:E0:D7:B2:04","","-56","2432","5","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:48:46","-78.92199","36.0033"
"Swifty 229","60:38:E0:D7:BF:C0","","-56","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:44:23","-78.92227","36.00303"
"108","84:16:F9:5E:44:9D","","-65","2442","7","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:47:08","-78.92223","36.00303"
"misskeisha_guest","B0:6E:BF:DA:48:49","","-62","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/11/28 09:48:46","-78.92199","36.0033"
"Linksys18478","60:38:E0:D9:6B:7E","","-73","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:48:46","-78.92199","36.0033"
"Guest314","60:38:E0:D7:A6:90","","-69","2452","9","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:44:22","-78.92225","36.00303"
"Linksys02272","60:38:E0:D7:AD:30","","-66","2427","4","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:47:07","-78.92223","36.00303"
"Linksys00916","60:38:E0:D7:98:00","","-73","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:44:23","-78.92227","36.00303"
"Schmicky Bah’s Connection","60:38:E0:D7:A6:2C","","-70","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:44:23","-78.92227","36.00303"
"Linksys327-guest","62:38:E0:D4:9B:30","","-34","2452","9","None","None","Infrastructure","No","2018/11/28 09:48:46","-78.92199","36.0033"
"Linksys19303-guest","62:38:E0:D8:78:62","","-59","2462","11","None","None","Infrastructure","No","2018/11/28 09:48:46","-78.92199","36.0033"
"Swifty 229-guest","62:38:E0:D4:BF:C0","","-55","2452","9","None","None","Infrastructure","No","2018/11/28 09:44:23","-78.92227","36.00303"
"","FA:8F:CA:80:6F:37","","-54","2457","10","None","None","Infrastructure","No","2018/11/28 09:47:08","-78.92223","36.00303"
"GOCOWBOYS-guest","62:38:E0:D4:C3:60","","-67","2457","10","None","None","Infrastructure","No","2018/11/28 09:47:08","-78.92223","36.00303"
"misskeisha","B0:6E:BF:DA:48:48","","-62","2437","6","None","None","Infrastructure","Yes","2018/11/28 09:48:46","-78.92199","36.0033"
"Ant-guest","62:38:E0:D4:90:78","","-74","2442","7","None","None","Infrastructure","No","2018/11/28 09:47:08","-78.92223","36.00303"
"Schmicky Bah’s Connectio-guest","62:38:E0:D4:A6:2C","","-70","2452","9","None","None","Infrastructure","No","2018/11/28 09:44:23","-78.92227","36.00303"
"TP-LINK_689C","18:D6:C7:4D:68:9C","","-65","2442","7","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:44:23","-78.92227","36.00303"
"Linksys05192","60:38:E0:DB:13:93","","-71","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:47:07","-78.92223","36.00303"
"Clout Factory","60:38:E0:DB:17:63","","-72","2447","8","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:48:46","-78.92199","36.0033"
"WiFieri-guest","62:38:E0:D4:DB:E4","","-57","2457","10","None","None","Infrastructure","No","2018/11/28 09:47:08","-78.92223","36.00303"
"Linksys02272-guest","62:38:E0:D4:AD:30","","-62","2427","4","None","None","Infrastructure","No","2018/11/28 09:47:08","-78.92223","36.00303"
"414","60:38:E0:D7:E0:7C","","-57","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:44:23","-78.92227","36.00303"
"ItsBritneyBitch","60:38:E0:D7:DF:78","","-67","2442","7","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:47:07","-78.92223","36.00303"
"Ant","60:38:E0:D7:90:78","","-69","2442","7","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:47:08","-78.92223","36.00303"
"GOCOWBOYS","60:38:E0:D7:C3:60","","-69","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:48:46","-78.92199","36.0033"
"Hakuna_My_DATA","60:38:E0:D7:D6:A0","","-77","2427","4","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:47:08","-78.92223","36.00303"
"300Swiftprivate","0A:18:D6:67:20:D7","","-80","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/11/28 09:47:08","-78.92223","36.00303"
"Swift314_Guest","62:38:E0:D4:A6:90","","-72","2452","9","None","None","Infrastructure","No","2018/11/28 09:47:08","-78.92223","36.00303"
"Linksys17537","60:38:E0:D9:5C:CA","","-75","2422","3","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:48:46","-78.92199","36.0033"
"Tell my wifi love her-guest","62:38:E0:D4:89:E4","","-82","2412","1","None","None","Infrastructure","No","2018/11/28 09:48:46","-78.92199","36.0033"
"Linksys02475","60:38:E0:D7:B0:5C","","-66","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:48:46","-78.92199","36.0033"
"trap house","60:38:E0:D7:C5:28","","-71","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:48:46","-78.92199","36.0033"
"WIFIF99714","D8:0F:99:F9:97:17","","-90","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:48:46","-78.92199","36.0033"
"Linksys02475-guest","62:38:E0:D4:B0:5C","","-69","2437","6","None","None","Infrastructure","No","2018/11/28 09:48:46","-78.92199","36.0033"
"Linksys18478-guest","62:38:E0:D8:6B:7E","","-73","2452","9","None","None","Infrastructure","No","2018/11/28 09:48:46","-78.92199","36.0033"
"trap house-guest","62:38:E0:D4:C5:28","","-73","2457","10","None","None","Infrastructure","No","2018/11/28 09:48:46","-78.92199","36.0033"
"ItsBritneyBitch-guest","62:38:E0:D4:DF:78","","-75","2442","7","None","None","Infrastructure","No","2018/11/28 09:48:46","-78.92199","36.0033"
"NoGirlsAllowed","84:16:F9:8B:29:71","","-71","2427","4","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:48:16","-78.92228","36.00316"
"Four Lokos","60:38:E0:D7:A2:14","","-56","2447","8","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:49:16","-78.92176","36.00371"
"LivingLavish303","60:38:E0:DA:68:77","","-58","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:49:16","-78.92176","36.00371"
"TC8717T52","08:95:2A:A2:8D:58","","-59","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:49:16","-78.92176","36.00371"
"BlueManGroup","84:16:F9:5E:55:23","","-59","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:49:16","-78.92176","36.00371"
"Linksys06015","60:38:E0:D7:E7:AC","","-61","2447","8","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:49:16","-78.92176","36.00371"
"The Best Wifi","60:38:E0:DB:16:FF","","-62","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:49:16","-78.92176","36.00371"
"300Swiftprivate","0A:18:D6:67:20:E2","","-56","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/11/28 09:49:46","-78.92176","36.00371"
"WIFIFDFFA3","F8:DA:0C:FD:FF:A7","","-67","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:49:16","-78.92176","36.00371"
"I Stay Dangerous","60:38:E0:D7:C2:24","","-67","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:49:16","-78.92176","36.00371"
"TP-Link_BDE4","AC:84:C6:66:BD:E4","","-75","2442","7","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:49:16","-78.92176","36.00371"
"TP-LINK_7277","18:D6:C7:4D:72:77","","-72","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:49:16","-78.92176","36.00371"
"Linksys20828","60:38:E0:D9:90:32","","-74","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:49:16","-78.92176","36.00371"
"Linksys04383","60:38:E0:D7:CE:2C","","-77","2457","10","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:49:16","-78.92176","36.00371"
"Second","60:38:E0:D7:EA:CC","","-80","2422","3","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/28 09:49:16","-78.92176","36.00371"
"Linksys00735","60:38:E0:D7:95:2C","","-81","2457","10","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:49:16","-78.92176","36.00371"
"LivingLavish303-guest","62:38:E0:D8:68:77","","-59","2457","10","None","None","Infrastructure","No","2018/11/28 09:49:16","-78.92176","36.00371"
"300 Swift Guest","0E:18:D6:67:20:E2","","-57","2412","1","None","None","Infrastructure","No","2018/11/28 09:50:47","-78.9219","36.00205"
"Linksys06015-guest","62:38:E0:D4:E7:AC","","-67","2447","8","None","None","Infrastructure","No","2018/11/28 09:49:16","-78.92176","36.00371"
"I Stay Dangerous-guest","62:38:E0:D4:C2:24","","-73","2462","11","None","None","Infrastructure","No","2018/11/28 09:49:16","-78.92176","36.00371"
"Linksys20828-guest","62:38:E0:D8:90:32","","-77","2462","11","None","None","Infrastructure","No","2018/11/28 09:49:16","-78.92176","36.00371"
"Linksys18525","60:38:E0:D9:6C:3A","","-62","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:49:46","-78.92176","36.00371"
"Linksys18525","94:10:3E:BD:79:D6","Belkin International Inc.","-66","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:49:46","-78.92176","36.00371"
"LesBelles_2","60:38:E0:D7:ED:B0","","-76","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:49:46","-78.92176","36.00371"
"300 Swift Guest","0E:18:D6:67:20:EE","","-60","2437","6","None","None","Infrastructure","No","2018/11/28 09:49:46","-78.92176","36.00371"
"Linksys06400-guest","62:38:E0:D4:ED:B0","","-75","2462","11","None","None","Infrastructure","No","2018/11/28 09:49:46","-78.92176","36.00371"
"300Swiftprivate","0A:18:D6:67:20:EE","","-65","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/11/28 09:49:17","-78.92176","36.00371"
"SWIFT_OFFICE","AC:EC:80:1C:D5:00","","-62","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/28 09:50:47","-78.9219","36.00205"
