"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"","00:FE:C8:2F:81:02","","-74","2437","6","None","None","Infrastructure","No","2018/12/11 10:02:08","-78.93876","36.001"
"Dukeblue","00:FE:C8:2F:81:03","","-75","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:02:08","-78.93876","36.001"
"Dukeblue","00:FE:C8:5A:26:93","","-85","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:32","-78.93912","36.00116"
"Dukeblue","00:FE:C8:5D:6D:83","","-87","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:02:08","-78.93876","36.001"
"DukeVisitor","C4:0A:CB:B3:3C:03","CISCO SYSTEMS, INC.","-82","2412","1","None","None","Infrastructure","No","2018/12/11 10:01:31","-78.93915","36.0012"
"DukeOpen","00:FE:C8:2F:81:00","","-75","2437","6","None","None","Infrastructure","No","2018/12/11 10:02:08","-78.93876","36.001"
"XP8800_IELV","02:24:A3:FA:21:17","","-68","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/12/11 10:03:04","-78.93857","36.00102"
"DukeVisitor","C4:0A:CB:DF:2B:53","CISCO SYSTEMS, INC.","-75","2412","1","None","None","Infrastructure","No","2018/12/11 10:02:41","-78.93861","36.00106"
"DIRECT-2e-HP M102 LaserJet","5E:EA:1D:07:83:2E","","-72","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/11 10:01:19","-78.93924","36.00129"
"Dukeblue","70:DB:98:B8:11:82","","-90","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:38","-78.93908","36.00113"
"eduroam","70:DB:98:B8:11:81","","-82","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:19","-78.93924","36.00129"
"DukeVisitor","70:DB:98:B8:11:83","","-89","2437","6","None","None","Infrastructure","No","2018/12/11 10:01:21","-78.93924","36.00127"
"DukeOpen","70:DB:98:B8:11:80","","-84","2437","6","None","None","Infrastructure","No","2018/12/11 10:01:19","-78.93924","36.00129"
"Dukeblue","C4:0A:CB:DF:2B:52","CISCO SYSTEMS, INC.","-75","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:02:41","-78.93861","36.00106"
"eduroam","C4:0A:CB:DF:2B:51","CISCO SYSTEMS, INC.","-75","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:02:41","-78.93861","36.00106"
"Dukeblue","D8:24:BD:B4:C2:E2","CISCO SYSTEMS, INC.","-86","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:19","-78.93924","36.00129"
"DukeOpen","D8:24:BD:B4:C2:E0","CISCO SYSTEMS, INC.","-85","2412","1","None","None","Infrastructure","No","2018/12/11 10:01:37","-78.93908","36.00113"
"","C4:0A:CB:DF:2B:54","CISCO SYSTEMS, INC.","-78","2412","1","None","None","Infrastructure","No","2018/12/11 10:02:27","-78.93858","36.00097"
"DukeOpen","C4:0A:CB:DF:2B:50","CISCO SYSTEMS, INC.","-75","2412","1","None","None","Infrastructure","No","2018/12/11 10:02:41","-78.93861","36.00106"
"eduroam","B8:38:61:F1:E4:B1","Cisco","-82","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:19","-78.93924","36.00129"
"Dukeblue","B8:38:61:F1:E4:B3","Cisco","-86","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:19","-78.93924","36.00129"
"DukeVisitor","00:FE:C8:5A:26:94","","-85","2437","6","None","None","Infrastructure","No","2018/12/11 10:01:27","-78.93918","36.00124"
"eduroam","00:FE:C8:5A:26:91","","-81","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:19","-78.93924","36.00129"
"Dukeblue","0C:85:25:AB:72:E2","CISCO SYSTEMS, INC.","-85","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:29","-78.93915","36.0012"
"eduroam","0C:85:25:AB:72:E1","CISCO SYSTEMS, INC.","-85","2462","11","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:37","-78.93908","36.00113"
"DukeVisitor","B8:38:61:F1:E4:B4","Cisco","-88","2412","1","None","None","Infrastructure","No","2018/12/11 10:01:19","-78.93924","36.00129"
"DukeOpen","B8:38:61:F1:E4:B0","Cisco","-82","2412","1","None","None","Infrastructure","No","2018/12/11 10:01:19","-78.93924","36.00129"
"DukeOpen","00:FE:C8:5A:24:00","","-88","2412","1","None","None","Infrastructure","No","2018/12/11 10:01:19","-78.93924","36.00129"
"DukeVisitor","0C:85:25:AB:72:E3","CISCO SYSTEMS, INC.","-82","2462","11","None","None","Infrastructure","No","2018/12/11 10:01:29","-78.93915","36.0012"
"DukeOpen","0C:85:25:AB:72:E0","CISCO SYSTEMS, INC.","-84","2462","11","None","None","Infrastructure","No","2018/12/11 10:01:24","-78.93918","36.00124"
"DukeVisitor","00:FE:C8:5A:24:04","","-90","2412","1","None","None","Infrastructure","No","2018/12/11 10:01:19","-78.93924","36.00129"
"airtame-DIV110","38:4B:76:01:54:05","","-87","2437","6","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/12/11 10:01:27","-78.93918","36.00124"
"eduroam","D8:24:BD:A1:03:71","CISCO SYSTEMS, INC.","-89","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:39","-78.93908","36.00113"
"Dukeblue","D8:24:BD:A1:03:72","CISCO SYSTEMS, INC.","-87","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:36","-78.93908","36.00113"
"DukeVisitor","D8:24:BD:A1:03:73","CISCO SYSTEMS, INC.","-90","2437","6","None","None","Infrastructure","No","2018/12/11 10:01:19","-78.93924","36.00129"
"eduroam","00:FE:C8:5D:6D:81","","-86","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:19","-78.93924","36.00129"
"eduroam","00:FE:C8:2F:81:01","","-76","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:02:08","-78.93876","36.001"
"DukeOpen","00:FE:C8:5A:26:90","","-84","2437","6","None","None","Infrastructure","No","2018/12/11 10:01:24","-78.93918","36.00124"
"","00:FE:C8:5A:26:92","","-86","2437","6","None","None","Infrastructure","No","2018/12/11 10:01:27","-78.93918","36.00124"
"eduroam","00:FE:C8:5A:21:41","","-88","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:32","-78.93912","36.00116"
"DukeOpen","00:FE:C8:5A:21:40","","-87","2437","6","None","None","Infrastructure","No","2018/12/11 10:01:32","-78.93912","36.00116"
"DukeOpen","D8:24:BD:A1:03:70","CISCO SYSTEMS, INC.","-88","2437","6","None","None","Infrastructure","No","2018/12/11 10:01:24","-78.93918","36.00124"
"DukeOpen","CC:46:D6:7E:AF:00","","-89","2412","1","None","None","Infrastructure","No","2018/12/11 10:01:35","-78.93912","36.00116"
"DukeVisitor","0C:85:25:DE:98:F3","CISCO SYSTEMS, INC.","-89","2462","11","None","None","Infrastructure","No","2018/12/11 10:01:36","-78.93908","36.00113"
"","00:FE:C8:5A:21:42","","-88","2437","6","None","None","Infrastructure","No","2018/12/11 10:01:30","-78.93915","36.0012"
"Dukeblue","CC:46:D6:7E:AF:03","","-89","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:37","-78.93908","36.00113"
"DukeVisitor","00:FE:C8:2F:81:04","","-75","2437","6","None","None","Infrastructure","No","2018/12/11 10:02:08","-78.93876","36.001"
"eduroam","00:FE:C8:5D:6F:11","","-90","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:37","-78.93908","36.00113"
"Dukeblue","00:FE:C8:5D:6F:13","","-90","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:37","-78.93908","36.00113"
"","00:FE:C8:5D:6F:12","","-90","2437","6","None","None","Infrastructure","No","2018/12/11 10:01:38","-78.93908","36.00113"
"DukeVisitor","00:FE:C8:5A:21:44","","-88","2437","6","None","None","Infrastructure","No","2018/12/11 10:02:08","-78.93876","36.001"
"eduroam","00:FE:C8:3D:C3:C1","","-89","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:38","-78.93908","36.00113"
"","00:FE:C8:3D:C3:C2","","-88","2437","6","None","None","Infrastructure","No","2018/12/11 10:01:38","-78.93908","36.00113"
"DukeVisitor","00:FE:C8:3D:C3:C4","","-88","2437","6","None","None","Infrastructure","No","2018/12/11 10:01:38","-78.93908","36.00113"
"DukeOpen","00:FE:C8:3D:C3:C0","","-88","2437","6","None","None","Infrastructure","No","2018/12/11 10:01:38","-78.93908","36.00113"
"Dukeblue","00:FE:C8:5A:21:43","","-89","2437","6","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:40","-78.93908","36.00113"
"","0C:85:25:AB:72:E4","CISCO SYSTEMS, INC.","-89","2462","11","None","None","Infrastructure","No","2018/12/11 10:01:39","-78.93908","36.00113"
"Dukeblue","C4:0A:CB:B3:3C:02","CISCO SYSTEMS, INC.","-83","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:31","-78.93915","36.0012"
"eduroam","C4:0A:CB:B3:3C:01","CISCO SYSTEMS, INC.","-84","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:01:31","-78.93915","36.0012"
"DIRECT-07-HP M203 LaserJet","76:40:BB:93:0D:07","","-90","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/11 10:01:39","-78.93908","36.00113"
"DIRECT-0a-HP M477 LaserJet","46:1C:A8:25:F2:0A","","-78","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/12/11 10:05:44","-78.93838","36.00086"
"","00:FE:C8:5D:6D:82","","-87","2437","6","None","None","Infrastructure","No","2018/12/11 10:02:08","-78.93876","36.001"
"Dukeblue","CC:46:D6:7E:AF:F3","","-84","2412","1","WPA2-EAP","CCMP","Infrastructure","No","2018/12/11 10:02:08","-78.93876","36.001"
