"Name","Address","Company","Signal Level","Frequency","Channel","Security","Cipher","BSS Type","WPS Support","Time","Longitude","Latitude"
"Linksys20828","60:38:E0:D9:90:32","","-64","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"TP-LINK_7277","18:D6:C7:4D:72:77","","-62","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"Linksys04383","60:38:E0:D7:CE:2C","","-61","2457","10","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"LivingLavish303","60:38:E0:DA:68:77","","-72","2457","10","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"Dookblue","60:38:E0:D7:C3:E4","","-82","2442","7","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"First Floor Common Room","60:38:E0:D7:BD:BC","","-75","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"dlink-EDE0","6C:19:8F:D0:ED:E0","D-Link International","-68","2412","1","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"TP-Link_04C2","AC:84:C6:67:04:C2","","-79","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"Linksys18525","60:38:E0:D9:6C:3A","","-55","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"300SWIFT354_Network_2","B0:6E:BF:DA:47:94","","-55","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:22","",""
"300Swiftprivate","0A:18:D6:67:20:E2","","-64","2412","1","WPA2-PSK","CCMP","Infrastructure","No","2018/11/19 09:30:13","",""
"NoGirlsAllowed","84:16:F9:8B:29:71","","-63","2427","4","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:17","",""
"Linksys20828-guest","62:38:E0:D8:90:32","","-63","2462","11","None","None","Infrastructure","No","2018/11/19 09:30:13","",""
"LivingLavish303-guest","62:38:E0:D8:68:77","","-80","2457","10","None","None","Infrastructure","No","2018/11/19 09:30:13","",""
"300 Swift Guest","0E:18:D6:67:20:E2","","-64","2412","1","None","None","Infrastructure","No","2018/11/19 09:30:19","",""
"Dookblue-guest","62:38:E0:D4:C3:E4","","-75","2442","7","None","None","Infrastructure","No","2018/11/19 09:30:13","",""
"First Floor Common Room-guest","62:38:E0:D4:BD:BC","","-83","2452","9","None","None","Infrastructure","No","2018/11/19 09:30:13","",""
"Free Candy Kids","AC:84:C6:67:05:26","","-58","2457","10","WPA-PSK + WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:24","",""
"WIFIFDFFA3","F8:DA:0C:FD:FF:A7","","-78","2412","1","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"NYSE GUY$","60:38:E0:D7:E6:CC","","-57","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/19 09:30:24","",""
"300Swiftprivate","0A:18:D6:67:20:EE","","-64","2437","6","WPA2-PSK","CCMP","Infrastructure","No","2018/11/19 09:30:18","",""
"The Best Wifi","60:38:E0:DB:16:FF","","-71","2452","9","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"BlueManGroup","84:16:F9:5E:55:23","","-80","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"Linksys18860","60:38:E0:D9:71:76","","-81","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"TP-LINK_5FDC","84:16:F9:5E:5F:DC","","-70","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:24","",""
"TP-LINK_05F5","84:16:F9:8B:05:F5","","-71","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:24","",""
"Linksys18860-guest","62:38:E0:D8:71:76","","-79","2462","11","None","None","Infrastructure","No","2018/11/19 09:30:13","",""
"I Stay Dangerous-guest","62:38:E0:D4:C2:24","","-72","2462","11","None","None","Infrastructure","No","2018/11/19 09:30:13","",""
"Four Lokos","60:38:E0:D7:A2:14","","-69","2447","8","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"I Stay Dangerous","60:38:E0:D7:C2:24","","-70","2462","11","WPA-PSK + WPA2-PSK","TKIP + CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"Fourth Floor Common Room","B0:6E:BF:9C:55:94","","-86","2437","6","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"TP-LINK_5FD3","84:16:F9:5E:5F:D3","","-74","2417","2","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:24","",""
"Free WiFi","84:16:F9:5E:5F:97","","-62","2422","3","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"trapquad","AC:84:C6:66:CB:2A","","-71","2447","8","WPA-PSK + WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
"WIFIFDBFD1","F8:DA:0C:FD:BF:D5","","-54","2462","11","WPA2-PSK","CCMP","Infrastructure","Yes","2018/11/19 09:30:13","",""
